Batch	m_SP	2	N7a_L	N1a_L	
3.012059e-08	0.951861718511	0.1	3.012059e-08	7.0808834e-07	0.1
3.408469e-08	0.947258997625	0.1	3.408469e-08	7.83162061e-07	0.1
3.903499e-08	0.9421203962640001	0.1	3.903499e-08	8.645219499999999e-07	0.1
4.464274e-08	0.9370665842439999	0.1	4.464274e-08	9.37955883e-07	0.1
4.80074e-08	0.934394081268	0.1	4.80074e-08	9.72497213e-07	0.1
5.125469e-08	0.932048606238	0.1	5.125469e-08	9.99529123e-07	0.1
5.627562e-08	0.928831813117	0.1	5.627562e-08	1.030471317e-06	0.1
6.129654e-08	0.926054854618	0.1	6.129654e-08	1.050353533e-06	0.1
6.631747e-08	0.9236552746319999	0.1	6.631747e-08	1.061602996e-06	0.1
7.13384e-08	0.9215755371179999	0.1	7.13384e-08	1.066434113e-06	0.1
7.635932e-08	0.9197645260820001	0.1	7.635932e-08	1.066724253e-06	0.1
8.058515e-08	0.9184155725129999	0.1	8.058515e-08	1.0645638749999999e-06	0.1
8.41973e-08	0.917370353628	0.1	8.41973e-08	1.061550878e-06	0.1
9.018422e-08	0.915821753357	0.1	9.018422e-08	1.055137381e-06	0.1
9.721795e-08	0.914238077409	0.1	9.721795e-08	1.04662381e-06	0.1
1.049495e-07	0.912719240734	0.1	1.049495e-07	1.037303958e-06	0.1
1.126811e-07	0.911370708544	0.1	1.126811e-07	1.02877336e-06	0.1
1.204127e-07	0.9101443919609999	0.1	1.204127e-07	1.021339179e-06	0.1
1.281443e-07	0.90900492608	0.1	1.281443e-07	1.0150411360000002e-06	0.1
1.358759e-07	0.907926662975	0.1	1.358759e-07	1.009784287e-06	0.1
1.436075e-07	0.9068906686989999	0.1	1.436075e-07	1.005418794e-06	0.1
1.513391e-07	0.9058834202930001	0.1	1.513391e-07	1.001784087e-06	0.1
1.590706e-07	0.904894997784	0.1	1.590706e-07	9.98729931e-07	0.1
1.668022e-07	0.9039183891970001	0.1	1.668022e-07	9.96126267e-07	0.1
1.758139e-07	0.902788239935	0.1	1.758139e-07	9.93518778e-07	0.1
1.851455e-07	0.901621575449	0.1	1.851455e-07	9.91169597e-07	0.1
1.944771e-07	0.900454499903	0.1	1.944771e-07	9.890690939999999e-07	0.1
2.049876e-07	0.8991358937209999	0.1	2.049876e-07	9.86903147e-07	0.1
2.162839e-07	0.8977113840909999	0.1	2.162839e-07	9.84726655e-07	0.1
2.275803e-07	0.896277244405	0.1	2.275803e-07	9.826451969999999e-07	0.1
2.412078e-07	0.894533030479	0.1	2.412078e-07	9.80205049e-07	0.1
2.548353e-07	0.892772569486	0.1	2.548353e-07	9.77803939e-07	0.1
2.712065e-07	0.890636049003	0.1	2.712065e-07	9.74939366e-07	0.1
2.882371e-07	0.8883885170890001	0.1	2.882371e-07	9.719637949999998e-07	0.1
3.079049e-07	0.885762319691	0.1	3.079049e-07	9.68520547e-07	0.1
3.301007e-07	0.882761068831	0.1	3.301007e-07	9.64620161e-07	0.1
3.551715e-07	0.879326000287	0.1	3.551715e-07	9.60195398e-07	0.1
3.850021e-07	0.875181339991	0.1	3.850021e-07	9.54907944e-07	0.1
4.215491e-07	0.8700270467879999	0.1	4.215491e-07	9.48404839e-07	0.1
4.642035e-07	0.863919081935	0.1	4.642035e-07	9.40794672e-07	0.1
5.135e-07	0.856757770079	0.1	5.135e-07	9.31992643e-07	0.1
5.627965e-07	0.849510629003	0.1	5.627965e-07	9.23203671e-07	0.1
6.120931e-07	0.84220112479	0.1	6.120931e-07	9.14446519e-07	0.1
6.676471e-07	0.8339149919250001	0.1	6.676471e-07	9.046338979999999e-07	0.1
7.273727e-07	0.824978348687	0.1	7.273727e-07	8.94169953e-07	0.1
7.896438e-07	0.8156598461140001	0.1	7.896438e-07	8.833720209999999e-07	0.1
8.620967e-07	0.804852186007	0.1	8.620967e-07	8.70971464e-07	0.1
9.558651e-07	0.790974948441	0.1	9.558651e-07	8.55208894e-07	0.1
1.054962e-06	0.776504667864	0.1	1.054962e-06	8.3892808e-07	0.1
1.15406e-06	0.762286807455	0.1	1.15406e-06	8.2305393e-07	0.1
1.253157e-06	0.748358668329	0.1	1.253157e-06	8.07598082e-07	0.1
1.352254e-06	0.734746120564	0.1	1.352254e-06	7.92565954e-07	0.1
1.451352e-06	0.7214666102039999	0.1	1.451352e-06	7.779591499999998e-07	0.1
1.550449e-06	0.708530566274	0.1	1.550449e-06	7.63775563e-07	0.1
1.649546e-06	0.695944104781	0.1	1.649546e-06	7.50011176e-07	0.1
1.748644e-06	0.683709228722	0.1	1.748644e-06	7.366603680000001e-07	0.1
1.843982e-06	0.672269778711	0.1	1.843982e-06	7.24199543e-07	0.1
1.9195e-06	0.663437513355	0.1	1.9195e-06	7.145915129999999e-07	0.1
2.036732e-06	0.6501230327080001	0.1	2.036732e-06	7.00125926e-07	0.1
2.153965e-06	0.637282880946	0.1	2.153965e-06	6.86194451e-07	0.1
2.271197e-06	0.624906628014	0.1	2.271197e-06	6.72780223e-07	0.1
2.38843e-06	0.6129825398559999	0.1	2.38843e-06	6.5986799e-07	0.1
2.505662e-06	0.601497982415	0.1	2.505662e-06	6.47443301e-07	0.1
2.643215e-06	0.588565786899	0.1	2.643215e-06	6.334595399999999e-07	0.1
2.785849e-06	0.5757533279720001	0.1	2.785849e-06	6.196158810000001e-07	0.1
2.928482e-06	0.563525202289	0.1	2.928482e-06	6.06411005e-07	0.1
3.071115e-06	0.551857444748	0.1	3.071115e-06	5.93817715e-07	0.1
3.228166e-06	0.539630527365	0.1	3.228166e-06	5.80626087e-07	0.1
3.406844e-06	0.526472315851	0.1	3.406844e-06	5.66436093e-07	0.1
3.585521e-06	0.514073125188	0.1	3.585521e-06	5.53069641e-07	0.1
3.789418e-06	0.500797692625	0.1	3.789418e-06	5.38763231e-07	0.1
4.010128e-06	0.487411353873	0.1	4.010128e-06	5.24341912e-07	0.1
4.237869e-06	0.474597415311	0.1	4.237869e-06	5.10541109e-07	0.1
4.396727e-06	0.466221255285	0.1	4.396727e-06	5.015215879999999e-07	0.1
4.574732e-06	0.457351119639	0.1	4.574732e-06	4.919719609999999e-07	0.1
4.781457e-06	0.447693790381	0.1	4.781457e-06	4.81576113e-07	0.1
4.988182e-06	0.43868477046	0.1	4.988182e-06	4.71880546e-07	0.1
5.194906e-06	0.43028073870699995	0.1	5.194906e-06	4.62835544e-07	0.1
5.401631e-06	0.422441281967	0.1	5.401631e-06	4.5439990800000003e-07	0.1
5.618484e-06	0.414783232923	0.1	5.618484e-06	4.4616108700000004e-07	0.1
5.875849e-06	0.40639103846999997	0.1	5.875849e-06	4.3713186e-07	0.1
6.20987e-06	0.396529049156	0.1	6.20987e-06	4.26523301e-07	0.1
6.563055e-06	0.387239957899	0.1	6.563055e-06	4.16532179e-07	0.1
6.916241e-06	0.378992371247	0.1	6.916241e-06	4.0766196099999995e-07	0.1
7.317439e-06	0.37073967167500005	0.1	7.317439e-06	3.9878687500000003e-07	0.1
7.772447e-06	0.36263468569299995	0.1	7.772447e-06	3.90071531e-07	0.1
8.314662e-06	0.354465421894	0.1	8.314662e-06	3.812877919999999e-07	0.1
8.856876e-06	0.34765915729299995	0.1	8.856876e-06	3.73969959e-07	0.1
9.472251e-06	0.341299337632	0.1	9.472251e-06	3.67132513e-07	0.1
1.01364e-05	0.33576341413699995	0.1	1.01364e-05	3.61181062e-07	0.1
1.080055e-05	0.33133597982	0.1	1.080055e-05	3.5642167999999996e-07	0.1
1.146469e-05	0.32779521573200004	0.1	1.146469e-05	3.52615432e-07	0.1
1.212884e-05	0.32496332687799995	0.1	1.212884e-05	3.49571317e-07	0.1
