Batch	m_SP	2	P2_L	W4_L	
2.745634e-12	9.807462866034e-06	0.1	2.745634e-12	1.919884e-08	0.1
5.964485e-12	9.5876763662187e-06	0.1	5.964485e-12	4.138835e-08	0.1
1.222823e-11	9.1769039518842e-06	0.1	1.222823e-11	8.360124e-08	0.1
2.336378e-11	8.49817153465e-06	0.1	2.336378e-11	1.555877e-07	0.1
3.842089e-11	7.6746312243848e-06	0.1	3.842089e-11	2.469944e-07	0.1
5.802872e-11	6.7421016477804e-06	0.1	5.802872e-11	3.564845e-07	0.1
7.763655e-11	5.9426499102006e-06	0.1	7.763655e-11	4.5603e-07	0.1
1.067754e-10	4.9535865972152e-06	0.1	1.067754e-10	5.874049e-07	0.1
1.359142e-10	4.1530706626032e-06	0.1	1.359142e-10	7.012112e-07	0.1
1.650531e-10	3.499085520675e-06	0.1	1.650531e-10	7.996765e-07	0.1
1.941919e-10	2.9603155100295e-06	0.1	1.941919e-10	8.847625e-07	0.1
2.233307e-10	2.5131748070865898e-06	0.1	2.233307e-10	9.581935e-07	0.1
2.524696e-10	2.13969502454081e-06	0.1	2.524696e-10	1.021483e-06	0.1
2.816084e-10	1.8260304262986003e-06	0.1	2.816084e-10	1.075957e-06	0.1
3.167021e-10	1.5125236120203299e-06	0.1	3.167021e-10	1.131495e-06	0.1
3.517957e-10	1.2556418456128001e-06	0.1	3.517957e-10	1.177668e-06	0.1
3.883645e-10	1.03620940708428e-06	0.1	3.883645e-10	1.217415e-06	0.1
4.30834e-10	8.3060547465616e-07	0.1	4.30834e-10	1.254688e-06	0.1
4.733034e-10	6.6688586005768e-07	0.1	4.733034e-10	1.284149e-06	0.1
5.229011e-10	5.169461251032e-07	0.1	5.229011e-10	1.310647e-06	0.1
5.742808e-10	3.977498229159e-07	0.1	5.742808e-10	1.331027e-06	0.1
6.323316e-10	2.96409511016066e-07	0.1	6.323316e-10	1.347423e-06	0.1
6.948296e-10	2.1655746125040303e-07	0.1	6.948296e-10	1.35919e-06	0.1
7.599698e-10	1.56711429269008e-07	0.1	7.599698e-10	1.366717e-06	0.1
8.356786e-10	1.08287803709635e-07	0.1	8.356786e-10	1.371162e-06	0.1
