Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.002434569	9.8758442529656e-06	0.1	0.002434569	1.078638e-08	0.1	0.002434569	3.697837e-08	0.1	0.002434569	7.629093e-08	0.1
0.006746514	9.659890502103e-06	0.1	0.006746514	2.956315e-08	0.1	0.006746514	1.013498e-07	0.1	0.006746514	2.09097e-07	0.1
0.01388441	9.3127352839596e-06	0.1	0.01388441	5.974771e-08	0.1	0.01388441	2.048299e-07	0.1	0.01388441	4.225892e-07	0.1
0.0257809	8.7616447446638e-06	0.1	0.0257809	1.07664e-07	0.1	0.0257809	3.690988e-07	0.1	0.0257809	7.614961e-07	0.1
0.04905368	7.776083685876e-06	0.1	0.04905368	1.933569e-07	0.1	0.04905368	6.628752e-07	0.1	0.04905368	1.367593e-06	0.1
0.0798502	6.6402150120438e-06	0.1	0.0798502	2.92119e-07	0.1	0.0798502	1.001456e-06	0.1	0.0798502	2.066126e-06	0.1
0.1156625	5.5262960781265995e-06	0.1	0.1156625	3.889728e-07	0.1	0.1156625	1.333494e-06	0.1	0.1156625	2.751163e-06	0.1
0.1589306	4.426737155259599e-06	0.1	0.1589306	4.845782e-07	0.1	0.1589306	1.661253e-06	0.1	0.1589306	3.42737e-06	0.1
0.2133823	3.3483390908727e-06	0.1	0.2133823	5.783438e-07	0.1	0.2133823	1.982705e-06	0.1	0.2133823	4.090564e-06	0.1
0.2678341	2.5326524507239997e-06	0.1	0.2678341	6.492672e-07	0.1	0.2678341	2.225848e-06	0.1	0.2678341	4.592197e-06	0.1
0.3222858	1.9156746666808e-06	0.1	0.3222858	7.029129e-07	0.1	0.3222858	2.409758e-06	0.1	0.3222858	4.971628e-06	0.1
0.3767375	1.4489982073728001e-06	0.1	0.3767375	7.434901e-07	0.1	0.3767375	2.548867e-06	0.1	0.3767375	5.258626e-06	0.1
0.4311892	1.0960091618750999e-06	0.1	0.4311892	7.741823e-07	0.1	0.4311892	2.654087e-06	0.1	0.4311892	5.475709e-06	0.1
0.4856409	8.2901194589952e-07	0.1	0.4856409	7.973976e-07	0.1	0.4856409	2.733675e-06	0.1	0.4856409	5.639908e-06	0.1
0.5400926	6.270573365166e-07	0.1	0.5400926	8.149575e-07	0.1	0.5400926	2.793875e-06	0.1	0.5400926	5.764107e-06	0.1
0.5945443	4.7430073041047995e-07	0.1	0.5945443	8.282396e-07	0.1	0.5945443	2.839409e-06	0.1	0.5945443	5.85805e-06	0.1
0.6555497	3.4690187812208e-07	0.1	0.6555497	8.393169e-07	0.1	0.6555497	2.877385e-06	0.1	0.6555497	5.936398e-06	0.1
0.7209241	2.4810211078148e-07	0.1	0.7209241	8.479075e-07	0.1	0.7209241	2.906835e-06	0.1	0.7209241	5.997159e-06	0.1
0.7862986	1.774411285545e-07	0.1	0.7862986	8.540514e-07	0.1	0.7862986	2.927898e-06	0.1	0.7862986	6.040614e-06	0.1
0.8543139	1.2519802119240002e-07	0.1	0.8543139	8.585939e-07	0.1	0.8543139	2.943471e-06	0.1	0.8543139	6.072743e-06	0.1
