Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.08643945	0.989784134	0.1	0.08643945	1.468387e-09	0.1	0.08643945	1.815976e-06	0.1	0.08643945	0.0006385007	0.1	0.08643945	7.926541e-08	0.1	0.08643945	0.00478748	0.1	0.08643945	1.882598e-07	0.1	0.08643945	8.014785e-09	0.1	0.08643945	6.354056e-13	0.1	0.08643945	1.95618e-09	0.1	0.08643945	1.637916e-17	0.1
0.09471991	0.9887531009999999	0.1	0.09471991	1.472268e-09	0.1	0.09471991	1.987207e-06	0.1	0.09471991	0.0006379316	0.1	0.09471991	7.920359e-08	0.1	0.09471991	0.005303203	0.1	0.09471991	1.881129e-07	0.1	0.09471991	8.008533e-09	0.1	0.09471991	7.487122e-13	0.1	0.09471991	1.954654e-09	0.1	0.09471991	1.636639e-17	0.1
0.1037048	0.9876361220000001	0.1	0.1037048	1.476461e-09	0.1	0.1037048	2.172359e-06	0.1	0.1037048	0.0006372646	0.1	0.1037048	7.91366e-08	0.1	0.1037048	0.005861943	0.1	0.1037048	1.879538e-07	0.1	0.1037048	8.00176e-09	0.1	0.1037048	8.81704e-13	0.1	0.1037048	1.953001e-09	0.1	0.1037048	1.635254e-17	0.1
0.1137465	0.986390025	0.1	0.1137465	1.481126e-09	0.1	0.1137465	2.37849e-06	0.1	0.1137465	0.0006364955	0.1	0.1137465	7.906186e-08	0.1	0.1137465	0.006485305	0.1	0.1137465	1.877763e-07	0.1	0.1137465	7.994203e-09	0.1	0.1137465	1.042565e-12	0.1	0.1137465	1.951156e-09	0.1	0.1137465	1.63371e-17	0.1
0.1262482	0.98484181	0.1	0.1262482	1.486901e-09	0.1	0.1262482	2.633952e-06	0.1	0.1262482	0.0006355278	0.1	0.1262482	7.8969e-08	0.1	0.1262482	0.007259751	0.1	0.1262482	1.875558e-07	0.1	0.1262482	7.984813e-09	0.1	0.1262482	1.2606e-12	0.1	0.1262482	1.948864e-09	0.1	0.1262482	1.631791e-17	0.1
0.1408964	0.9830323329999999	0.1	0.1408964	1.493624e-09	0.1	0.1408964	2.931632e-06	0.1	0.1408964	0.0006343939	0.1	0.1408964	7.886045e-08	0.1	0.1408964	0.008164855	0.1	0.1408964	1.872979e-07	0.1	0.1408964	7.973837e-09	0.1	0.1408964	1.540631e-12	0.1	0.1408964	1.946185e-09	0.1	0.1408964	1.629548e-17	0.1
0.1581878	0.9809029819999999	0.1	0.1581878	1.501497e-09	0.1	0.1581878	3.280759e-06	0.1	0.1581878	0.0006330622	0.1	0.1581878	7.873267e-08	0.1	0.1581878	0.00923008	0.1	0.1581878	1.869945e-07	0.1	0.1581878	7.960917e-09	0.1	0.1581878	1.90434e-12	0.1	0.1581878	1.943032e-09	0.1	0.1581878	1.626908e-17	0.1
0.1803279	0.978186444	0.1	0.1803279	1.511482e-09	0.1	0.1803279	3.724225e-06	0.1	0.1803279	0.0006313706	0.1	0.1803279	7.856964e-08	0.1	0.1803279	0.01058898	0.1	0.1803279	1.866073e-07	0.1	0.1803279	7.944432e-09	0.1	0.1803279	2.420311e-12	0.1	0.1803279	1.939009e-09	0.1	0.1803279	1.623539e-17	0.1
0.2114985	0.9743808700000001	0.1	0.2114985	1.525356e-09	0.1	0.2114985	4.341854e-06	0.1	0.2114985	0.0006290158	0.1	0.2114985	7.834118e-08	0.1	0.2114985	0.01249262	0.1	0.2114985	1.860647e-07	0.1	0.2114985	7.921332e-09	0.1	0.2114985	3.236193e-12	0.1	0.2114985	1.933371e-09	0.1	0.2114985	1.618818e-17	0.1
0.258298	0.9687086220000001	0.1	0.258298	1.545791e-09	0.1	0.258298	5.254593e-06	0.1	0.258298	0.0006255387	0.1	0.258298	7.800052e-08	0.1	0.258298	0.01533001	0.1	0.258298	1.852556e-07	0.1	0.258298	7.886887e-09	0.1	0.258298	4.634173e-12	0.1	0.258298	1.924964e-09	0.1	0.258298	1.611779e-17	0.1
