Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
1.53558	9.890836101546401e-06	0.1	1.53558	3.328156e-09	0.1	1.53558	6.404499e-09	0.1	1.53558	1.424175e-08	0.1	1.53558	7.69659347e-08	0.1	1.53558	4.061655e-09	0.1	1.53558	4.061594e-09	0.1
3.134819	9.7785162581168e-06	0.1	3.134819	6.755702e-09	0.1	3.134819	1.300026e-08	0.1	3.134819	2.890881e-08	0.1	3.134819	1.5623027900000002e-07	0.1	3.134819	8.244604e-09	0.1	3.134819	8.24448e-09	0.1
6.333295	9.5576875990152e-06	0.1	6.333295	1.349448e-08	0.1	6.333295	2.596792e-08	0.1	6.333295	5.774513e-08	0.1	6.333295	3.12068941e-07	0.1	6.333295	1.646857e-08	0.1	6.333295	1.646829e-08	0.1
11.34485	9.221668249280401e-06	0.1	11.34485	2.374845e-08	0.1	11.34485	4.570002e-08	0.1	11.34485	1.016236e-07	0.1	11.34485	5.49199089e-07	0.1	11.34485	2.898243e-08	0.1	11.34485	2.898196e-08	0.1
18.97387	8.732689939354e-06	0.1	18.97387	3.867007e-08	0.1	18.97387	7.441425e-08	0.1	18.97387	1.654757e-07	0.1	18.97387	8.942717699999999e-07	0.1	18.97387	4.719266e-08	0.1	18.97387	4.71919e-08	0.1
23.19788	8.4731960991408e-06	0.1	23.19788	4.658876e-08	0.1	23.19788	8.965249e-08	0.1	23.19788	1.993612e-07	0.1	23.19788	1.07739732e-06	0.1	23.19788	5.685657e-08	0.1	23.19788	5.685565e-08	0.1
27.42188	8.2214142748088e-06	0.1	27.42188	5.427215e-08	0.1	27.42188	1.044379e-07	0.1	27.42188	2.322397e-07	0.1	27.42188	1.25508005e-06	0.1	27.42188	6.623331e-08	0.1	27.42188	6.623225e-08	0.1
35.86989	7.740071666076599e-06	0.1	35.86989	6.896076e-08	0.1	35.86989	1.327038e-07	0.1	35.86989	2.950948e-07	0.1	35.86989	1.5947653e-06	0.1	35.86989	8.415917e-08	0.1	35.86989	8.415784e-08	0.1
48.68147	7.0633364135424e-06	0.1	48.68147	8.9612e-08	0.1	48.68147	1.724437e-07	0.1	48.68147	3.83465e-07	0.1	48.68147	2.07233872e-06	0.1	48.68147	1.093618e-07	0.1	48.68147	1.093601e-07	0.1
64.87039	6.292164200801999e-06	0.1	64.87039	1.131451e-07	0.1	64.87039	2.177294e-07	0.1	64.87039	4.841672e-07	0.1	64.87039	2.61655921e-06	0.1	64.87039	1.380814e-07	0.1	64.87039	1.380793e-07	0.1
