Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
991.2121	0.989934331	0.1	991.2121	1.231171e-06	0.1	991.2121	3.176589e-06	0.1	991.2121	0.004784488	0.1	991.2121	0.0001430468661	0.1	991.2121	1.784679e-06	0.1	991.2121	2.86189e-15	0.1
1296.588	0.9868023079999999	0.1	1296.588	1.60666e-06	0.1	1296.588	4.145448e-06	0.1	1296.588	0.006305754	0.1	1296.588	0.00018667393220000002	0.1	1296.588	2.328979e-06	0.1	1296.588	3.734723e-15	0.1
1846.263	0.9812020739999999	0.1	1846.263	2.278074e-06	0.1	1846.263	5.877872e-06	0.1	1846.263	0.009025943	0.1	1846.263	0.0002646840192	0.1	1846.263	3.302248e-06	0.1	1846.263	5.295444e-15	0.1
2945.615	0.9701431150000001	0.1	2945.615	3.603929e-06	0.1	2945.615	9.298923e-06	0.1	2945.615	0.01439755	0.1	2945.615	0.0004187319099	0.1	2945.615	5.224178e-06	0.1	2945.615	8.377429e-15	0.1
4405.545	0.955742029	0.1	4405.545	5.330462e-06	0.1	4405.545	1.375383e-05	0.1	4405.545	0.02139248	0.1	4405.545	0.0006193336969000001	0.1	4405.545	7.726924e-06	0.1	4405.545	1.23908e-14	0.1
6125.732	0.939178412	0.1	6125.732	7.316263e-06	0.1	6125.732	1.887771e-05	0.1	6125.732	0.02943781	0.1	6125.732	0.000850059294	0.1	6125.732	1.06055e-05	0.1	6125.732	1.700685e-14	0.1
8146.893	0.9202554980000001	0.1	8146.893	9.584927e-06	0.1	8146.893	2.473146e-05	0.1	8146.893	0.03862914	0.1	8146.893	0.00111364957	0.1	8146.893	1.389411e-05	0.1	8146.893	2.228042e-14	0.1
10168.05	0.901891093	0.1	10168.05	1.178663e-05	0.1	10168.05	3.041242e-05	0.1	10168.05	0.04754917	0.1	10168.05	0.001369460567	0.1	10168.05	1.708564e-05	0.1	10168.05	2.739833e-14	0.1
11380.75	0.891130695	0.1	11380.75	1.307668e-05	0.1	11380.75	3.374108e-05	0.1	11380.75	0.05277572	0.1	11380.75	0.001519348087	0.1	11380.75	1.895567e-05	0.1	11380.75	3.039708e-14	0.1
12391.33	0.882307376	0.1	12391.33	1.413449e-05	0.1	12391.33	3.647053e-05	0.1	12391.33	0.05706139	0.1	12391.33	0.00164225353	0.1	12391.33	2.048906e-05	0.1	12391.33	3.285601e-14	0.1
14412.49	0.865041436	0.1	14412.49	1.620451e-05	0.1	14412.49	4.181171e-05	0.1	14412.49	0.06544793	0.1	14412.49	0.001882763935	0.1	14412.49	2.348971e-05	0.1	14412.49	3.766782e-14	0.1
16433.65	0.848265407	0.1	16433.65	1.821577e-05	0.1	16433.65	4.700129e-05	0.1	16433.65	0.0735964	0.1	16433.65	0.0021164467070000003	0.1	16433.65	2.640519e-05	0.1	16433.65	4.234305e-14	0.1
18872.7	0.828645686	0.1	18872.7	2.056798e-05	0.1	18872.7	5.307059e-05	0.1	18872.7	0.0831262	0.1	18872.7	0.002389744381	0.1	18872.7	2.98149e-05	0.1	18872.7	4.781081e-14	0.1
21311.75	0.809678444	0.1	21311.75	2.284195e-05	0.1	21311.75	5.893804e-05	0.1	21311.75	0.09233905	0.1	21311.75	0.0026539522279999997	0.1	21311.75	3.31112e-05	0.1	21311.75	5.309673e-14	0.1
23695.24	0.791744279	0.1	23695.24	2.499206e-05	0.1	23695.24	6.448589e-05	0.1	23695.24	0.1010501	0.1	23695.24	0.002903768766	0.1	23695.24	3.622796e-05	0.1	23695.24	5.809472e-14	0.1
25640.38	0.77752993	0.1	25640.38	2.669622e-05	0.1	25640.38	6.888305e-05	0.1	25640.38	0.1079543	0.1	25640.38	0.003101770184	0.1	25640.38	3.869827e-05	0.1	25640.38	6.205607e-14	0.1
26721.02	0.769791136	0.1	26721.02	2.762401e-05	0.1	26721.02	7.127701e-05	0.1	26721.02	0.1117132	0.1	26721.02	0.003209568308	0.1	26721.02	4.004318e-05	0.1	26721.02	6.421276e-14	0.1
27846.55	0.7618477530000001	0.1	27846.55	2.857633e-05	0.1	27846.55	7.373424e-05	0.1	27846.55	0.1155715	0.1	27846.55	0.003320216453	0.1	27846.55	4.142364e-05	0.1	27846.55	6.642645e-14	0.1
29151.66	0.752783239	0.1	29151.66	2.966308e-05	0.1	29151.66	7.653832e-05	0.1	29151.66	0.1199744	0.1	29151.66	0.003446482638	0.1	29151.66	4.299896e-05	0.1	29151.66	6.895261e-14	0.1
30307.0	0.744887092	0.1	30307.0	3.060974e-05	0.1	30307.0	7.898096e-05	0.1	30307.0	0.1238097	0.1	30307.0	0.003556472855	0.1	30307.0	4.437123e-05	0.1	30307.0	7.115316e-14	0.1
31558.37	0.736467236	0.1	31558.37	3.16192e-05	0.1	31558.37	8.158563e-05	0.1	31558.37	0.1278995	0.1	31558.37	0.003673759369	0.1	31558.37	4.583451e-05	0.1	31558.37	7.349968e-14	0.1
33343.7	0.7246874000000001	0.1	33343.7	3.303148e-05	0.1	33343.7	8.522968e-05	0.1	33343.7	0.1336212	0.1	33343.7	0.0038378489300000002	0.1	33343.7	4.788172e-05	0.1	33343.7	7.678255e-14	0.1
35797.2	0.7089307069999999	0.1	35797.2	3.492054e-05	0.1	35797.2	9.010396e-05	0.1	35797.2	0.1412746	0.1	35797.2	0.004057334666	0.1	35797.2	5.062007e-05	0.1	35797.2	8.117374e-14	0.1
38631.07	0.691327696	0.1	38631.07	3.703095e-05	0.1	38631.07	9.554937e-05	0.1	38631.07	0.1498248	0.1	38631.07	0.004302538695	0.1	38631.07	5.367928e-05	0.1	38631.07	8.607944e-14	0.1
41409.77	0.674659478	0.1	41409.77	3.90293e-05	0.1	41409.77	0.0001007056	0.1	41409.77	0.1579209	0.1	41409.77	0.004534721349	0.1	41409.77	5.657604e-05	0.1	41409.77	9.072465e-14	0.1
42953.49	0.665642301	0.1	42953.49	4.011036e-05	0.1	42953.49	0.000103495	0.1	42953.49	0.1623008	0.1	42953.49	0.004660327603	0.1	42953.49	5.814312e-05	0.1	42953.49	9.323761e-14	0.1
45181.27	0.652923962	0.1	45181.27	4.163515e-05	0.1	45181.27	0.0001074294	0.1	45181.27	0.1684784	0.1	45181.27	0.004837489612	0.1	45181.27	6.035343e-05	0.1	45181.27	9.678203e-14	0.1
46295.17	0.646691708	0.1	46295.17	4.238233e-05	0.1	46295.17	0.0001093573	0.1	46295.17	0.1715055	0.1	46295.17	0.004924302121	0.1	46295.17	6.143652e-05	0.1	46295.17	9.851886e-14	0.1
47565.57	0.639684521	0.1	47565.57	4.322242e-05	0.1	47565.57	0.000111525	0.1	47565.57	0.1749091	0.1	47565.57	0.0050219108650000005	0.1	47565.57	6.26543e-05	0.1	47565.57	1.004717e-13	0.1
49070.74	0.631518296	0.1	49070.74	4.420147e-05	0.1	49070.74	0.0001140512	0.1	49070.74	0.1788756	0.1	49070.74	0.005135664392	0.1	49070.74	6.407351e-05	0.1	49070.74	1.027475e-13	0.1
50575.9	0.623495884	0.1	50575.9	4.516327e-05	0.1	50575.9	0.0001165329	0.1	50575.9	0.1827723	0.1	50575.9	0.005247413092	0.1	50575.9	6.546772e-05	0.1	50575.9	1.049832e-13	0.1
52262.91	0.6146709610000001	0.1	52262.91	4.622129e-05	0.1	52262.91	0.0001192628	0.1	52262.91	0.1870588	0.1	52262.91	0.005370341567000001	0.1	52262.91	6.700139e-05	0.1	52262.91	1.074426e-13	0.1
54222.66	0.604634247	0.1	54222.66	4.742458e-05	0.1	54222.66	0.0001223676	0.1	54222.66	0.1919338	0.1	54222.66	0.0055101488619999995	0.1	54222.66	6.874566e-05	0.1	54222.66	1.102397e-13	0.1
56535.4	0.593077855	0.1	56535.4	4.881008e-05	0.1	56535.4	0.0001259426	0.1	56535.4	0.1975471	0.1	56535.4	0.0056711270320000005	0.1	56535.4	7.075405e-05	0.1	56535.4	1.134603e-13	0.1
58936.38	0.5813986090000001	0.1	58936.38	5.021029e-05	0.1	58936.38	0.0001295555	0.1	58936.38	0.20322	0.1	58936.38	0.005833814615	0.1	58936.38	7.278377e-05	0.1	58936.38	1.167152e-13	0.1
61046.88	0.571390678	0.1	61046.88	5.141014e-05	0.1	61046.88	0.0001326514	0.1	61046.88	0.208081	0.1	61046.88	0.005973222344000001	0.1	61046.88	7.452304e-05	0.1	61046.88	1.195042e-13	0.1
62758.03	0.563448097	0.1	62758.03	5.236236e-05	0.1	62758.03	0.0001351084	0.1	62758.03	0.2119389	0.1	62758.03	0.006083858474	0.1	62758.03	7.590336e-05	0.1	62758.03	1.217177e-13	0.1
64884.35	0.553786363	0.1	64884.35	5.352071e-05	0.1	64884.35	0.0001380972	0.1	64884.35	0.2166319	0.1	64884.35	0.0062184444	0.1	64884.35	7.758248e-05	0.1	64884.35	1.244103e-13	0.1
66879.08	0.544925637	0.1	66879.08	5.458301e-05	0.1	66879.08	0.0001408383	0.1	66879.08	0.2209357	0.1	66879.08	0.006341870578	0.1	66879.08	7.912237e-05	0.1	66879.08	1.268797e-13	0.1
68125.78	0.539484963	0.1	68125.78	5.52353e-05	0.1	68125.78	0.0001425213	0.1	68125.78	0.2235784	0.1	68125.78	0.006417658528	0.1	68125.78	8.006791e-05	0.1	68125.78	1.283959e-13	0.1
69372.48	0.5341173	0.1	69372.48	5.587882e-05	0.1	69372.48	0.0001441818	0.1	69372.48	0.2261856	0.1	69372.48	0.006492428042	0.1	69372.48	8.100074e-05	0.1	69372.48	1.298918e-13	0.1
69995.84	0.531460546	0.1	69995.84	5.619735e-05	0.1	69995.84	0.0001450037	0.1	69995.84	0.2274761	0.1	69995.84	0.006529436268	0.1	69995.84	8.146247e-05	0.1	69995.84	1.306322e-13	0.1
70796.37	0.528074492	0.1	70796.37	5.660329e-05	0.1	70796.37	0.0001460511	0.1	70796.37	0.2291207	0.1	70796.37	0.006576601827	0.1	70796.37	8.205092e-05	0.1	70796.37	1.315759e-13	0.1
71715.03	0.524224601	0.1	71715.03	5.706485e-05	0.1	71715.03	0.0001472421	0.1	71715.03	0.2309907	0.1	71715.03	0.006630229507	0.1	71715.03	8.271999e-05	0.1	71715.03	1.326488e-13	0.1
72805.93	0.519701671	0.1	72805.93	5.76071e-05	0.1	72805.93	0.0001486412	0.1	72805.93	0.2331876	0.1	72805.93	0.006693232416	0.1	72805.93	8.350602e-05	0.1	72805.93	1.339093e-13	0.1
74332.66	0.513459188	0.1	74332.66	5.835551e-05	0.1	74332.66	0.0001505723	0.1	74332.66	0.2362197	0.1	74332.66	0.006780188126	0.1	74332.66	8.459089e-05	0.1	74332.66	1.356489e-13	0.1
76121.25	0.506273186	0.1	76121.25	5.921704e-05	0.1	76121.25	0.0001527953	0.1	76121.25	0.2397102	0.1	76121.25	0.0068802873849999995	0.1	76121.25	8.583975e-05	0.1	76121.25	1.376516e-13	0.1
78020.32	0.498789527	0.1	78020.32	6.011425e-05	0.1	78020.32	0.0001551103	0.1	78020.32	0.2433451	0.1	78020.32	0.006984531493999999	0.1	78020.32	8.714033e-05	0.1	78020.32	1.397372e-13	0.1
80626.87	0.488756022	0.1	80626.87	6.131716e-05	0.1	80626.87	0.0001582141	0.1	80626.87	0.2482187	0.1	80626.87	0.00712429473	0.1	80626.87	8.888404e-05	0.1	80626.87	1.425334e-13	0.1
84295.53	0.475083133	0.1	84295.53	6.29564e-05	0.1	84295.53	0.0001624438	0.1	84295.53	0.2548599	0.1	84295.53	0.0073147555	0.1	84295.53	9.126026e-05	0.1	84295.53	1.463438e-13	0.1
86613.78	0.466703091	0.1	86613.78	6.396108e-05	0.1	86613.78	0.0001650361	0.1	86613.78	0.2589303	0.1	86613.78	0.00743148623	0.1	86613.78	9.271661e-05	0.1	86613.78	1.486792e-13	0.1
88006.42	0.461762458	0.1	88006.42	6.45534e-05	0.1	88006.42	0.0001665645	0.1	88006.42	0.2613301	0.1	88006.42	0.0075003063499999995	0.1	88006.42	9.357523e-05	0.1	88006.42	1.500561e-13	0.1
89687.93	0.455888336	0.1	89687.93	6.525765e-05	0.1	89687.93	0.0001683816	0.1	89687.93	0.2641833	0.1	89687.93	0.00758213082	0.1	89687.93	9.459609e-05	0.1	89687.93	1.516931e-13	0.1
91812.35	0.448606458	0.1	91812.35	6.613067e-05	0.1	91812.35	0.0001706342	0.1	91812.35	0.2677202	0.1	91812.35	0.00768356596	0.1	91812.35	9.58616e-05	0.1	91812.35	1.537225e-13	0.1
93936.78	0.441476117	0.1	93936.78	6.698552e-05	0.1	93936.78	0.00017284	0.1	93936.78	0.2711836	0.1	93936.78	0.007782889130000001	0.1	93936.78	9.710078e-05	0.1	93936.78	1.557096e-13	0.1
96955.3	0.431597258	0.1	96955.3	6.816989e-05	0.1	96955.3	0.000175896	0.1	96955.3	0.275982	0.1	96955.3	0.00792049832	0.1	96955.3	9.881762e-05	0.1	96955.3	1.584627e-13	0.1
100013.6	0.421879663	0.1	100013.6	6.933493e-05	0.1	100013.6	0.0001789021	0.1	100013.6	0.2807021	0.1	100013.6	0.00805586134	0.1	100013.6	0.0001005064	0.1	100013.6	1.611709e-13	0.1
101925.0	0.41594998	0.1	101925.0	7.004584e-05	0.1	101925.0	0.0001807364	0.1	101925.0	0.2835823	0.1	101925.0	0.008138458900000001	0.1	101925.0	0.0001015369	0.1	101925.0	1.628234e-13	0.1
104327.4	0.408649048	0.1	104327.4	7.092114e-05	0.1	104327.4	0.0001829949	0.1	104327.4	0.2871285	0.1	104327.4	0.00824015942	0.1	104327.4	0.0001028058	0.1	104327.4	1.648581e-13	0.1
105662.1	0.404664369	0.1	105662.1	7.139886e-05	0.1	105662.1	0.0001842275	0.1	105662.1	0.289064	0.1	105662.1	0.008295664749999999	0.1	105662.1	0.0001034983	0.1	105662.1	1.659686e-13	0.1
107591.1	0.398993231	0.1	107591.1	7.207877e-05	0.1	107591.1	0.0001859819	0.1	107591.1	0.2918186	0.1	107591.1	0.00837466123	0.1	107591.1	0.0001044838	0.1	107591.1	1.67549e-13	0.1
110291.7	0.391224149	0.1	110291.7	7.301021e-05	0.1	110291.7	0.0001883852	0.1	110291.7	0.2955922	0.1	110291.7	0.008482882950000001	0.1	110291.7	0.000105834	0.1	110291.7	1.697142e-13	0.1
112220.8	0.385793103	0.1	112220.8	7.366134e-05	0.1	112220.8	0.0001900653	0.1	112220.8	0.2982302	0.1	112220.8	0.00855853571	0.1	112220.8	0.0001067779	0.1	112220.8	1.712277e-13	0.1
114472.9	0.379573586	0.1	114472.9	7.440698e-05	0.1	114472.9	0.0001919893	0.1	114472.9	0.3012511	0.1	114472.9	0.00864516997	0.1	114472.9	0.0001078588	0.1	114472.9	1.72961e-13	0.1
117056.4	0.372595684	0.1	117056.4	7.524356e-05	0.1	117056.4	0.0001941478	0.1	117056.4	0.3046405	0.1	117056.4	0.00874237014	0.1	117056.4	0.0001090714	0.1	117056.4	1.749057e-13	0.1
120103.6	0.364573373	0.1	120103.6	7.620535e-05	0.1	120103.6	0.0001966295	0.1	120103.6	0.3085371	0.1	120103.6	0.008854118829999999	0.1	120103.6	0.0001104656	0.1	120103.6	1.771414e-13	0.1
122978.8	0.357203642	0.1	122978.8	7.708891e-05	0.1	122978.8	0.0001989093	0.1	122978.8	0.3121168	0.1	122978.8	0.0089567767	0.1	122978.8	0.0001117464	0.1	122978.8	1.791952e-13	0.1
125174.5	0.351701993	0.1	125174.5	7.77485e-05	0.1	125174.5	0.0002006113	0.1	125174.5	0.3147891	0.1	125174.5	0.00903341385	0.1	125174.5	0.0001127026	0.1	125174.5	1.807285e-13	0.1
127601.9	0.3457435278	0.1	127601.9	7.846285e-05	0.1	127601.9	0.0002024545	0.1	127601.9	0.3176832	0.1	127601.9	0.00911641198	0.1	127601.9	0.0001137381	0.1	127601.9	1.82389e-13	0.1
128950.4	0.34248814959999996	0.1	128950.4	7.885314e-05	0.1	128950.4	0.0002034615	0.1	128950.4	0.3192644	0.1	128950.4	0.00916175897	0.1	128950.4	0.0001143038	0.1	128950.4	1.832962e-13	0.1
130829.7	0.3380152637	0.1	130829.7	7.93894e-05	0.1	130829.7	0.0002048452	0.1	130829.7	0.3214371	0.1	130829.7	0.0092240659	0.1	130829.7	0.0001150812	0.1	130829.7	1.845428e-13	0.1
132564.6	0.3339509555	0.1	132564.6	7.987665e-05	0.1	132564.6	0.0002061024	0.1	132564.6	0.3234111	0.1	132564.6	0.00928067879	0.1	132564.6	0.0001157875	0.1	132564.6	1.856754e-13	0.1
134114.5	0.3303714433	0.1	134114.5	8.030581e-05	0.1	134114.5	0.0002072098	0.1	134114.5	0.3251498	0.1	134114.5	0.00933054116	0.1	134114.5	0.0001164096	0.1	134114.5	1.86673e-13	0.1
135952.5	0.3261885931	0.1	135952.5	8.080729e-05	0.1	135952.5	0.0002085037	0.1	135952.5	0.3271815	0.1	135952.5	0.009388807380000001	0.1	135952.5	0.0001171365	0.1	135952.5	1.878387e-13	0.1
138222.5	0.3211131717	0.1	138222.5	8.141578e-05	0.1	138222.5	0.0002100738	0.1	138222.5	0.3296468	0.1	138222.5	0.00945950615	0.1	138222.5	0.0001180186	0.1	138222.5	1.892532e-13	0.1
140038.4	0.3171233777	0.1	140038.4	8.189412e-05	0.1	140038.4	0.000211308	0.1	140038.4	0.3315847	0.1	140038.4	0.009515082579999999	0.1	140038.4	0.000118712	0.1	140038.4	1.903651e-13	0.1
141173.4	0.3146608839	0.1	141173.4	8.218933e-05	0.1	141173.4	0.0002120698	0.1	141173.4	0.3327808	0.1	141173.4	0.00954938398	0.1	141173.4	0.0001191399	0.1	141173.4	1.910513e-13	0.1
143216.4	0.3102879862	0.1	143216.4	8.27136e-05	0.1	143216.4	0.0002134225	0.1	143216.4	0.3349048	0.1	143216.4	0.00961029694	0.1	143216.4	0.0001198999	0.1	143216.4	1.9227e-13	0.1
145820.2	0.30482304280000005	0.1	145820.2	8.336879e-05	0.1	145820.2	0.0002151131	0.1	145820.2	0.3375593	0.1	145820.2	0.00968642137	0.1	145820.2	0.0001208496	0.1	145820.2	1.93793e-13	0.1
147355.7	0.3016558185	0.1	147355.7	8.374851e-05	0.1	147355.7	0.0002160928	0.1	147355.7	0.3390977	0.1	147355.7	0.00973053963	0.1	147355.7	0.0001214	0.1	147355.7	1.946756e-13	0.1
149505.5	0.2972894398	0.1	149505.5	8.427199e-05	0.1	149505.5	0.0002174436	0.1	149505.5	0.3412185	0.1	149505.5	0.00979136246	0.1	149505.5	0.0001221589	0.1	149505.5	1.958925e-13	0.1
152657.3	0.29102709920000003	0.1	152657.3	8.502277e-05	0.1	152657.3	0.0002193808	0.1	152657.3	0.3442603	0.1	152657.3	0.00987859356	0.1	152657.3	0.0001232472	0.1	152657.3	1.976377e-13	0.1
153966.6	0.2884735427	0.1	153966.6	8.532892e-05	0.1	153966.6	0.0002201707	0.1	153966.6	0.3455006	0.1	153966.6	0.00991416476	0.1	153966.6	0.000123691	0.1	153966.6	1.983494e-13	0.1
155292.2	0.2859157743	0.1	155292.2	8.563557e-05	0.1	155292.2	0.0002209619	0.1	155292.2	0.346743	0.1	155292.2	0.00994979304	0.1	155292.2	0.0001241355	0.1	155292.2	1.990622e-13	0.1
157548.5	0.2816258155	0.1	157548.5	8.614989e-05	0.1	157548.5	0.000222289	0.1	157548.5	0.3488267	0.1	157548.5	0.01000955137	0.1	157548.5	0.000124881	0.1	157548.5	2.002577e-13	0.1
159609.3	0.2777759248	0.1	159609.3	8.661145e-05	0.1	159609.3	0.00022348	0.1	159609.3	0.3506967	0.1	159609.3	0.010063181050000002	0.1	159609.3	0.0001255501	0.1	159609.3	2.013306e-13	0.1
160982.7	0.27524583599999997	0.1	160982.7	8.691478e-05	0.1	160982.7	0.0002242627	0.1	160982.7	0.3519256	0.1	160982.7	0.01009842078	0.1	160982.7	0.0001259898	0.1	160982.7	2.020357e-13	0.1
163210.5	0.27120088330000003	0.1	163210.5	8.739972e-05	0.1	163210.5	0.0002255139	0.1	163210.5	0.3538903	0.1	163210.5	0.01015477029	0.1	163210.5	0.0001266928	0.1	163210.5	2.03163e-13	0.1
165105.5	0.2678169344	0.1	165105.5	8.780544e-05	0.1	165105.5	0.0002265608	0.1	165105.5	0.355534	0.1	165105.5	0.01020190682	0.1	165105.5	0.0001272809	0.1	165105.5	2.041061e-13	0.1
166459.1	0.2654309609	0.1	166459.1	8.809148e-05	0.1	166459.1	0.0002272989	0.1	166459.1	0.3566929	0.1	166459.1	0.01023514372	0.1	166459.1	0.0001276955	0.1	166459.1	2.04771e-13	0.1
167812.7	0.26307076149999997	0.1	167812.7	8.837445e-05	0.1	167812.7	0.000228029	0.1	167812.7	0.3578394	0.1	167812.7	0.01026802011	0.1	167812.7	0.0001281057	0.1	167812.7	2.054288e-13	0.1
169275.9	0.2605479939	0.1	169275.9	8.86769e-05	0.1	169275.9	0.0002288094	0.1	169275.9	0.3590647	0.1	169275.9	0.0103031597	0.1	169275.9	0.0001285441	0.1	169275.9	2.061318e-13	0.1
170903.3	0.2577762088	0.1	170903.3	8.900921e-05	0.1	170903.3	0.0002296668	0.1	170903.3	0.3604111	0.1	170903.3	0.01034176419	0.1	170903.3	0.0001290258	0.1	170903.3	2.069043e-13	0.1
172258.1	0.255495639	0.1	172258.1	8.928262e-05	0.1	172258.1	0.0002303723	0.1	172258.1	0.3615188	0.1	172258.1	0.010373539020000001	0.1	172258.1	0.0001294222	0.1	172258.1	2.075398e-13	0.1
173431.3	0.2535405067	0.1	173431.3	8.951702e-05	0.1	173431.3	0.0002309771	0.1	173431.3	0.3624684	0.1	173431.3	0.01040076745	0.1	173431.3	0.000129762	0.1	173431.3	2.080847e-13	0.1
175207.9	0.2506138755	0.1	175207.9	8.98679e-05	0.1	175207.9	0.0002318825	0.1	175207.9	0.36389	0.1	175207.9	0.01044153498	0.1	175207.9	0.0001302706	0.1	175207.9	2.089003e-13	0.1
176194.9	0.24900544200000002	0.1	176194.9	9.006072e-05	0.1	176194.9	0.00023238	0.1	176194.9	0.3646712	0.1	176194.9	0.010463946600000001	0.1	176194.9	0.0001305501	0.1	176194.9	2.093486e-13	0.1
177466.6	0.2469513245	0.1	177466.6	9.030699e-05	0.1	177466.6	0.0002330154	0.1	177466.6	0.3656689	0.1	177466.6	0.01049255698	0.1	177466.6	0.0001309071	0.1	177466.6	2.09921e-13	0.1
178765.3	0.2448745414	0.1	178765.3	9.055598e-05	0.1	178765.3	0.0002336579	0.1	178765.3	0.3666777	0.1	178765.3	0.0105214878	0.1	178765.3	0.000131268	0.1	178765.3	2.104998e-13	0.1
179887.6	0.2430965195	0.1	179887.6	9.076914e-05	0.1	179887.6	0.0002342079	0.1	179887.6	0.3675413	0.1	179887.6	0.01054625275	0.1	179887.6	0.000131577	0.1	179887.6	2.109953e-13	0.1
181155.8	0.2411061853	0.1	181155.8	9.100777e-05	0.1	181155.8	0.0002348236	0.1	181155.8	0.3685081	0.1	181155.8	0.01057398188	0.1	181155.8	0.0001319229	0.1	181155.8	2.1155e-13	0.1
182521.3	0.2389846739	0.1	182521.3	9.126211e-05	0.1	182521.3	0.0002354799	0.1	182521.3	0.3695385	0.1	182521.3	0.01060352358	0.1	182521.3	0.0001322916	0.1	182521.3	2.121412e-13	0.1
184118.8	0.236531005	0.1	184118.8	9.155629e-05	0.1	184118.8	0.000236239	0.1	184118.8	0.3707304	0.1	184118.8	0.010637711820000001	0.1	184118.8	0.000132718	0.1	184118.8	2.12825e-13	0.1
186238.4	0.23332155910000002	0.1	186238.4	9.194107e-05	0.1	186238.4	0.0002372318	0.1	186238.4	0.3722893	0.1	186238.4	0.010682414900000001	0.1	186238.4	0.0001332758	0.1	186238.4	2.137195e-13	0.1
188209.0	0.2303838663	0.1	188209.0	9.229326e-05	0.1	188209.0	0.0002381405	0.1	188209.0	0.3737161	0.1	188209.0	0.010723332649999999	0.1	188209.0	0.0001337863	0.1	188209.0	2.145382e-13	0.1
188912.8	0.2293453646	0.1	188912.8	9.241776e-05	0.1	188912.8	0.0002384618	0.1	188912.8	0.3742206	0.1	188912.8	0.01073780306	0.1	188912.8	0.0001339668	0.1	188912.8	2.148276e-13	0.1
190320.4	0.22728503900000002	0.1	190320.4	9.266478e-05	0.1	190320.4	0.0002390992	0.1	190320.4	0.3752213	0.1	190320.4	0.01076650357	0.1	190320.4	0.0001343249	0.1	190320.4	2.154018e-13	0.1
191188.7	0.226024909	0.1	191188.7	9.281585e-05	0.1	191188.7	0.000239489	0.1	191188.7	0.3758334	0.1	191188.7	0.01078404834	0.1	191188.7	0.0001345439	0.1	191188.7	2.157529e-13	0.1
