Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.000000007	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.218787e-10	1.0000000112999998	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1	3.218787e-10	0.0	0.1
1.312774e-08	0.9999999869000001	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1	1.312774e-08	0.0	0.1
4.898699e-08	1.0000000157	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1	4.898699e-08	0.0	0.1
9.298235e-08	0.9999999854	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1	9.298235e-08	0.0	0.1
1.92477e-07	1.0000000213	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1	1.92477e-07	0.0	0.1
2.919717e-07	1.0000000209	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1	2.919717e-07	0.0	0.1
4.471316e-07	0.9999999973000001	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1	4.471316e-07	0.0	0.1
6.320379e-07	0.9999998814	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1	6.320379e-07	0.0	0.1
8.367753e-07	0.9999999729999999	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1	8.367753e-07	0.0	0.1
1.041513e-06	1.0000000048999997	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1	1.041513e-06	0.0	0.1
1.290198e-06	1.0000000148	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1	1.290198e-06	0.0	0.1
1.577215e-06	1.0000000054	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1	1.577215e-06	0.0	0.1
