Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
0.02782859	0.9886157	0.1	0.02782859	1.020951e-08	0.1	0.02782859	1.95107516e-06	0.1	0.02782859	0.005436533	0.1	0.02782859	2.92324421e-07	0.1	0.02782859	1.010017e-08	0.1	0.02782859	1.501488e-07	0.1
0.03184798	0.9869418	0.1	0.03184798	1.166939e-08	0.1	0.03184798	2.2303748e-06	0.1	0.03184798	0.006264417	0.1	0.03184798	3.3412547099999997e-07	0.1	0.03184798	1.154441e-08	0.1	0.03184798	1.716185e-07	0.1
0.03586737	0.9852676	0.1	0.03586737	1.312552e-08	0.1	0.03586737	2.5089698e-06	0.1	0.03586737	0.007094867	0.1	0.03586737	3.7581946799999996e-07	0.1	0.03586737	1.298495e-08	0.1	0.03586737	1.930331e-07	0.1
0.03988677	0.9835941	0.1	0.03988677	1.457792e-08	0.1	0.03988677	2.7868569000000003e-06	0.1	0.03988677	0.007926688	0.1	0.03988677	4.1740661500000003e-07	0.1	0.03988677	1.442179e-08	0.1	0.03988677	2.143928e-07	0.1
0.04455736	0.9816516	0.1	0.04455736	1.626096e-08	0.1	0.04455736	3.1088807e-06	0.1	0.04455736	0.008893835	0.1	0.04455736	4.65597822e-07	0.1	0.04455736	1.60868e-08	0.1	0.04455736	2.391444e-07	0.1
0.04939076	0.9796449	0.1	0.04939076	1.799739e-08	0.1	0.04939076	3.4411279e-06	0.1	0.04939076	0.00989431	0.1	0.04939076	5.153180629999999e-07	0.1	0.04939076	1.780464e-08	0.1	0.04939076	2.646813e-07	0.1
0.05422416	0.9776424	0.1	0.05422416	1.972849e-08	0.1	0.05422416	3.7723578e-06	0.1	0.05422416	0.01089361	0.1	0.05422416	5.64885531e-07	0.1	0.05422416	1.95172e-08	0.1	0.05422416	2.901397e-07	0.1
0.05965689	0.9753974	0.1	0.05965689	2.166791e-08	0.1	0.05965689	4.1434516e-06	0.1	0.05965689	0.01201474	0.1	0.05965689	6.204180739999999e-07	0.1	0.05965689	2.143585e-08	0.1	0.05965689	3.186617e-07	0.1
0.06548917	0.9729946	0.1	0.06548917	2.374254e-08	0.1	0.06548917	4.5404215e-06	0.1	0.06548917	0.0132153	0.1	0.06548917	6.79822196e-07	0.1	0.06548917	2.348826e-08	0.1	0.06548917	3.491723e-07	0.1
0.07132145	0.9705998	0.1	0.07132145	2.580953e-08	0.1	0.07132145	4.93593e-06	0.1	0.07132145	0.01441229	0.1	0.07132145	7.39007682e-07	0.1	0.07132145	2.553311e-08	0.1	0.07132145	3.795705e-07	0.1
0.07814854	0.967807	0.1	0.07814854	2.821944e-08	0.1	0.07814854	5.3970564e-06	0.1	0.07814854	0.01580856	0.1	0.07814854	8.08011998e-07	0.1	0.07814854	2.791721e-08	0.1	0.07814854	4.150118e-07	0.1
0.08522433	0.9649246	0.1	0.08522433	3.070622e-08	0.1	0.08522433	5.8728926999999995e-06	0.1	0.08522433	0.01724988	0.1	0.08522433	8.792175660000001e-07	0.1	0.08522433	3.037736e-08	0.1	0.08522433	4.515837e-07	0.1
0.09316686	0.961704	0.1	0.09316686	3.348447e-08	0.1	0.09316686	6.4045012e-06	0.1	0.09316686	0.01886048	0.1	0.09316686	9.58768922e-07	0.1	0.09316686	3.312586e-08	0.1	0.09316686	4.92442e-07	0.1
0.1016872	0.9582667	0.1	0.1016872	3.644949e-08	0.1	0.1016872	6.971850400000001e-06	0.1	0.1016872	0.02057959	0.1	0.1016872	1.043668722e-06	0.1	0.1016872	3.605913e-08	0.1	0.1016872	5.360472e-07	0.1
0.111334	0.9543968	0.1	0.111334	3.978751e-08	0.1	0.111334	7.610569699999999e-06	0.1	0.111334	0.02251513	0.1	0.111334	1.139247698e-06	0.1	0.111334	3.93614e-08	0.1	0.111334	5.851377e-07	0.1
0.1217319	0.9502515	0.1	0.1217319	4.336297e-08	0.1	0.1217319	8.294724e-06	0.1	0.1217319	0.02458843	0.1	0.1217319	1.2416264009999998e-06	0.1	0.1217319	4.289856e-08	0.1	0.1217319	6.377202e-07	0.1
0.1340217	0.9453864	0.1	0.1340217	4.755929e-08	0.1	0.1340217	9.097678299999999e-06	0.1	0.1340217	0.02702182	0.1	0.1340217	1.3617819039999998e-06	0.1	0.1340217	4.704994e-08	0.1	0.1340217	6.994334e-07	0.1
0.1479148	0.9399309	0.1	0.1479148	5.226474e-08	0.1	0.1479148	9.9980542e-06	0.1	0.1479148	0.02975048	0.1	0.1479148	1.49651675e-06	0.1	0.1479148	5.170501e-08	0.1	0.1479148	7.686342e-07	0.1
0.1635035	0.9338651	0.1	0.1635035	5.749663e-08	0.1	0.1635035	1.0999162e-05	0.1	0.1635035	0.03278443	0.1	0.1635035	1.6463244099999998e-06	0.1	0.1635035	5.688086e-08	0.1	0.1635035	8.455771e-07	0.1
0.1832255	0.9262738	0.1	0.1832255	6.404429e-08	0.1	0.1832255	1.22520376e-05	0.1	0.1832255	0.0365814	0.1	0.1832255	1.83380756e-06	0.1	0.1832255	6.33584e-08	0.1	0.1832255	9.418703e-07	0.1
0.2070602	0.9172207	0.1	0.2070602	7.185273e-08	0.1	0.2070602	1.37461617e-05	0.1	0.2070602	0.04110949	0.1	0.2070602	2.05739113e-06	0.1	0.2070602	7.108322e-08	0.1	0.2070602	1.056705e-06	0.1
0.2360784	0.9063744	0.1	0.2360784	8.120792e-08	0.1	0.2360784	1.55362494e-05	0.1	0.2360784	0.04653453	0.1	0.2360784	2.32526462e-06	0.1	0.2360784	8.033821e-08	0.1	0.2360784	1.194287e-06	0.1
0.2748627	0.8921707	0.1	0.2748627	9.345888e-08	0.1	0.2748627	1.78804378e-05	0.1	0.2748627	0.05363883	0.1	0.2748627	2.6760541899999997e-06	0.1	0.2748627	9.245797e-08	0.1	0.2748627	1.374456e-06	0.1
0.3430683	0.8679744	0.1	0.3430683	1.143286e-07	0.1	0.3430683	2.1873805e-05	0.1	0.3430683	0.06574114	0.1	0.3430683	3.27363122e-06	0.1	0.3430683	1.131042e-07	0.1	0.3430683	1.681377e-06	0.1
0.4639659	0.8273846	0.1	0.4639659	1.493382e-07	0.1	0.4639659	2.8572799000000003e-05	0.1	0.4639659	0.08604309	0.1	0.4639659	4.276081500000001e-06	0.1	0.4639659	1.477389e-07	0.1	0.4639659	2.196246e-06	0.1
0.6398475	0.7730879	0.1	0.6398475	1.961701e-07	0.1	0.6398475	3.7533948e-05	0.1	0.6398475	0.1132008	0.1	0.6398475	5.61705019e-06	0.1	0.6398475	1.940692e-07	0.1	0.6398475	2.884979e-06	0.1
0.888955	0.7045464	0.1	0.888955	2.552885e-07	0.1	0.888955	4.8846087e-05	0.1	0.888955	0.1474834	0.1	0.888955	7.3098245899999995e-06	0.1	0.888955	2.525545e-07	0.1	0.888955	3.754405e-06	0.1
1.282409	0.6126246	0.1	1.282409	3.34573e-07	0.1	1.282409	6.4016945e-05	0.1	1.282409	0.1934602	0.1	1.282409	9.580025559999998e-06	0.1	1.282409	3.309899e-07	0.1	1.282409	4.920402e-06	0.1
