Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
0.03025149	0.9898658230000001	0.1	0.03025149	8.54586e-06	0.1	0.03025149	0.00154092525	0.1	0.03025149	1.781573679e-09	0.1	0.03025149	0.00408116273	0.1
0.03731422	0.987616653	0.1	0.03731422	1.053531e-05	0.1	0.03731422	0.00189974037	0.1	0.03731422	2.19623422e-09	0.1	0.03731422	0.005025857700000001	0.1
0.04573139	0.9849456200000001	0.1	0.04573139	1.289793e-05	0.1	0.04573139	0.00232585814	0.1	0.04573139	2.688672159e-09	0.1	0.04573139	0.0061477519599999995	0.1
0.05520234	0.9819522300000001	0.1	0.05520234	1.554551e-05	0.1	0.05520234	0.0028033725399999997	0.1	0.05520234	3.2405056620000004e-09	0.1	0.05520234	0.00740496583	0.1
0.065746	0.978635028	0.1	0.065746	1.847959e-05	0.1	0.065746	0.00333255763	0.1	0.065746	3.852053063e-09	0.1	0.065746	0.008798223479999999	0.1
0.0792366	0.9744135780000001	0.1	0.0792366	2.221332e-05	0.1	0.0792366	0.0040059683	0.1	0.0792366	4.630271209e-09	0.1	0.0792366	0.01057119867	0.1
0.0954554	0.96937278	0.1	0.0954554	2.667205e-05	0.1	0.0954554	0.0048101376	0.1	0.0954554	5.55960029e-09	0.1	0.0954554	0.01268844641	0.1
0.1152222	0.96327864	0.1	0.1152222	3.206223e-05	0.1	0.1152222	0.0057823021	0.1	0.1152222	6.6830707599999994e-09	0.1	0.1152222	0.01524798764	0.1
0.1419058	0.955137527	0.1	0.1419058	3.9263e-05	0.1	0.1419058	0.007081020899999999	0.1	0.1419058	8.183920679999999e-09	0.1	0.1419058	0.0186673004	0.1
0.1892388	0.94093324	0.1	0.1892388	5.182678e-05	0.1	0.1892388	0.0093470053	0.1	0.1892388	1.080257848e-08	0.1	0.1892388	0.024633261099999998	0.1
0.2664295	0.918397811	0.1	0.2664295	7.175925e-05	0.1	0.2664295	0.012941995299999998	0.1	0.2664295	1.4957087650000002e-08	0.1	0.2664295	0.0340982594	0.1
0.3959847	0.8822393569999999	0.1	0.3959847	0.0001037413	0.1	0.3959847	0.0187102324	0.1	0.3959847	2.162308976e-08	0.1	0.3959847	0.049285073199999994	0.1
0.5887092	0.8320131249999998	0.1	0.5887092	0.0001481664	0.1	0.5887092	0.0267226811	0.1	0.5887092	3.0882573220000005e-08	0.1	0.5887092	0.0703805015	0.1
0.8187053	0.7770814770000001	0.1	0.8187053	0.0001967535	0.1	0.8187053	0.0354857558	0.1	0.8187053	4.1009527370000005e-08	0.1	0.8187053	0.0934522297	0.1
1.048701	0.7269689779999999	0.1	1.048701	0.0002410779	0.1	1.048701	0.043480043	0.1	1.048701	5.0248021e-08	0.1	1.048701	0.1144998313	0.1
1.373494	0.663329547	0.1	1.373494	0.0002973668	0.1	1.373494	0.053632228000000004	0.1	1.373494	6.19802772e-08	0.1	1.373494	0.1412288715	0.1
1.761485	0.5966204669999999	0.1	1.761485	0.0003563709	0.1	1.761485	0.064274117	0.1	1.761485	7.427845219999999e-08	0.1	1.761485	0.169247125	0.1
2.305013	0.517102183	0.1	2.305013	0.0004267048	0.1	2.305013	0.076959438	0.1	2.305013	8.893809219999999e-08	0.1	2.305013	0.20264548200000002	0.1
2.84854	0.45059955000000007	0.1	2.84854	0.0004855263	0.1	2.84854	0.087568379	0.1	2.84854	1.011981963e-07	0.1	2.84854	0.23057703599999999	0.1
3.392068	0.3944289329999999	0.1	3.392068	0.0005352091	0.1	3.392068	0.09652909600000001	0.1	3.392068	1.1155360659999999e-07	0.1	3.392068	0.254169105	0.1
4.044363	0.3378720897	0.1	4.044363	0.0005852336	0.1	4.044363	0.10555142799999999	0.1	4.044363	1.219800648e-07	0.1	4.044363	0.27792338	0.1
4.696657	0.2907546976	0.1	4.696657	0.0006269089	0.1	4.696657	0.113067928	0.1	4.696657	1.306664651e-07	0.1	4.696657	0.29771309100000004	0.1
5.348952	0.25116926949999996	0.1	5.348952	0.0006619221	0.1	5.348952	0.11938286000000001	0.1	5.348952	1.3796425829999997e-07	0.1	5.348952	0.314339308	0.1
6.001247	0.2176759603	0.1	6.001247	0.0006915469	0.1	6.001247	0.124725946	0.1	6.001247	1.441389332e-07	0.1	6.001247	0.328406676	0.1
6.653542	0.18916730960000003	0.1	6.653542	0.0007167628	0.1	6.653542	0.12927383699999997	0.1	6.653542	1.493946369e-07	0.1	6.653542	0.340380518	0.1
7.305837	0.16477775760000002	0.1	7.305837	0.0007383353	0.1	7.305837	0.133164627	0.1	7.305837	1.538910173e-07	0.1	7.305837	0.350624352	0.1
7.958131	0.1438212148	0.1	7.958131	0.0007568714	0.1	7.958131	0.136507754	0.1	7.958131	1.577544665e-07	0.1	7.958131	0.35942620599999997	0.1
8.610426	0.125747036	0.1	8.610426	0.0007728579	0.1	8.610426	0.13939106599999998	0.1	8.610426	1.6108651669999998e-07	0.1	8.610426	0.367017505	0.1
9.262721	0.1101085285	0.1	9.262721	0.0007866902	0.1	9.262721	0.14188583100000002	0.1	9.262721	1.6396957200000001e-07	0.1	9.262721	0.37358583900000003	0.1
