Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
4.599248e-11	0.98973772735	0.1	4.599248e-11	7.308918599999999e-06	0.1	4.599248e-11	0.0006557322	0.1	4.599248e-11	0.000226234	0.1	4.599248e-11	0.004238211	0.1
5.001161e-11	0.98884874363	0.1	5.001161e-11	7.94221126e-06	0.1	5.001161e-11	0.0007126441	0.1	5.001161e-11	0.000245837	0.1	5.001161e-11	0.004605484	0.1
5.485256e-11	0.98777953023	0.1	5.485256e-11	8.70387091e-06	0.1	5.485256e-11	0.0007811097	0.1	5.485256e-11	0.0002694133	0.1	5.485256e-11	0.005047204	0.1
5.969352e-11	0.98671204076	0.1	5.969352e-11	9.46429906e-06	0.1	5.969352e-11	0.0008494834	0.1	5.969352e-11	0.0002929516	0.1	5.969352e-11	0.005488209	0.1
6.537696e-11	0.98546094946	0.1	6.537696e-11	1.0355497e-05	0.1	6.537696e-11	0.0009296384	0.1	6.537696e-11	0.0003205377	0.1	6.537696e-11	0.006005054	0.1
7.127102e-11	0.98416610909	0.1	7.127102e-11	1.1277936529999999e-05	0.1	7.127102e-11	0.001012628	0.1	7.127102e-11	0.0003490909	0.1	7.127102e-11	0.006540018	0.1
7.827974e-11	0.9826295925899999	0.1	7.827974e-11	1.237246801e-05	0.1	7.827974e-11	0.001111133	0.1	7.827974e-11	0.000382971	0.1	7.827974e-11	0.007174784	0.1
8.586019e-11	0.98097180135	0.1	8.586019e-11	1.3553412509999999e-05	0.1	8.586019e-11	0.00121745	0.1	8.586019e-11	0.0004195259	0.1	8.586019e-11	0.007859666	0.1
9.461294e-11	0.9790627505999999	0.1	9.461294e-11	1.491328636e-05	0.1	9.461294e-11	0.001339921	0.1	9.461294e-11	0.0004616194	0.1	9.461294e-11	0.008648316	0.1
1.051226e-10	0.9767779816	0.1	1.051226e-10	1.65409084e-05	0.1	1.051226e-10	0.001486563	0.1	1.051226e-10	0.0005120008	0.1	1.051226e-10	0.009592245	0.1
1.173392e-10	0.97413202449	0.1	1.173392e-10	1.842574376e-05	0.1	1.173392e-10	0.001656452	0.1	1.173392e-10	0.0005703441	0.1	1.173392e-10	0.01068534	0.1
1.314571e-10	0.9710875712900001	0.1	1.314571e-10	2.0594473060000003e-05	0.1	1.314571e-10	0.001852016	0.1	1.314571e-10	0.0006374747	0.1	1.314571e-10	0.01194308	0.1
1.509925e-10	0.9668981675899999	0.1	1.509925e-10	2.3578759850000002e-05	0.1	1.509925e-10	0.002121262	0.1	1.509925e-10	0.0007298503	0.1	1.509925e-10	0.01367379	0.1
1.766409e-10	0.9614387609	0.1	1.766409e-10	2.746781808e-05	0.1	1.766409e-10	0.002472342	0.1	1.766409e-10	0.0008502323	0.1	1.766409e-10	0.01592922	0.1
2.102922e-10	0.95434514234	0.1	2.102922e-10	3.2520930930000005e-05	0.1	2.102922e-10	0.002928788	0.1	2.102922e-10	0.001006646	0.1	2.102922e-10	0.01885973	0.1
2.596536e-10	0.94407996321	0.1	2.596536e-10	3.98333509e-05	0.1	2.596536e-10	0.003589747	0.1	2.596536e-10	0.001232995	0.1	2.596536e-10	0.02310051	0.1
3.130348e-10	0.9331622575399999	0.1	3.130348e-10	4.76105337e-05	0.1	3.130348e-10	0.004293111	0.1	3.130348e-10	0.00147373	0.1	3.130348e-10	0.02761081	0.1
