Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
2.595066e-13	0.9844343138	0.1	2.595066e-13	0.0006320988	0.1	2.595066e-13	1.04483e-05	0.1	2.595066e-13	4.834383e-05	0.1	2.595066e-13	2.959606e-05	0.1	2.595066e-13	0.0006434645	0.1	2.595066e-13	0.0008810086	0.1	2.595066e-13	0.0001601054	0.1	2.595066e-13	0.0065769	0.1	2.595066e-13	3.033354e-06	0.1	2.595066e-13	3.469547e-07	0.1
3.831845e-13	0.9771394858	0.1	3.831845e-13	0.0008712415	0.1	3.831845e-13	1.464421e-05	0.1	3.831845e-13	7.245262e-05	0.1	3.831845e-13	4.28353e-05	0.1	3.831845e-13	0.0009483487	0.1	3.831845e-13	0.001335229	0.1	3.831845e-13	0.0002472926	0.1	3.831845e-13	0.00965919	0.1	3.831845e-13	4.542362e-06	0.1	3.831845e-13	5.194887e-07	0.1
5.507588e-13	0.9673797193	0.1	5.507588e-13	0.001143273	0.1	5.507588e-13	1.961885e-05	0.1	5.507588e-13	0.0001059194	0.1	5.507588e-13	5.984672e-05	0.1	5.507588e-13	0.001353227	0.1	5.507588e-13	0.001981078	0.1	5.507588e-13	0.0003766849	0.1	5.507588e-13	0.01378292	0.1	5.507588e-13	6.643442e-06	0.1	5.507588e-13	7.604192e-07	0.1
7.183331e-13	0.9577603906000001	0.1	7.183331e-13	0.001364861	0.1	7.183331e-13	2.386223e-05	0.1	7.183331e-13	0.000140075	0.1	7.183331e-13	7.578108e-05	0.1	7.183331e-13	0.001744271	0.1	7.183331e-13	0.002657491	0.1	7.183331e-13	0.0005190436	0.1	7.183331e-13	0.0178473	0.1	7.183331e-13	8.802301e-06	0.1	7.183331e-13	1.009378e-06	0.1
8.859074e-13	0.9482786804	0.1	8.859074e-13	0.001544646	0.1	8.859074e-13	2.746208e-05	0.1	8.859074e-13	0.0001747065	0.1	8.859074e-13	9.064336e-05	0.1	8.859074e-13	0.002117991	0.1	8.859074e-13	0.003359916	0.1	8.859074e-13	0.0006743431	0.1	8.859074e-13	0.02185354	0.1	8.859074e-13	1.101197e-05	0.1	8.859074e-13	1.266144e-06	0.1
1.053482e-12	0.9389317976	0.1	1.053482e-12	0.001689792	0.1	1.053482e-12	3.049831e-05	0.1	1.053482e-12	0.0002096389	0.1	1.053482e-12	0.0001044522	0.1	1.053482e-12	0.002472019	0.1	1.053482e-12	0.004084126	0.1	1.053482e-12	0.000842524	0.1	1.053482e-12	0.02580279	0.1	1.053482e-12	1.326637e-05	0.1	1.053482e-12	1.530513e-06	0.1
1.221056e-12	0.9297170193	0.1	1.221056e-12	0.001806245	0.1	1.221056e-12	3.304305e-05	0.1	1.221056e-12	0.0002447287	0.1	1.221056e-12	0.0001172366	0.1	1.221056e-12	0.002804874	0.1	1.221056e-12	0.004826218	0.1	1.221056e-12	0.001023496	0.1	1.221056e-12	0.02969618	0.1	1.221056e-12	1.556017e-05	0.1	1.221056e-12	1.802288e-06	0.1
1.38863e-12	0.9206319312000001	0.1	1.38863e-12	0.001898938	0.1	1.38863e-12	3.516085e-05	0.1	1.38863e-12	0.0002798583	0.1	1.38863e-12	0.0001290326	0.1	1.38863e-12	0.003115765	0.1	1.38863e-12	0.005582596	0.1	1.38863e-12	0.001217142	0.1	1.38863e-12	0.03353483	0.1	1.38863e-12	1.788871e-05	0.1	1.38863e-12	2.081287e-06	0.1
1.556205e-12	0.9116737372	0.1	1.556205e-12	0.001971962	0.1	1.556205e-12	3.690904e-05	0.1	1.556205e-12	0.000314932	0.1	1.556205e-12	0.0001398819	0.1	1.556205e-12	0.003404435	0.1	1.556205e-12	0.006349967	0.1	1.556205e-12	0.00142332	0.1	1.556205e-12	0.0373198	0.1	1.556205e-12	2.024787e-05	0.1	1.556205e-12	2.367337e-06	0.1
1.751193e-12	0.9014066741	0.1	1.751193e-12	0.002036648	0.1	1.751193e-12	3.854491e-05	0.1	1.751193e-12	0.0003555705	0.1	1.751193e-12	0.0001513737	0.1	1.751193e-12	0.003712576	0.1	1.751193e-12	0.007252731	0.1	1.751193e-12	0.001678785	0.1	1.751193e-12	0.04165778	0.1	1.751193e-12	2.302675e-05	0.1	1.751193e-12	2.708844e-06	0.1
1.953035e-12	0.8909523724999999	0.1	1.953035e-12	0.00208503	0.1	1.953035e-12	3.985708e-05	0.1	1.953035e-12	0.0003973431	0.1	1.953035e-12	0.0001620617	0.1	1.953035e-12	0.004000887	0.1	1.953035e-12	0.008194061	0.1	1.953035e-12	0.001960561	0.1	1.953035e-12	0.0460749	0.1	1.953035e-12	2.593657e-05	0.1	1.953035e-12	3.071925e-06	0.1
2.154877e-12	0.8806706468000001	0.1	2.154877e-12	0.002118355	0.1	2.154877e-12	4.084637e-05	0.1	2.154877e-12	0.0004387334	0.1	2.154877e-12	0.0001716034	0.1	2.154877e-12	0.004259267	0.1	2.154877e-12	0.009138164	0.1	2.154877e-12	0.00225962	0.1	2.154877e-12	0.0504191	0.1	2.154877e-12	2.887553e-05	0.1	2.154877e-12	3.444497e-06	0.1
2.356718e-12	0.8705573826999999	0.1	2.356718e-12	0.002139731	0.1	2.356718e-12	4.156842e-05	0.1	2.356718e-12	0.0004796776	0.1	2.356718e-12	0.0001800817	0.1	2.356718e-12	0.00448928	0.1	2.356718e-12	0.0100813	0.1	2.356718e-12	0.002575582	0.1	2.356718e-12	0.05469206	0.1	2.356718e-12	3.183953e-05	0.1	2.356718e-12	3.826331e-06	0.1
