Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
2.03751e-10	0.98979111664	0.1	2.03751e-10	5.366905549999999e-06	0.1	2.03751e-10	0.0006686037	0.1	2.03751e-10	6.740303e-05	0.1	2.03751e-10	0.004359348	0.1
2.335081e-10	0.9883131900900001	0.1	2.335081e-10	6.1438335e-06	0.1	2.335081e-10	0.0007659556	0.1	2.335081e-10	7.716056e-05	0.1	2.335081e-10	0.004990434	0.1
2.744392e-10	0.98628555971	0.1	2.744392e-10	7.20967098e-06	0.1	2.744392e-10	0.0008996408	0.1	2.744392e-10	9.054653e-05	0.1	2.744392e-10	0.005856197	0.1
3.292964e-10	0.98357766253	0.1	3.292964e-10	8.63301588e-06	0.1	3.292964e-10	0.001078355	0.1	3.292964e-10	0.0001084225	0.1	3.292964e-10	0.007012356	0.1
4.008523e-10	0.9800621455499999	0.1	4.008523e-10	1.048086709e-05	0.1	4.008523e-10	0.001310605	0.1	4.008523e-10	0.0001316298	0.1	4.008523e-10	0.008513332	0.1
4.952572e-10	0.97545262084	0.1	4.952572e-10	1.290369857e-05	0.1	4.952572e-10	0.001615388	0.1	4.952572e-10	0.0001620584	0.1	4.952572e-10	0.01048136	0.1
5.896621e-10	0.9708753726	0.1	5.896621e-10	1.5309550370000003e-05	0.1	5.896621e-10	0.001918218	0.1	5.896621e-10	0.0001922738	0.1	5.896621e-10	0.01243559	0.1
7.000165e-10	0.9655652073700001	0.1	7.000165e-10	1.81005744e-05	0.1	7.000165e-10	0.002269659	0.1	7.000165e-10	0.0002273265	0.1	7.000165e-10	0.01470269	0.1
8.143583e-10	0.96010873685	0.1	8.143583e-10	2.096849208e-05	0.1	8.143583e-10	0.002630864	0.1	8.143583e-10	0.000263345	0.1	8.143583e-10	0.01703225	0.1
9.516249e-10	0.9536187267	0.1	9.516249e-10	2.437964049e-05	0.1	9.516249e-10	0.00306054	0.1	9.516249e-10	0.000306186	0.1	9.516249e-10	0.01980306	0.1
1.100486e-09	0.94665401323	0.1	1.100486e-09	2.80402771e-05	0.1	1.100486e-09	0.003521672	0.1	1.100486e-09	0.0003521603	0.1	1.100486e-09	0.02277653	0.1
1.266737e-09	0.93896460928	0.1	1.266737e-09	3.2081807690000006e-05	0.1	1.266737e-09	0.004030802	0.1	1.266737e-09	0.0004029183	0.1	1.266737e-09	0.0260594	0.1
1.473539e-09	0.92952831057	0.1	1.473539e-09	3.7041464399999996e-05	0.1	1.473539e-09	0.004655601	0.1	1.473539e-09	0.0004652071	0.1	1.473539e-09	0.03008804	0.1
1.715644e-09	0.9186586772099999	0.1	1.715644e-09	4.2754532100000005e-05	0.1	1.715644e-09	0.005375314	0.1	1.715644e-09	0.0005369581	0.1	1.715644e-09	0.03472866	0.1
2.001197e-09	0.9060781485899999	0.1	2.001197e-09	4.936679409999999e-05	0.1	2.001197e-09	0.006208308	0.1	2.001197e-09	0.0006200022	0.1	2.001197e-09	0.04009968	0.1
2.3664e-09	0.89035549509	0.1	2.3664e-09	5.763055810000001e-05	0.1	2.3664e-09	0.007249353	0.1	2.3664e-09	0.0007237877	0.1	2.3664e-09	0.04681219	0.1
2.879555e-09	0.8689324974599999	0.1	2.879555e-09	6.889038940000001e-05	0.1	2.879555e-09	0.008667835	0.1	2.879555e-09	0.0008652012	0.1	2.879555e-09	0.05595836	0.1
3.649755e-09	0.8381681603400001	0.1	3.649755e-09	8.50599865e-05	0.1	3.649755e-09	0.01070483	0.1	3.649755e-09	0.001068277	0.1	3.649755e-09	0.06909263	0.1
4.873418e-09	0.7924548947900001	0.1	4.873418e-09	0.00010908670580000001	0.1	4.873418e-09	0.01373165	0.1	4.873418e-09	0.001370031	0.1	4.873418e-09	0.08860911	0.1
6.590589e-09	0.7341384373130001	0.1	6.590589e-09	0.00013973760099999998	0.1	6.590589e-09	0.01759296	0.1	6.590589e-09	0.001754979	0.1	6.590589e-09	0.1135063	0.1
9.66639e-09	0.6439442882340001	0.1	9.66639e-09	0.0001871432494	0.1	9.66639e-09	0.02356499	0.1	9.66639e-09	0.002350352	0.1	9.66639e-09	0.1520131	0.1
1.321704e-08	0.5579045411889999	0.1	1.321704e-08	0.0002323654317	0.1	1.321704e-08	0.02926194	0.1	1.321704e-08	0.002918301	0.1	1.321704e-08	0.1887462	0.1
1.747997e-08	0.47397177654699996	0.1	1.747997e-08	0.0002764801177	0.1	1.747997e-08	0.03481939	0.1	1.747997e-08	0.003472343	0.1	1.747997e-08	0.2245798	0.1
2.174289e-08	0.4059541939	0.1	2.174289e-08	0.0003122298456	0.1	2.174289e-08	0.03932304	0.1	2.174289e-08	0.003921327	0.1	2.174289e-08	0.2536187	0.1
2.600582e-08	0.350013757931	0.1	2.600582e-08	0.000341631986	0.1	2.600582e-08	0.04302703	0.1	2.600582e-08	0.004290591	0.1	2.600582e-08	0.2775015	0.1
3.026875e-08	0.303444442343	0.1	3.026875e-08	0.000366108601	0.1	3.026875e-08	0.04611052	0.1	3.026875e-08	0.004597996	0.1	3.026875e-08	0.2973834	0.1
3.453167e-08	0.264283159206	0.1	3.453167e-08	0.0003866915740000001	0.1	3.453167e-08	0.04870351	0.1	3.453167e-08	0.0048565	0.1	3.453167e-08	0.3141026	0.1
3.913591e-08	0.228634115749	0.1	3.913591e-08	0.000405428578	0.1	3.913591e-08	0.05106394	0.1	3.913591e-08	0.00509182	0.1	3.913591e-08	0.3293224	0.1
4.425213e-08	0.195498370581	0.1	4.425213e-08	0.000422844623	0.1	4.425213e-08	0.05325796	0.1	4.425213e-08	0.005310549	0.1	4.425213e-08	0.3434691	0.1
4.936835e-08	0.167820404798	0.1	4.936835e-08	0.00043739202599999994	0.1	4.936835e-08	0.0550906	0.1	4.936835e-08	0.005493252	0.1	4.936835e-08	0.3552857	0.1
5.448456e-08	0.144534393235	0.1	5.448456e-08	0.0004496310960000001	0.1	5.448456e-08	0.05663244	0.1	5.448456e-08	0.005646964	0.1	5.448456e-08	0.3652273	0.1
5.960078e-08	0.124824396685	0.1	5.960078e-08	0.00045999055400000003	0.1	5.960078e-08	0.0579375	0.1	5.960078e-08	0.005777069	0.1	5.960078e-08	0.3736421	0.1
6.4717e-08	0.10805587319	0.1	6.4717e-08	0.000468804073	0.1	6.4717e-08	0.0590478	0.1	6.4717e-08	0.005887759	0.1	6.4717e-08	0.3808011	0.1
6.983321e-08	0.093727416933	0.1	6.983321e-08	0.000476335013	0.1	6.983321e-08	0.05999653	0.1	6.983321e-08	0.005982341	0.1	6.983321e-08	0.3869184	0.1
