Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2.734358e-10	0.9779266	0.1	2.734358e-10	0.005439097	0.1	2.734358e-10	0.007755263	0.1	2.734358e-10	0.0002548272	0.1	2.734358e-10	0.0003070391	0.1
5.925672e-10	0.9530002	0.1	5.925672e-10	0.01158037	0.1	5.925672e-10	0.01651299	0.1	5.925672e-10	0.000542818	0.1	5.925672e-10	0.0006538989	0.1
1.029556e-09	0.9202537	0.1	1.029556e-09	0.0196469	0.1	1.029556e-09	0.02801839	0.1	1.029556e-09	0.0009215608	0.1	1.029556e-09	0.001109761	0.1
1.641551e-09	0.8769062	0.1	1.641551e-09	0.0303221	0.1	1.641551e-09	0.04324871	0.1	1.641551e-09	0.001423703	0.1	1.641551e-09	0.001713426	0.1
2.580691e-09	0.8155653	0.1	2.580691e-09	0.04542288	0.1	2.580691e-09	0.064802	0.1	2.580691e-09	0.002136104	0.1	2.580691e-09	0.002567811	0.1
3.86501e-09	0.7405698	0.1	3.86501e-09	0.06387485	0.1	3.86501e-09	0.09115519	0.1	3.86501e-09	0.003010725	0.1	3.86501e-09	0.003611754	0.1
5.617966e-09	0.6521021	0.1	5.617966e-09	0.08562432	0.1	5.617966e-09	0.1222473	0.1	5.617966e-09	0.004049379	0.1	5.617966e-09	0.004840139	0.1
7.488083e-09	0.5721111	0.1	7.488083e-09	0.1052701	0.1	7.488083e-09	0.1503673	0.1	7.488083e-09	0.004997541	0.1	7.488083e-09	0.005944521	0.1
9.358199e-09	0.504075	0.1	9.358199e-09	0.1219612	0.1	9.358199e-09	0.1742931	0.1	9.358199e-09	0.005813556	0.1	9.358199e-09	0.006875227	0.1
1.122832e-08	0.4457493	0.1	1.122832e-08	0.136253	0.1	1.122832e-08	0.1948132	0.1	1.122832e-08	0.006522828	0.1	1.122832e-08	0.007662879	0.1
1.309843e-08	0.395409	0.1	1.309843e-08	0.1485721	0.1	1.309843e-08	0.2125333	0.1	1.309843e-08	0.007144801	0.1	1.309843e-08	0.00833132	0.1
1.526911e-08	0.3452272	0.1	1.526911e-08	0.1608337	0.1	1.526911e-08	0.23021	0.1	1.526911e-08	0.00777706	0.1	1.526911e-08	0.008982465	0.1
1.751493e-08	0.3009856	0.1	1.751493e-08	0.1716238	0.1	1.751493e-08	0.2458084	0.1	1.751493e-08	0.008348223	0.1	1.751493e-08	0.00953866	0.1
1.976075e-08	0.263162	0.1	1.976075e-08	0.1808291	0.1	1.976075e-08	0.2591585	0.1	1.976075e-08	0.00885041	0.1	1.976075e-08	0.009995556	0.1
2.200658e-08	0.2306547	0.1	2.200658e-08	0.1887215	0.1	2.200658e-08	0.2706467	0.1	2.200658e-08	0.009295759	0.1	2.200658e-08	0.01036947	0.1
2.42524e-08	0.2025896	0.1	2.42524e-08	0.1955169	0.1	2.42524e-08	0.2805793	0.1	2.42524e-08	0.009693835	0.1	2.42524e-08	0.01067358	0.1
2.649822e-08	0.178265	0.1	2.649822e-08	0.2013883	0.1	2.649822e-08	0.2892024	0.1	2.649822e-08	0.01005226	0.1	2.649822e-08	0.0109187	0.1
2.874404e-08	0.1571107	0.1	2.874404e-08	0.2064764	0.1	2.874404e-08	0.2967155	0.1	2.874404e-08	0.01037718	0.1	2.874404e-08	0.01111375	0.1
3.098986e-08	0.1386593	0.1	3.098986e-08	0.2108963	0.1	3.098986e-08	0.3032824	0.1	3.098986e-08	0.01067361	0.1	3.098986e-08	0.01126616	0.1
3.323568e-08	0.1225241	0.1	3.323568e-08	0.2147434	0.1	3.323568e-08	0.3090384	0.1	3.323568e-08	0.01094565	0.1	3.323568e-08	0.0113822	0.1
3.54815e-08	0.1083827	0.1	3.54815e-08	0.2180971	0.1	3.54815e-08	0.3140963	0.1	3.54815e-08	0.01119671	0.1	3.54815e-08	0.01146714	0.1
3.772732e-08	0.0959642	0.1	3.772732e-08	0.2210241	0.1	3.772732e-08	0.3185507	0.1	3.772732e-08	0.01142962	0.1	3.772732e-08	0.01152547	0.1
3.997314e-08	0.0850399	0.1	3.997314e-08	0.2235809	0.1	3.997314e-08	0.3224818	0.1	3.997314e-08	0.01164679	0.1	3.997314e-08	0.01156105	0.1
4.221896e-08	0.07541538	0.1	4.221896e-08	0.2258152	0.1	4.221896e-08	0.3259574	0.1	4.221896e-08	0.01185021	0.1	4.221896e-08	0.01157714	0.1
4.446479e-08	0.06692465	0.1	4.446479e-08	0.2277679	0.1	4.446479e-08	0.3290355	0.1	4.446479e-08	0.01204161	0.1	4.446479e-08	0.01157658	0.1
