Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
178.6159	0.0694236268074519	0.1	178.6159	1.7519313799999998e-06	0.1	178.6159	0.03856093	0.1	178.6159	3.355345e-09	0.1	178.6159	0.4267264	0.1
189.2159	0.0610188817975916	0.1	189.2159	1.76775363e-06	0.1	189.2159	0.0389092	0.1	189.2159	3.38565e-09	0.1	189.2159	0.4305805	0.1
199.816	0.053682721901698996	0.1	199.816	1.78156548e-06	0.1	199.816	0.0392132	0.1	199.816	3.412102e-09	0.1	199.816	0.4339445	0.1
210.416	0.0472678708178491	0.1	210.416	1.79364229e-06	0.1	210.416	0.03947901	0.1	210.416	3.435231e-09	0.1	210.416	0.4368861	0.1
221.016	0.041649866144414904	0.1	221.016	1.8042182799999998e-06	0.1	221.016	0.03971181	0.1	221.016	3.455488e-09	0.1	221.016	0.4394623	0.1
231.616	0.0367230061800147	0.1	231.616	1.81349468e-06	0.1	231.616	0.03991597	0.1	231.616	3.473253e-09	0.1	231.616	0.4417216	0.1
242.2161	0.0323970791234695	0.1	242.2161	1.8216384600000002e-06	0.1	242.2161	0.04009522	0.1	242.2161	3.488851e-09	0.1	242.2161	0.4437053	0.1
252.8161	0.028594795283769	0.1	252.8161	1.82879649e-06	0.1	252.8161	0.04025278	0.1	252.8161	3.50256e-09	0.1	252.8161	0.4454489	0.1
263.4161	0.0252496795600443	0.1	263.4161	1.83509384e-06	0.1	263.4161	0.0403914	0.1	263.4161	3.514622e-09	0.1	263.4161	0.4469828	0.1
274.0162	0.0223043765315455	0.1	274.0162	1.84063925e-06	0.1	274.0162	0.04051344	0.1	274.0162	3.525241e-09	0.1	274.0162	0.4483334	0.1
284.6162	0.019709235687623904	0.1	284.6162	1.84552501e-06	0.1	284.6162	0.04062098	0.1	284.6162	3.534599e-09	0.1	284.6162	0.4495235	0.1
295.2162	0.0174211877677163	0.1	295.2162	1.8498327200000002e-06	0.1	295.2162	0.04071579	0.1	295.2162	3.542849e-09	0.1	295.2162	0.4505727	0.1
305.8163	0.0154027716413331	0.1	305.8163	1.8536318100000001e-06	0.1	305.8163	0.04079943	0.1	305.8163	3.550126e-09	0.1	305.8163	0.4514983	0.1
316.4163	0.013621341758047599	0.1	316.4163	1.85698566e-06	0.1	316.4163	0.04087325	0.1	316.4163	3.55655e-09	0.1	316.4163	0.4523151	0.1
327.0163	0.0120483859474872	0.1	327.0163	1.8599470400000001e-06	0.1	327.0163	0.04093843	0.1	327.0163	3.562221e-09	0.1	327.0163	0.4530364	0.1
337.6164	0.010658983609326	0.1	337.6164	1.86256309e-06	0.1	337.6164	0.040996	0.1	337.6164	3.567231e-09	0.1	337.6164	0.4536736	0.1
