Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
3.153017e-12	0.834089605	0.1	3.153017e-12	0.013362788	0.1	3.153017e-12	2.917706e-05	0.1	3.153017e-12	0.0752703	0.1	3.153017e-12	3.418003e-06	0.1
3.402865e-12	0.8223761940000001	0.1	3.402865e-12	0.014409504	0.1	3.402865e-12	3.16166e-05	0.1	3.402865e-12	0.08058366	0.1	3.402865e-12	3.669501e-06	0.1
3.673259e-12	0.8099145090000001	0.1	3.673259e-12	0.015527637	0.1	3.673259e-12	3.425979e-05	0.1	3.673259e-12	0.08623625	0.1	3.673259e-12	3.937579e-06	0.1
3.974473e-12	0.796290458	0.1	3.974473e-12	0.01675455	0.1	3.974473e-12	3.720612e-05	0.1	3.974473e-12	0.09241604	0.1	3.974473e-12	4.231188e-06	0.1
4.275687e-12	0.782931966	0.1	4.275687e-12	0.017961282	0.1	4.275687e-12	4.01527e-05	0.1	4.275687e-12	0.09847517	0.1	4.275687e-12	4.519523e-06	0.1
4.5769e-12	0.7698332485	0.1	4.5769e-12	0.019147547	0.1	4.5769e-12	4.309812e-05	0.1	4.5769e-12	0.1044164	0.1	4.5769e-12	4.802627e-06	0.1
4.878114e-12	0.7569881117000001	0.1	4.878114e-12	0.020313250999999997	0.1	4.878114e-12	4.604123e-05	0.1	4.878114e-12	0.1102424	0.1	4.878114e-12	5.080562e-06	0.1
5.179327e-12	0.7443908353999998	0.1	5.179327e-12	0.021458428	0.1	5.179327e-12	4.89811e-05	0.1	5.179327e-12	0.1159558	0.1	5.179327e-12	5.353398e-06	0.1
5.529283e-12	0.7300591904999999	0.1	5.529283e-12	0.022763321	0.1	5.529283e-12	5.239162e-05	0.1	5.529283e-12	0.1224557	0.1	5.529283e-12	5.664086e-06	0.1
5.891425e-12	0.7155636624000001	0.1	5.891425e-12	0.024085039	0.1	5.891425e-12	5.59142e-05	0.1	5.891425e-12	0.1290298	0.1	5.891425e-12	5.978602e-06	0.1
6.253567e-12	0.7013999994	0.1	6.253567e-12	0.025378089	0.1	6.253567e-12	5.942912e-05	0.1	6.253567e-12	0.1354531	0.1	6.253567e-12	6.286159e-06	0.1
6.615709e-12	0.6875594549999999	0.1	6.615709e-12	0.026643027	0.1	6.615709e-12	6.293571e-05	0.1	6.615709e-12	0.1417298	0.1	6.615709e-12	6.586915e-06	0.1
6.977851e-12	0.6740330144	0.1	6.977851e-12	0.027880415000000002	0.1	6.977851e-12	6.643345e-05	0.1	6.977851e-12	0.1478637	0.1	6.977851e-12	6.881032e-06	0.1
7.400291e-12	0.6586404177999999	0.1	7.400291e-12	0.029289846	0.1	7.400291e-12	7.050185e-05	0.1	7.400291e-12	0.1548438	0.1	7.400291e-12	7.215943e-06	0.1
7.837807e-12	0.643123527	0.1	7.837807e-12	0.03071194	0.1	7.837807e-12	7.470161e-05	0.1	7.837807e-12	0.1618799	0.1	7.837807e-12	7.553777e-06	0.1
8.275322e-12	0.6280255574	0.1	8.275322e-12	0.032096826	0.1	8.275322e-12	7.888691e-05	0.1	8.275322e-12	0.1687259	0.1	8.275322e-12	7.882696e-06	0.1
8.712837e-12	0.6133330103	0.1	8.712837e-12	0.033445587	0.1	8.712837e-12	8.305748e-05	0.1	8.712837e-12	0.1753877	0.1	8.712837e-12	8.202968e-06	0.1
9.205062e-12	0.5972722141	0.1	9.205062e-12	0.034921124	0.1	9.205062e-12	8.773171e-05	0.1	9.205062e-12	0.1826697	0.1	9.205062e-12	8.553276e-06	0.1
9.733759e-12	0.5805547941	0.1	9.733759e-12	0.03645823199999999	0.1	9.733759e-12	9.273111e-05	0.1	9.733759e-12	0.1902491	0.1	9.733759e-12	8.918131e-06	0.1
1.026246e-11	0.5643696573	0.1	1.026246e-11	0.037947602	0.1	1.026246e-11	9.770852e-05	0.1	1.026246e-11	0.1975867	0.1	1.026246e-11	9.271589e-06	0.1
1.081244e-11	0.5480765135	0.1	1.081244e-11	0.03944811	0.1	1.081244e-11	0.0001028631	0.1	1.081244e-11	0.2049731	0.1	1.081244e-11	9.627633e-06	0.1
1.144757e-11	0.5299226448	0.1	1.144757e-11	0.041121374	0.1	1.144757e-11	0.0001087864	0.1	1.144757e-11	0.2132025	0.1	1.144757e-11	1.00246e-05	0.1
1.20827e-11	0.5124480998	0.1	1.20827e-11	0.042733435	0.1	1.20827e-11	0.0001146787	0.1	1.20827e-11	0.2211235	0.1	1.20827e-11	1.040699e-05	0.1
1.274519e-11	0.4949123921	0.1	1.274519e-11	0.044352551	0.1	1.274519e-11	0.0001207923	0.1	1.274519e-11	0.2290719	0.1	1.274519e-11	1.079099e-05	0.1
1.351714e-11	0.4753280871	0.1	1.351714e-11	0.046162514	0.1	1.351714e-11	0.0001278749	0.1	1.351714e-11	0.2379482	0.1	1.351714e-11	1.122019e-05	0.1
1.42891e-11	0.4566117925	0.1	1.42891e-11	0.047893973	0.1	1.42891e-11	0.0001349144	0.1	1.42891e-11	0.2464305	0.1	1.42891e-11	1.163071e-05	0.1
1.518635e-11	0.4358888232	0.1	1.518635e-11	0.049813104999999996	0.1	1.518635e-11	0.0001430437	0.1	1.518635e-11	0.2558215	0.1	1.518635e-11	1.208567e-05	0.1
1.611494e-11	0.41554278969999997	0.1	1.611494e-11	0.05169947799999999	0.1	1.611494e-11	0.0001513992	0.1	1.611494e-11	0.2650409	0.1	1.611494e-11	1.253281e-05	0.1
1.719978e-11	0.3931013283	0.1	1.719978e-11	0.053782707	0.1	1.719978e-11	0.0001610888	0.1	1.719978e-11	0.2752089	0.1	1.719978e-11	1.302655e-05	0.1
1.832368e-11	0.3712599029	0.1	1.832368e-11	0.055812994000000005	0.1	1.832368e-11	0.0001710493	0.1	1.832368e-11	0.285104	0.1	1.832368e-11	1.35077e-05	0.1
1.968495e-11	0.3465801931	0.1	1.968495e-11	0.058110559	0.1	1.968495e-11	0.0001830119	0.1	1.968495e-11	0.2962836	0.1	1.968495e-11	1.405214e-05	0.1
2.11641e-11	0.3217876946	0.1	2.11641e-11	0.060422583	0.1	2.11641e-11	0.0001958909	0.1	2.11641e-11	0.3075127	0.1	2.11641e-11	1.459997e-05	0.1
2.282005e-11	0.2963058274	0.1	2.282005e-11	0.06280337899999999	0.1	2.282005e-11	0.0002101704	0.1	2.282005e-11	0.3190524	0.1	2.282005e-11	1.516407e-05	0.1
2.469139e-11	0.2701157375	0.1	2.469139e-11	0.065255511	0.1	2.469139e-11	0.0002261414	0.1	2.469139e-11	0.3309106	0.1	2.469139e-11	1.574507e-05	0.1
2.670633e-11	0.2446782062	0.1	2.670633e-11	0.067642728	0.1	2.670633e-11	0.000243154	0.1	2.670633e-11	0.3424258	0.1	2.670633e-11	1.63107e-05	0.1
2.872127e-11	0.22178732680000002	0.1	2.872127e-11	0.069796161	0.1	2.872127e-11	0.0002599883	0.1	2.872127e-11	0.352786	0.1	2.872127e-11	1.682095e-05	0.1
3.073621e-11	0.2011595307	0.1	3.073621e-11	0.071741388	0.1	3.073621e-11	0.0002766548	0.1	3.073621e-11	0.36212	0.1	3.073621e-11	1.728191e-05	0.1
3.275115e-11	0.18254786454	0.1	3.275115e-11	0.073500762	0.1	3.275115e-11	0.0002931624	0.1	3.275115e-11	0.3705398	0.1	3.275115e-11	1.769885e-05	0.1
3.476609e-11	0.16573613806999998	0.1	3.476609e-11	0.075093887	0.1	3.476609e-11	0.0003095183	0.1	3.476609e-11	0.3781437	0.1	3.476609e-11	1.807642e-05	0.1
3.678103e-11	0.15053491241	0.1	3.678103e-11	0.07653797100000001	0.1	3.678103e-11	0.0003257281	0.1	3.678103e-11	0.3850175	0.1	3.678103e-11	1.841869e-05	0.1
3.879597e-11	0.13677721850000002	0.1	3.879597e-11	0.077848169	0.1	3.879597e-11	0.0003417962	0.1	3.879597e-11	0.3912371	0.1	3.879597e-11	1.872924e-05	0.1
4.081091e-11	0.12431580584	0.1	4.081091e-11	0.079037933	0.1	4.081091e-11	0.0003577261	0.1	4.081091e-11	0.3968694	0.1	4.081091e-11	1.901124e-05	0.1
4.282585e-11	0.11302025145000001	0.1	4.282585e-11	0.080119148	0.1	4.282585e-11	0.00037352	0.1	4.282585e-11	0.4019734	0.1	4.282585e-11	1.926751e-05	0.1
4.484079e-11	0.10277482894000001	0.1	4.484079e-11	0.081102421	0.1	4.484079e-11	0.0003891793	0.1	4.484079e-11	0.4066017	0.1	4.484079e-11	1.950056e-05	0.1
4.685573e-11	0.09347652772000001	0.1	4.685573e-11	0.08199718	0.1	4.685573e-11	0.0004047049	0.1	4.685573e-11	0.410801	0.1	4.685573e-11	1.97126e-05	0.1
4.887066e-11	0.0850334823	0.1	4.887066e-11	0.082811864	0.1	4.887066e-11	0.0004200969	0.1	4.887066e-11	0.4146131	0.1	4.887066e-11	1.990563e-05	0.1
5.120917e-11	0.07619893204	0.1	5.120917e-11	0.083666899	0.1	5.120917e-11	0.0004377924	0.1	5.120917e-11	0.4186006	0.1	5.120917e-11	2.010817e-05	0.1
5.362856e-11	0.06803393998	0.1	5.362856e-11	0.084459838	0.1	5.362856e-11	0.0004559088	0.1	5.362856e-11	0.4222847	0.1	5.362856e-11	2.029594e-05	0.1
5.604795e-11	0.06075090427	0.1	5.604795e-11	0.085169687	0.1	5.604795e-11	0.0004738286	0.1	5.604795e-11	0.4255696	0.1	5.604795e-11	2.046396e-05	0.1
5.846734e-11	0.05425196502	0.1	5.846734e-11	0.08580548299999999	0.1	5.846734e-11	0.0004915493	0.1	5.846734e-11	0.4284996	0.1	5.846734e-11	2.061436e-05	0.1
6.088673e-11	0.04845080292	0.1	6.088673e-11	0.086375266	0.1	6.088673e-11	0.0005090682	0.1	6.088673e-11	0.431114	0.1	6.088673e-11	2.074905e-05	0.1
6.330612e-11	0.043271131569999996	0.1	6.330612e-11	0.08688612300000001	0.1	6.330612e-11	0.0005263822	0.1	6.330612e-11	0.4334472	0.1	6.330612e-11	2.08697e-05	0.1
6.572551e-11	0.03864537986	0.1	6.572551e-11	0.087344332	0.1	6.572551e-11	0.0005434882	0.1	6.572551e-11	0.4355299	0.1	6.572551e-11	2.09778e-05	0.1
6.81449e-11	0.03451363948	0.1	6.81449e-11	0.08775548500000001	0.1	6.81449e-11	0.0005603831	0.1	6.81449e-11	0.4373893	0.1	6.81449e-11	2.107469e-05	0.1
7.05643e-11	0.030822691489999998	0.1	7.05643e-11	0.08812457200000001	0.1	7.05643e-11	0.0005770639	0.1	7.05643e-11	0.4390494	0.1	7.05643e-11	2.116155e-05	0.1
7.298369e-11	0.027525241920000002	0.1	7.298369e-11	0.08845602999999999	0.1	7.298369e-11	0.0005935278	0.1	7.298369e-11	0.4405316	0.1	7.298369e-11	2.123942e-05	0.1
7.540308e-11	0.024579167469999996	0.1	7.540308e-11	0.088753795	0.1	7.540308e-11	0.000609772	0.1	7.540308e-11	0.4418551	0.1	7.540308e-11	2.130926e-05	0.1
7.782247e-11	0.021946975139999998	0.1	7.782247e-11	0.089021407	0.1	7.782247e-11	0.0006257942	0.1	7.782247e-11	0.4430367	0.1	7.782247e-11	2.137189e-05	0.1
8.053527e-11	0.0193275987	0.1	8.053527e-11	0.08928950799999999	0.1	8.053527e-11	0.0006434927	0.1	8.053527e-11	0.4442117	0.1	8.053527e-11	2.143448e-05	0.1
8.344367e-11	0.016863650251	0.1	8.344367e-11	0.089543708	0.1	8.344367e-11	0.0006621513	0.1	8.344367e-11	0.4453159	0.1	8.344367e-11	2.149365e-05	0.1
8.635207e-11	0.014711967304000002	0.1	8.635207e-11	0.089767682	0.1	8.635207e-11	0.0006804803	0.1	8.635207e-11	0.4462792	0.1	8.635207e-11	2.154559e-05	0.1
8.926048e-11	0.012833121553000001	0.1	8.926048e-11	0.08996516900000001	0.1	8.926048e-11	0.0006984777	0.1	8.926048e-11	0.4471193	0.1	8.926048e-11	2.15912e-05	0.1
9.216888e-11	0.011192690323999999	0.1	9.216888e-11	0.090139448	0.1	9.216888e-11	0.0007161422	0.1	9.216888e-11	0.4478518	0.1	9.216888e-11	2.163127e-05	0.1
