Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
5.813488e-10	0.9896734499999998	0.1	5.813488e-10	0.000453701	0.1	5.813488e-10	0.000153923091	0.1	5.813488e-10	1.14156962e-05	0.1	5.813488e-10	9.2022756e-05	0.1
7.666199e-10	0.98654087	0.1	7.666199e-10	0.0006466341	0.1	7.666199e-10	0.00022263129299999998	0.1	7.666199e-10	1.61600808e-05	0.1	7.666199e-10	0.00015741806999999998	0.1
9.518909e-10	0.98347931	0.1	9.518909e-10	0.0008611415	0.1	9.518909e-10	0.00030021681099999997	0.1	9.518909e-10	2.1396883200000002e-05	0.1	9.518909e-10	0.00023877744	0.1
1.137162e-09	0.9804851199999999	0.1	1.137162e-09	0.00109621	0.1	1.137162e-09	0.00038630430199999995	0.1	1.137162e-09	2.7102444e-05	0.1	1.137162e-09	0.00033530399	0.1
1.322433e-09	0.97755539	0.1	1.322433e-09	0.001350854	0.1	1.322433e-09	0.00048051889	0.1	1.322433e-09	3.3253886e-05	0.1	1.322433e-09	0.00044623745	0.1
1.523476e-09	0.97444618	0.1	1.523476e-09	0.001648214	0.1	1.523476e-09	0.0005915173000000001	0.1	1.523476e-09	4.0407789e-05	0.1	1.523476e-09	0.00058207042	0.1
1.748177e-09	0.9710525000000001	0.1	1.748177e-09	0.002005074	0.1	1.748177e-09	0.00072581629	0.1	1.748177e-09	4.8960921000000005e-05	0.1	1.748177e-09	0.0007518705200000001	0.1
1.982597e-09	0.9675998	0.1	1.982597e-09	0.002403306	0.1	1.982597e-09	0.0008767876500000001	0.1	1.982597e-09	5.8473470999999996e-05	0.1	1.982597e-09	0.0009480310100000001	0.1
2.255893e-09	0.96368059	0.1	2.255893e-09	0.002898795	0.1	2.255893e-09	0.0010658998799999999	0.1	2.255893e-09	7.0272552e-05	0.1	2.255893e-09	0.00119960042	0.1
2.541253e-09	0.95970314	0.1	2.541253e-09	0.003449405	0.1	2.541253e-09	0.00127734614	0.1	2.541253e-09	8.3347232e-05	0.1	2.541253e-09	0.00148664825	0.1
2.874867e-09	0.95519222	0.1	2.874867e-09	0.004132627	0.1	2.874867e-09	0.00154119576	0.1	2.874867e-09	9.9529098e-05	0.1	2.874867e-09	0.0018512164	0.1
3.224102e-09	0.95061916	0.1	3.224102e-09	0.004889318	0.1	3.224102e-09	0.00183490821	0.1	3.224102e-09	0.00011740912300000001	0.1	3.224102e-09	0.0022633232	0.1
3.63582e-09	0.9454079	0.1	3.63582e-09	0.005830231	0.1	3.63582e-09	0.00220181952	0.1	3.63582e-09	0.000139594892	0.1	3.63582e-09	0.002785112	0.1
4.064622e-09	0.9401703	0.1	4.064622e-09	0.006859948	0.1	4.064622e-09	0.0026050280299999996	0.1	4.064622e-09	0.000163828101	0.1	4.064622e-09	0.0033652863	0.1
4.561759e-09	0.93431754	0.1	4.561759e-09	0.008109035	0.1	4.561759e-09	0.0030959397500000003	0.1	4.561759e-09	0.000193173851	0.1	4.561759e-09	0.0040788791	0.1
5.058895e-09	0.92867729	0.1	5.058895e-09	0.009409066	0.1	5.058895e-09	0.0036085050999999997	0.1	5.058895e-09	0.000223671336	0.1	5.058895e-09	0.0048304198	0.1
5.576775e-09	0.92300452	0.1	5.576775e-09	0.01080915	0.1	5.576775e-09	0.004161972420000001	0.1	5.576775e-09	0.000256475616	0.1	5.576775e-09	0.0056476636	0.1
6.177627e-09	0.91665406	0.1	6.177627e-09	0.01248216	0.1	6.177627e-09	0.004824887399999999	0.1	6.177627e-09	0.00029563181	0.1	6.177627e-09	0.006632609499999999	0.1
6.778479e-09	0.91052434	0.1	6.778479e-09	0.01419757	0.1	6.778479e-09	0.005505987499999999	0.1	6.778479e-09	0.00033574199	0.1	6.778479e-09	0.0076499858	0.1
7.379331e-09	0.90459026	0.1	7.379331e-09	0.01594655	0.1	7.379331e-09	0.006201560700000001	0.1	7.379331e-09	0.00037660543000000003	0.1	7.379331e-09	0.0086934481	0.1
7.980184e-09	0.89882991	0.1	7.980184e-09	0.01772159	0.1	7.980184e-09	0.0069084516000000006	0.1	7.980184e-09	0.00041805152000000005	0.1	7.980184e-09	0.009757588099999999	0.1
8.705653e-09	0.8920801	0.1	8.705653e-09	0.0198905	0.1	8.705653e-09	0.0077732401	0.1	8.705653e-09	0.0004686651	0.1	8.705653e-09	0.0110634922	0.1
9.431123e-09	0.88552805	0.1	9.431123e-09	0.02207877	0.1	9.431123e-09	0.0086466897	0.1	9.431123e-09	0.0005197047600000001	0.1	9.431123e-09	0.012386109	0.1
1.015659e-08	0.87915046	0.1	1.015659e-08	0.02427874	0.1	1.015659e-08	0.009525564499999998	0.1	1.015659e-08	0.00057099631	0.1	1.015659e-08	0.0137198896	0.1
1.088206e-08	0.87292738	0.1	1.088206e-08	0.02648413	0.1	1.088206e-08	0.010407225899999999	0.1	1.088206e-08	0.0006223971799999999	0.1	1.088206e-08	0.015060281000000002	0.1
1.160753e-08	0.86684252	0.1	1.160753e-08	0.02868985	0.1	1.160753e-08	0.0112895186	0.1	1.160753e-08	0.00067379176	0.1	1.160753e-08	0.01640359	0.1
1.248371e-08	0.8596577599999999	0.1	1.248371e-08	0.03134837	0.1	1.248371e-08	0.012353472300000001	0.1	1.248371e-08	0.0007357220000000001	0.1	1.248371e-08	0.018025566	0.1
1.335989e-08	0.8526335500000001	0.1	1.335989e-08	0.03399559	0.1	1.335989e-08	0.013413371599999998	0.1	1.335989e-08	0.0007973757499999999	0.1	1.335989e-08	0.019643182000000002	0.1
1.423606e-08	0.8457531899999999	0.1	1.423606e-08	0.03662705	0.1	1.423606e-08	0.0144673304	0.1	1.423606e-08	0.00085865258	0.1	1.423606e-08	0.021253153	0.1
1.511224e-08	0.8390032099999999	0.1	1.511224e-08	0.03923937	0.1	1.511224e-08	0.0155139107	0.1	1.511224e-08	0.00091947573	0.1	1.511224e-08	0.022852977	0.1
1.602363e-08	0.8321080700000001	0.1	1.602363e-08	0.04193363	0.1	1.602363e-08	0.0165935585	0.1	1.602363e-08	0.00098219988	0.1	1.602363e-08	0.024504265	0.1
1.707584e-08	0.8242943100000001	0.1	1.707584e-08	0.04501231	0.1	1.707584e-08	0.017827483699999997	0.1	1.707584e-08	0.0010538673699999998	0.1	1.707584e-08	0.026392424999999997	0.1
1.812806e-08	0.8166253	0.1	1.812806e-08	0.04805467	0.1	1.812806e-08	0.0190470347	0.1	1.812806e-08	0.00112468386	0.1	1.812806e-08	0.028259331000000002	0.1
1.918028e-08	0.80909089	0.1	1.918028e-08	0.05105924	0.1	1.918028e-08	0.0202515775	0.1	1.918028e-08	0.0011946171400000001	0.1	1.918028e-08	0.030103784	0.1
2.02325e-08	0.8016819699999999	0.1	2.02325e-08	0.05402517	0.1	2.02325e-08	0.021440725600000002	0.1	2.02325e-08	0.0012636479	0.1	2.02325e-08	0.031925057	0.1
2.149743e-08	0.7929319899999999	0.1	2.149743e-08	0.05753896	0.1	2.149743e-08	0.022849626400000003	0.1	2.149743e-08	0.00134542749	0.1	2.149743e-08	0.034083283	0.1
2.276235e-08	0.78434363	0.1	2.276235e-08	0.06099623	0.1	2.276235e-08	0.0242359316	0.1	2.276235e-08	0.00142588943	0.1	2.276235e-08	0.036207168	0.1
2.402728e-08	0.7759083399999999	0.1	2.402728e-08	0.06439733	0.1	2.402728e-08	0.0255997601	0.1	2.402728e-08	0.0015050432899999999	0.1	2.402728e-08	0.038296791	0.1
2.539558e-08	0.76694812	0.1	2.539558e-08	0.06801397	0.1	2.539558e-08	0.027050044699999998	0.1	2.539558e-08	0.0015892120700000002	0.1	2.539558e-08	0.040519002	0.1
2.691894e-08	0.75716468	0.1	2.691894e-08	0.07196554	0.1	2.691894e-08	0.028634653700000002	0.1	2.691894e-08	0.00168117533	0.1	2.691894e-08	0.042947111999999996	0.1
2.844229e-08	0.7475749599999999	0.1	2.844229e-08	0.07584001	0.1	2.844229e-08	0.0301883451	0.1	2.844229e-08	0.0017713434	0.1	2.844229e-08	0.04532787	0.1
3.009039e-08	0.73740952	0.1	3.009039e-08	0.07994724	0.1	3.009039e-08	0.031835370200000004	0.1	3.009039e-08	0.00186692917	0.1	3.009039e-08	0.047851626	0.1
3.19256e-08	0.7263356299999999	0.1	3.19256e-08	0.08442058	0.1	3.19256e-08	0.0336291896	0.1	3.19256e-08	0.0019710359	0.1	3.19256e-08	0.050600274	0.1
3.376082e-08	0.71551064	0.1	3.376082e-08	0.08879186	0.1	3.376082e-08	0.035382054100000004	0.1	3.376082e-08	0.00207276654	0.1	3.376082e-08	0.053286087999999995	0.1
3.590079e-08	0.7031890799999999	0.1	3.590079e-08	0.0937649	0.1	3.590079e-08	0.0373761934	0.1	3.590079e-08	0.00218850389	0.1	3.590079e-08	0.056341485	0.1
3.811695e-08	0.6907567599999999	0.1	3.811695e-08	0.09877969	0.1	3.811695e-08	0.039387027399999996	0.1	3.811695e-08	0.0023052132500000003	0.1	3.811695e-08	0.059422335	0.1
4.062802e-08	0.6770550999999999	0.1	4.062802e-08	0.1043026	0.1	4.062802e-08	0.0416015889	0.1	4.062802e-08	0.0024337509899999997	0.1	4.062802e-08	0.062815151	0.1
4.33357e-08	0.66271862	0.1	4.33357e-08	0.1100773	0.1	4.33357e-08	0.04391703	0.1	4.33357e-08	0.0025681476	0.1	4.33357e-08	0.06636233999999999	0.1
4.648324e-08	0.64659547	0.1	4.648324e-08	0.1165664	0.1	4.648324e-08	0.046518862	0.1	4.648324e-08	0.0027191731	0.1	4.648324e-08	0.07034807	0.1
4.988103e-08	0.6298103	0.1	4.988103e-08	0.1233163	0.1	4.988103e-08	0.049225184	0.1	4.988103e-08	0.0028762702000000003	0.1	4.988103e-08	0.074493628	0.1
5.383993e-08	0.6110179299999999	0.1	5.383993e-08	0.1308669	0.1	5.383993e-08	0.052252453000000004	0.1	5.383993e-08	0.0030520038000000005	0.1	5.383993e-08	0.079130536	0.1
5.859259e-08	0.5894744	0.1	5.859259e-08	0.1395148	0.1	5.859259e-08	0.055719605	0.1	5.859259e-08	0.0032532799000000003	0.1	5.859259e-08	0.08444090800000001	0.1
6.402932e-08	0.56609245	0.1	6.402932e-08	0.1488919	0.1	6.402932e-08	0.059478959000000005	0.1	6.402932e-08	0.0034715287000000004	0.1	6.402932e-08	0.09019843899999999	0.1
7.019446e-08	0.5410773799999999	0.1	7.019446e-08	0.1589146	0.1	7.019446e-08	0.063497039	0.1	7.019446e-08	0.0037048076000000003	0.1	7.019446e-08	0.096351848	0.1
7.63596e-08	0.5175238200000001	0.1	7.63596e-08	0.1683439	0.1	7.63596e-08	0.06727714099999998	0.1	7.63596e-08	0.0039242777	0.1	7.63596e-08	0.102140465	0.1
8.252475e-08	0.49531031000000003	0.1	8.252475e-08	0.1772306	0.1	8.252475e-08	0.070839618	0.1	8.252475e-08	0.004131118	0.1	8.252475e-08	0.10759557900000001	0.1
8.893882e-08	0.47350719999999996	0.1	8.893882e-08	0.1859478	0.1	8.893882e-08	0.074334154	0.1	8.893882e-08	0.0043340188	0.1	8.893882e-08	0.112946405	0.1
9.63486e-08	0.44984193000000006	0.1	9.63486e-08	0.1954046	0.1	9.63486e-08	0.078125026	0.1	9.63486e-08	0.004554132000000001	0.1	9.63486e-08	0.118750806	0.1
1.037584e-07	0.42767113	0.1	1.037584e-07	0.20426	0.1	1.037584e-07	0.08167479500000001	0.1	1.037584e-07	0.0047602503	0.1	1.037584e-07	0.124185892	0.1
