Batch	m_SP	5	W3	W4_L	P1	P2_L	P4	
9.312588000000e-01	9.892521000000e-01	1.000000000000e-01	9.312588000000e-01	1.028354830000e-06	1.000000000000e-01	9.312588000000e-01	4.425532000000e-03	1.000000000000e-01	9.312588000000e-01	4.189794144000e-09	1.000000000000e-01	9.312588000000e-01	2.242782000000e-09	1.000000000000e-01
1.022206000000e+00	9.880751000000e-01	1.000000000000e-01	1.022206000000e+00	1.128416170000e-06	1.000000000000e-01	1.022206000000e+00	4.992980000000e-03	1.000000000000e-01	1.022206000000e+00	4.186676249000e-09	1.000000000000e-01	1.022206000000e+00	2.241825000000e-09	1.000000000000e-01
1.128114000000e+00	9.866964000000e-01	1.000000000000e-01	1.128114000000e+00	1.244715319000e-06	1.000000000000e-01	1.128114000000e+00	5.663258000000e-03	1.000000000000e-01	1.128114000000e+00	4.182939722000e-09	1.000000000000e-01	1.128114000000e+00	2.240033000000e-09	1.000000000000e-01
1.237762000000e+00	9.852626000000e-01	1.000000000000e-01	1.237762000000e+00	1.364864249000e-06	1.000000000000e-01	1.237762000000e+00	6.365276000000e-03	1.000000000000e-01	1.237762000000e+00	4.178980930000e-09	1.000000000000e-01	1.237762000000e+00	2.237837000000e-09	1.000000000000e-01
1.347410000000e+00	9.838245000000e-01	1.000000000000e-01	1.347410000000e+00	1.484747058000e-06	1.000000000000e-01	1.347410000000e+00	7.073244000000e-03	1.000000000000e-01	1.347410000000e+00	4.174954074000e-09	1.000000000000e-01	1.347410000000e+00	2.235496000000e-09	1.000000000000e-01
1.457058000000e+00	9.823839000000e-01	1.000000000000e-01	1.457058000000e+00	1.604361028000e-06	1.000000000000e-01	1.457058000000e+00	7.785403000000e-03	1.000000000000e-01	1.457058000000e+00	4.170875210000e-09	1.000000000000e-01	1.457058000000e+00	2.233094000000e-09	1.000000000000e-01
1.580562000000e+00	9.807598000000e-01	1.000000000000e-01	1.580562000000e+00	1.738766073000e-06	1.000000000000e-01	1.580562000000e+00	8.590910000000e-03	1.000000000000e-01	1.580562000000e+00	4.166237124000e-09	1.000000000000e-01	1.580562000000e+00	2.230357000000e-09	1.000000000000e-01
1.713304000000e+00	9.790141000000e-01	1.000000000000e-01	1.713304000000e+00	1.882838700000e-06	1.000000000000e-01	1.713304000000e+00	9.459043000000e-03	1.000000000000e-01	1.713304000000e+00	4.161217906000e-09	1.000000000000e-01	1.713304000000e+00	2.227402000000e-09	1.000000000000e-01
1.846046000000e+00	9.772697000000e-01	1.000000000000e-01	1.846046000000e+00	2.026511700000e-06	1.000000000000e-01	1.846046000000e+00	1.032835000000e-02	1.000000000000e-01	1.846046000000e+00	4.156174710000e-09	1.000000000000e-01	1.846046000000e+00	2.224442000000e-09	1.000000000000e-01
1.978787000000e+00	9.755273000000e-01	1.000000000000e-01	1.978787000000e+00	2.169785960000e-06	1.000000000000e-01	1.978787000000e+00	1.119788000000e-02	1.000000000000e-01	1.978787000000e+00	4.151117532000e-09	1.000000000000e-01	1.978787000000e+00	2.221483000000e-09	1.000000000000e-01
2.139748000000e+00	9.734185000000e-01	1.000000000000e-01	2.139748000000e+00	2.342982190000e-06	1.000000000000e-01	2.139748000000e+00	1.225157000000e-02	1.000000000000e-01	2.139748000000e+00	4.144978910000e-09	1.000000000000e-01	2.139748000000e+00	2.217898000000e-09	1.000000000000e-01
2.300708000000e+00	9.713146000000e-01	1.000000000000e-01	2.300708000000e+00	2.515592680000e-06	1.000000000000e-01	2.300708000000e+00	1.330369000000e-02	1.000000000000e-01	2.300708000000e+00	4.138839303000e-09	1.000000000000e-01	2.300708000000e+00	2.214321000000e-09	1.000000000000e-01
2.461669000000e+00	9.692163000000e-01	1.000000000000e-01	2.461669000000e+00	2.687620360000e-06	1.000000000000e-01	2.461669000000e+00	1.435367000000e-02	1.000000000000e-01	2.461669000000e+00	4.132705705000e-09	1.000000000000e-01	2.461669000000e+00	2.210751000000e-09	1.000000000000e-01
2.656846000000e+00	9.666799000000e-01	1.000000000000e-01	2.656846000000e+00	2.895437380000e-06	1.000000000000e-01	2.656846000000e+00	1.562341000000e-02	1.000000000000e-01	2.656846000000e+00	4.125281565000e-09	1.000000000000e-01	2.656846000000e+00	2.206434000000e-09	1.000000000000e-01
2.852022000000e+00	9.641526000000e-01	1.000000000000e-01	2.852022000000e+00	3.102403850000e-06	1.000000000000e-01	2.852022000000e+00	1.688899000000e-02	1.000000000000e-01	2.852022000000e+00	4.117878431000e-09	1.000000000000e-01	2.852022000000e+00	2.202132000000e-09	1.000000000000e-01
3.064033000000e+00	9.614180000000e-01	1.000000000000e-01	3.064033000000e+00	3.326262620000e-06	1.000000000000e-01	3.064033000000e+00	1.825868000000e-02	1.000000000000e-01	3.064033000000e+00	4.109861031000e-09	1.000000000000e-01	3.064033000000e+00	2.197475000000e-09	1.000000000000e-01
3.301296000000e+00	9.583709000000e-01	1.000000000000e-01	3.301296000000e+00	3.575609660000e-06	1.000000000000e-01	3.301296000000e+00	1.978506000000e-02	1.000000000000e-01	3.301296000000e+00	4.100923228000e-09	1.000000000000e-01	3.301296000000e+00	2.192284000000e-09	1.000000000000e-01
3.558260000000e+00	9.550868000000e-01	1.000000000000e-01	3.558260000000e+00	3.844267940000e-06	1.000000000000e-01	3.558260000000e+00	2.143034000000e-02	1.000000000000e-01	3.558260000000e+00	4.091285113000e-09	1.000000000000e-01	3.558260000000e+00	2.186688000000e-09	1.000000000000e-01
