Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
2.653488e-12	1.00000003644	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1	2.653488e-12	0.0	0.1
9.333997e-11	0.99999999666	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1	9.333997e-11	0.0	0.1
2.847279e-10	0.99999998372	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1	2.847279e-10	0.0	0.1
5.371167e-10	0.99999998123	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1	5.371167e-10	0.0	0.1
8.374622e-10	0.9999999017899999	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1	8.374622e-10	0.0	0.1
1.201047e-09	1.00000003172	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1	1.201047e-09	0.0	0.1
1.653201e-09	0.9999999152399999	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1	1.653201e-09	0.0	0.1
2.227772e-09	0.9999999903700001	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1	2.227772e-09	0.0	0.1
3.043916e-09	0.9999998945099999	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1	3.043916e-09	0.0	0.1
4.277938e-09	1.00000003664	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1	4.277938e-09	0.0	0.1
