Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
6.212844e-13	9.873533875373001e-06	0.1	6.212844e-13	4.824515e-11	0.1	6.212844e-13	1.0969759e-07	0.1	6.212844e-13	5.515617e-13	0.1	6.212844e-13	2.865105e-10	0.1	6.212844e-13	5.255956e-11	0.1	6.212844e-13	3.633722e-16	0.1
2.06551e-12	9.6214492771658e-06	0.1	2.06551e-12	1.583447e-10	0.1	2.06551e-12	3.6003202000000005e-07	0.1	2.06551e-12	1.809872e-12	0.1	2.06551e-12	9.39025e-10	0.1	2.06551e-12	1.72505e-10	0.1	2.06551e-12	1.192614e-15	0.1
5.935813e-12	8.977206462279799e-06	0.1	5.935813e-12	4.397478e-10	0.1	5.935813e-12	9.998294900000002e-07	0.1	5.935813e-12	5.023414e-12	0.1	5.935813e-12	2.598266e-09	0.1	5.935813e-12	4.790735e-10	0.1	5.935813e-12	3.312044e-15	0.1
1.227624e-11	8.013736952055401e-06	0.1	1.227624e-11	8.606599e-10	0.1	1.227624e-11	1.9567272e-06	0.1	1.227624e-11	9.822994e-12	0.1	1.227624e-11	5.056519e-09	0.1	1.227624e-11	9.376274e-10	0.1	1.227624e-11	6.48213e-15	0.1
2.064727e-11	6.8983320106004e-06	0.1	2.064727e-11	1.348061e-09	0.1	2.064727e-11	3.0646446000000003e-06	0.1	2.064727e-11	1.536955e-11	0.1	2.064727e-11	7.865994e-09	0.1	2.064727e-11	1.468618e-09	0.1	2.064727e-11	1.015286e-14	0.1
3.033714e-11	5.799703673606599e-06	0.1	3.033714e-11	1.828258e-09	0.1	3.033714e-11	4.1560317e-06	0.1	3.033714e-11	2.082157e-11	0.1	3.033714e-11	1.059239e-08	0.1	3.033714e-11	1.99176e-09	0.1	3.033714e-11	1.376919e-14	0.1
4.053997e-11	4.8315613568402e-06	0.1	4.053997e-11	2.251533e-09	0.1	4.053997e-11	5.1179113e-06	0.1	4.053997e-11	2.56162e-11	0.1	4.053997e-11	1.295871e-08	0.1	4.053997e-11	2.452891e-09	0.1	4.053997e-11	1.695673e-14	0.1
5.279463e-11	3.879967429099399e-06	0.1	5.279463e-11	2.667685e-09	0.1	5.279463e-11	6.0634701e-06	0.1	5.279463e-11	3.031905e-11	0.1	5.279463e-11	1.524847e-08	0.1	5.279463e-11	2.906262e-09	0.1	5.279463e-11	2.009051e-14	0.1
6.50493e-11	3.1158644514645997e-06	0.1	6.50493e-11	3.001932e-09	0.1	6.50493e-11	6.8228195e-06	0.1	6.50493e-11	3.408758e-11	0.1	6.50493e-11	1.705864e-08	0.1	6.50493e-11	3.270404e-09	0.1	6.50493e-11	2.260741e-14	0.1
7.730396e-11	2.5022899531999998e-06	0.1	7.730396e-11	3.270395e-09	0.1	7.730396e-11	7.432644e-06	0.1	7.730396e-11	3.710819e-11	0.1	7.730396e-11	1.849192e-08	0.1	7.730396e-11	3.562878e-09	0.1	7.730396e-11	2.462889e-14	0.1
8.955862e-11	2.0095767076619995e-06	0.1	8.955862e-11	3.486022e-09	0.1	8.955862e-11	7.9223946e-06	0.1	8.955862e-11	3.952988e-11	0.1	8.955862e-11	1.962842e-08	0.1	8.955862e-11	3.797791e-09	0.1	8.955862e-11	2.625248e-14	0.1
1.038139e-10	1.55715799521722e-06	0.1	1.038139e-10	3.684052e-09	0.1	1.038139e-10	8.372132200000001e-06	0.1	1.038139e-10	4.175009e-11	0.1	1.038139e-10	2.065938e-08	0.1	1.038139e-10	4.013534e-09	0.1	1.038139e-10	2.774353e-14	0.1
1.185693e-10	1.19586822015724e-06	0.1	1.185693e-10	3.842225e-09	0.1	1.185693e-10	8.7313147e-06	0.1	1.185693e-10	4.352048e-11	0.1	1.185693e-10	2.147302e-08	0.1	1.185693e-10	4.185855e-09	0.1	1.185693e-10	2.893444e-14	0.1
1.333247e-10	9.184192192482401e-07	0.1	1.333247e-10	3.963712e-09	0.1	1.333247e-10	9.0071658e-06	0.1	1.333247e-10	4.487824e-11	0.1	1.333247e-10	2.209128e-08	0.1	1.333247e-10	4.318209e-09	0.1	1.333247e-10	2.984912e-14	0.1
1.480802e-10	7.0535102369738e-07	0.1	1.480802e-10	4.057023e-09	0.1	1.480802e-10	9.2190213e-06	0.1	1.480802e-10	4.591975e-11	0.1	1.480802e-10	2.256171e-08	0.1	1.480802e-10	4.419866e-09	0.1	1.480802e-10	3.055164e-14	0.1
1.640571e-10	5.3001197654846e-07	0.1	1.640571e-10	4.13382e-09	0.1	1.640571e-10	9.393374200000001e-06	0.1	1.640571e-10	4.677597e-11	0.1	1.640571e-10	2.294563e-08	0.1	1.640571e-10	4.503532e-09	0.1	1.640571e-10	3.112983e-14	0.1
1.818664e-10	3.8542333237918005e-07	0.1	1.818664e-10	4.197156e-09	0.1	1.818664e-10	9.537156099999999e-06	0.1	1.818664e-10	4.748134e-11	0.1	1.818664e-10	2.325973e-08	0.1	1.818664e-10	4.572534e-09	0.1	1.818664e-10	3.160666e-14	0.1
1.996757e-10	2.802827242334e-07	0.1	1.996757e-10	4.243218e-09	0.1	1.996757e-10	9.6417167e-06	0.1	1.996757e-10	4.799384e-11	0.1	1.996757e-10	2.348651e-08	0.1	1.996757e-10	4.622716e-09	0.1	1.996757e-10	3.195344e-14	0.1
2.17485e-10	2.03825956099346e-07	0.1	2.17485e-10	4.276716e-09	0.1	2.17485e-10	9.7177543e-06	0.1	2.17485e-10	4.836624e-11	0.1	2.17485e-10	2.365044e-08	0.1	2.17485e-10	4.659211e-09	0.1	2.17485e-10	3.220563e-14	0.1
2.381904e-10	1.40744480154098e-07	0.1	2.381904e-10	4.304357e-09	0.1	2.381904e-10	9.7804926e-06	0.1	2.381904e-10	4.86733e-11	0.1	2.381904e-10	2.378495e-08	0.1	2.381904e-10	4.689324e-09	0.1	2.381904e-10	3.241371e-14	0.1
