Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
5.527348e-05	9.873621275417901e-06	0.1	5.527348e-05	1.415444e-09	0.1	5.527348e-05	1.876517e-08	0.1	5.527348e-05	1.550942e-08	0.1	5.527348e-05	8.630834970000001e-08	0.1	5.527348e-05	2.571651e-09	0.1	5.527348e-05	1.63027e-09	0.1
0.0001126156	9.744381606293799e-06	0.1	0.0001126156	2.86502e-09	0.1	0.0001126156	3.798251e-08	0.1	0.0001126156	3.139252e-08	0.1	0.0001126156	1.7469614e-07	0.1	0.0001126156	5.205315e-09	0.1	0.0001126156	3.299815e-09	0.1
0.0002109165	9.526752873434699e-06	0.1	0.0002109165	5.306058e-09	0.1	0.0002109165	7.034315e-08	0.1	0.0002109165	5.813853e-08	0.1	0.0002109165	3.23534933e-07	0.1	0.0002109165	9.640315e-09	0.1	0.0002109165	6.111209e-09	0.1
0.000350176	9.226737195549e-06	0.1	0.000350176	8.671158e-09	0.1	0.000350176	1.14954e-07	0.1	0.000350176	9.500936e-08	0.1	0.000350176	5.28717412e-07	0.1	0.000350176	1.57542e-08	0.1	0.000350176	9.986869e-09	0.1
0.0003911346	9.1403101116858e-06	0.1	0.0003911346	9.640566e-09	0.1	0.0003911346	1.278055e-07	0.1	0.0003911346	1.056311e-07	0.1	0.0003911346	5.878262280000001e-07	0.1	0.0003911346	1.751547e-08	0.1	0.0003911346	1.110337e-08	0.1
0.000473052	8.9698751243024e-06	0.1	0.000473052	1.155223e-08	0.1	0.000473052	1.531485e-07	0.1	0.000473052	1.26577e-07	0.1	0.000473052	7.04388006e-07	0.1	0.000473052	2.098868e-08	0.1	0.000473052	1.330508e-08	0.1
0.0006368867	8.638480975664e-06	0.1	0.0006368867	1.526928e-08	0.1	0.0006368867	2.024255e-07	0.1	0.0006368867	1.673044e-07	0.1	0.0006368867	9.310316690000001e-07	0.1	0.0006368867	2.7742e-08	0.1	0.0006368867	1.758612e-08	0.1
0.0009645561	8.0119706624932e-06	0.1	0.0009645561	2.229647e-08	0.1	0.0009645561	2.955851e-07	0.1	0.0009645561	2.443007e-07	0.1	0.0009645561	1.35950759e-06	0.1	0.0009645561	4.050936e-08	0.1	0.0009645561	2.567955e-08	0.1
0.001203442	7.584047507183401e-06	0.1	0.001203442	2.709623e-08	0.1	0.001203442	3.592157e-07	0.1	0.001203442	2.968912e-07	0.1	0.001203442	1.65216912e-06	0.1	0.001203442	4.922981e-08	0.1	0.001203442	3.120758e-08	0.1
0.001328496	7.3692263051634e-06	0.1	0.001328496	2.950575e-08	0.1	0.001328496	3.911588e-07	0.1	0.001328496	3.232921e-07	0.1	0.001328496	1.79908748e-06	0.1	0.001328496	5.360755e-08	0.1	0.001328496	3.39827e-08	0.1
0.001530931	7.0343021804664e-06	0.1	0.001530931	3.326239e-08	0.1	0.001530931	4.409607e-07	0.1	0.001530931	3.644533e-07	0.1	0.001530931	2.02814543e-06	0.1	0.001530931	6.04328e-08	0.1	0.001530931	3.830934e-08	0.1
0.001733365	6.714601737906e-06	0.1	0.001733365	3.68483e-08	0.1	0.001733365	4.884991e-07	0.1	0.001733365	4.037438e-07	0.1	0.001733365	2.2467929300000002e-06	0.1	0.001733365	6.694785e-08	0.1	0.001733365	4.243934e-08	0.1
0.001930533	6.4171901423854e-06	0.1	0.001930533	4.018419e-08	0.1	0.001930533	5.327231e-07	0.1	0.001930533	4.402948e-07	0.1	0.001930533	2.4501951799999997e-06	0.1	0.001930533	7.300866e-08	0.1	0.001930533	4.628138e-08	0.1
0.002024542	6.2800612422093e-06	0.1	0.002024542	4.172229e-08	0.1	0.002024542	5.531138e-07	0.1	0.002024542	4.571477e-07	0.1	0.002024542	2.54397986e-06	0.1	0.002024542	7.580316e-08	0.1	0.002024542	4.805286e-08	0.1
0.00221256	6.0145304115568006e-06	0.1	0.00221256	4.470059e-08	0.1	0.00221256	5.925973e-07	0.1	0.00221256	4.897807e-07	0.1	0.00221256	2.72557954e-06	0.1	0.00221256	8.12143e-08	0.1	0.00221256	5.148307e-08	0.1
0.002525922	5.5966921226888e-06	0.1	0.002525922	4.938724e-08	0.1	0.002525922	6.547283e-07	0.1	0.002525922	5.411319e-07	0.1	0.002525922	3.0113431099999998e-06	0.1	0.002525922	8.972924e-08	0.1	0.002525922	5.688083e-08	0.1
0.002828646	5.220628520563499e-06	0.1	0.002828646	5.360532e-08	0.1	0.002828646	7.106477e-07	0.1	0.002828646	5.873492e-07	0.1	0.002828646	3.26853817e-06	0.1	0.002828646	9.739287e-08	0.1	0.002828646	6.173894e-08	0.1
0.00299746	5.0220036998208e-06	0.1	0.00299746	5.583321e-08	0.1	0.00299746	7.401827e-07	0.1	0.00299746	6.117598e-07	0.1	0.00299746	3.40438089e-06	0.1	0.00299746	1.014406e-07	0.1	0.00299746	6.430485e-08	0.1
0.003299346	4.685457871230299e-06	0.1	0.003299346	5.960805e-08	0.1	0.003299346	7.902259e-07	0.1	0.003299346	6.531205e-07	0.1	0.003299346	3.63454852e-06	0.1	0.003299346	1.082989e-07	0.1	0.003299346	6.865246e-08	0.1
0.003814683	4.1622384791386e-06	0.1	0.003814683	6.547672e-08	0.1	0.003814683	8.68027e-07	0.1	0.003814683	7.17423e-07	0.1	0.003814683	3.99238491e-06	0.1	0.003814683	1.189614e-07	0.1	0.003814683	7.541158e-08	0.1
0.004325656	3.7011569623194e-06	0.1	0.004325656	7.064843e-08	0.1	0.004325656	9.365885e-07	0.1	0.004325656	7.740889e-07	0.1	0.004325656	4.30772486e-06	0.1	0.004325656	1.283576e-07	0.1	0.004325656	8.1368e-08	0.1
0.004751467	3.3561883276776e-06	0.1	0.004751467	7.451777e-08	0.1	0.004751467	9.878844e-07	0.1	0.004751467	8.164849e-07	0.1	0.004751467	4.5436545699999995e-06	0.1	0.004751467	1.353876e-07	0.1	0.004751467	8.582443e-08	0.1
0.004838921	3.2894199869118997e-06	0.1	0.004838921	7.526671e-08	0.1	0.004838921	9.978126e-07	0.1	0.004838921	8.246905e-07	0.1	0.004838921	4.589317819999999e-06	0.1	0.004838921	1.367484e-07	0.1	0.004838921	8.668696e-08	0.1
0.004845796	3.2842280642727e-06	0.1	0.004845796	7.532495e-08	0.1	0.004845796	9.985847e-07	0.1	0.004845796	8.253287e-07	0.1	0.004845796	4.5928696e-06	0.1	0.004845796	1.368542e-07	0.1	0.004845796	8.675404e-08	0.1
0.004861839	3.2721432443392e-06	0.1	0.004861839	7.546049e-08	0.1	0.004861839	1.000382e-06	0.1	0.004861839	8.268138e-07	0.1	0.004861839	4.60113325e-06	0.1	0.004861839	1.371004e-07	0.1	0.004861839	8.691014e-08	0.1
0.004898508	3.2446906533889e-06	0.1	0.004898508	7.576842e-08	0.1	0.004898508	1.004464e-06	0.1	0.004898508	8.301878e-07	0.1	0.004898508	4.61990914e-06	0.1	0.004898508	1.376599e-07	0.1	0.004898508	8.72648e-08	0.1
0.004971845	3.1904721422e-06	0.1	0.004971845	7.637656e-08	0.1	0.004971845	1.012526e-06	0.1	0.004971845	8.368511e-07	0.1	0.004971845	4.65699023e-06	0.1	0.004971845	1.387648e-07	0.1	0.004971845	8.796521e-08	0.1
0.005118521	3.084738728225e-06	0.1	0.005118521	7.756252e-08	0.1	0.005118521	1.028248e-06	0.1	0.005118521	8.498455e-07	0.1	0.005118521	4.729302940000001e-06	0.1	0.005118521	1.409195e-07	0.1	0.005118521	8.933111e-08	0.1
0.005411872	2.8836671675928003e-06	0.1	0.005411872	7.981782e-08	0.1	0.005411872	1.058147e-06	0.1	0.005411872	8.745567e-07	0.1	0.005411872	4.86681774e-06	0.1	0.005411872	1.450171e-07	0.1	0.005411872	9.192862e-08	0.1
0.005925235	2.5628145320484e-06	0.1	0.005925235	8.341667e-08	0.1	0.005925235	1.105857e-06	0.1	0.005925235	9.13989e-07	0.1	0.005925235	5.0862544099999995e-06	0.1	0.005925235	1.515556e-07	0.1	0.005925235	9.607352e-08	0.1
0.006658612	2.1653810029845e-06	0.1	0.006658612	8.787448e-08	0.1	0.006658612	1.164954e-06	0.1	0.006658612	9.628328e-07	0.1	0.006658612	5.35806582e-06	0.1	0.006658612	1.596548e-07	0.1	0.006658612	1.012077e-07	0.1
0.007300675	1.8683732923923002e-06	0.1	0.007300675	9.120586e-08	0.1	0.007300675	1.209118e-06	0.1	0.007300675	9.993345e-07	0.1	0.007300675	5.56119392e-06	0.1	0.007300675	1.657074e-07	0.1	0.007300675	1.050446e-07	0.1
0.007969942	1.6020582064476e-06	0.1	0.007969942	9.419298e-08	0.1	0.007969942	1.248719e-06	0.1	0.007969942	1.032064e-06	0.1	0.007969942	5.7433308000000005e-06	0.1	0.007969942	1.711346e-07	0.1	0.007969942	1.084849e-07	0.1
