Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
0.0	0.9999999299999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.022723e-13	0.99999211	0.1	1.022723e-13	7.0447608999999994e-09	0.1	1.022723e-13	3.9271323e-10	0.1	1.022723e-13	3.4816329999999997e-06	0.1
5.452126e-12	0.9995787600000001	0.1	5.452126e-12	3.7644780799999995e-07	0.1	5.452126e-12	2.097896e-08	0.1	5.452126e-12	0.000185551466	0.1
1.967643e-11	0.99848109	0.1	1.967643e-11	1.3672061600000001e-06	0.1	1.967643e-11	7.6132312e-08	0.1	1.967643e-11	0.0006691231999999999	0.1
4.254655e-11	0.99672026	0.1	4.254655e-11	2.98618138e-06	0.1	4.254655e-11	1.66078011e-07	0.1	4.254655e-11	0.00144502476	0.1
9.51065e-11	0.9926927200000001	0.1	9.51065e-11	6.827142399999999e-06	0.1	9.51065e-11	3.786692e-07	0.1	9.51065e-11	0.0032206259	0.1
1.757185e-10	0.9865681900000002	0.1	1.757185e-10	1.3037365699999999e-05	0.1	1.757185e-10	7.2039448e-07	0.1	1.757185e-10	0.0059228547	0.1
2.769733e-10	0.9789681399999999	0.1	2.769733e-10	2.13692169e-05	0.1	2.769733e-10	1.1758589900000001e-06	0.1	2.769733e-10	0.0092796349	0.1
3.986729e-10	0.96997407	0.1	3.986729e-10	3.21349555e-05	0.1	3.986729e-10	1.7606676300000002e-06	0.1	3.986729e-10	0.0132566106	0.1
5.302865e-10	0.9604256400000001	0.1	5.302865e-10	4.4656343400000005e-05	0.1	5.302865e-10	2.43717358e-06	0.1	5.302865e-10	0.0174835085	0.1
7.01556e-10	0.94828655	0.1	7.01556e-10	6.2235092e-05	0.1	7.01556e-10	3.3824913e-06	0.1	7.01556e-10	0.022863182500000002	0.1
8.728254e-10	0.9364814	0.1	8.728254e-10	8.1164824e-05	0.1	8.728254e-10	4.3966942e-06	0.1	8.728254e-10	0.028099947	0.1
1.044095e-09	0.9250194199999999	0.1	1.044095e-09	0.00010133874899999999	0.1	1.044095e-09	5.474734200000001e-06	0.1	1.044095e-09	0.033187887	0.1
1.215364e-09	0.91390791	0.1	1.215364e-09	0.000122654621	0.1	1.215364e-09	6.6115427000000005e-06	0.1	1.215364e-09	0.038122094999999995	0.1
1.393964e-09	0.9026999400000001	0.1	1.393964e-09	0.000145994024	0.1	1.393964e-09	7.8541589e-06	0.1	1.393964e-09	0.043099476	0.1
