Batch	m_SP	16	T4a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	N7a	N7c	N7b																													
0.0	1.000000047	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
7.294777e-14	1.0000000080000002	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1	7.294777e-14	0.0	0.1
6.591481e-12	0.999999936	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1	6.591481e-12	0.0	0.1
2.396094e-11	0.999999964	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1	2.396094e-11	0.0	0.1
5.253993e-11	0.999999991	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1	5.253993e-11	0.0	0.1
1.008183e-10	1.000000069	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1	1.008183e-10	0.0	0.1
1.490966e-10	0.9999999669999999	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1	1.490966e-10	0.0	0.1
2.251424e-10	0.999999947	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1	2.251424e-10	0.0	0.1
3.575228e-10	0.99999999	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1	3.575228e-10	0.0	0.1
5.466376e-10	0.99999992	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1	5.466376e-10	0.0	0.1
8.200833e-10	0.9999999599999999	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1	8.200833e-10	0.0	0.1
1.114612e-09	1.0000000100000002	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1	1.114612e-09	0.0	0.1
1.40914e-09	1.00000008	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1	1.40914e-09	0.0	0.1
1.703669e-09	0.99999995	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1	1.703669e-09	0.0	0.1
1.998197e-09	0.9999999399999999	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1	1.998197e-09	0.0	0.1
2.292725e-09	0.9999999799999999	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1	2.292725e-09	0.0	0.1
2.587254e-09	0.9999999999999999	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1	2.587254e-09	0.0	0.1
2.881782e-09	1.0000000500000001	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1	2.881782e-09	0.0	0.1
3.176311e-09	1.00000003	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1	3.176311e-09	0.0	0.1
3.470839e-09	1.00000002	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1	3.470839e-09	0.0	0.1
3.765367e-09	0.99999995	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1	3.765367e-09	0.0	0.1
4.059896e-09	1.00000005	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1	4.059896e-09	0.0	0.1
4.354424e-09	0.9999999999999999	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1	4.354424e-09	0.0	0.1
4.660828e-09	1.00000004	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1	4.660828e-09	0.0	0.1
5.014733e-09	0.99999998	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1	5.014733e-09	0.0	0.1
5.368638e-09	0.9999999599999999	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1	5.368638e-09	0.0	0.1
5.722544e-09	0.9999999899999998	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1	5.722544e-09	0.0	0.1
