Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
1.236967e-13	9.81506384838e-06	0.1	1.236967e-13	1.174418e-08	0.1	1.236967e-13	5.240738e-13	0.1	1.236967e-13	5.242911e-13	0.1	1.236967e-13	6.286251e-08	0.1	1.236967e-13	1.095672e-07	0.1	1.236967e-13	6.889064e-11	0.1	1.236967e-13	7.942557e-11	0.1	1.236967e-13	8.477302e-11	0.1	1.236967e-13	3.240151e-10	0.1	1.236967e-13	1.081498e-10	0.1	1.236967e-13	1.200232e-15	0.1	1.236967e-13	2.561477e-16	0.1
2.951845e-13	9.56445235452e-06	0.1	2.951845e-13	2.766822e-08	0.1	2.951845e-13	1.234666e-12	0.1	2.951845e-13	1.235877e-12	0.1	2.951845e-13	1.481005e-07	0.1	2.951845e-13	2.581313e-07	0.1	2.951845e-13	1.677203e-10	0.1	2.951845e-13	1.871184e-10	0.1	2.951845e-13	2.00759e-10	0.1	2.951845e-13	7.487059e-10	0.1	2.951845e-13	2.497957e-10	0.1	2.951845e-13	2.827699e-15	0.1	2.951845e-13	5.975497e-16	0.1
6.556505e-13	9.058335415740001e-06	0.1	6.556505e-13	5.982959e-08	0.1	6.556505e-13	2.669817e-12	0.1	6.556505e-13	2.675532e-12	0.1	6.556505e-13	3.202612e-07	0.1	6.556505e-13	5.581853e-07	0.1	6.556505e-13	3.866644e-10	0.1	6.556505e-13	4.046194e-10	0.1	6.556505e-13	4.387295e-10	0.1	6.556505e-13	1.55419e-09	0.1	6.556505e-13	5.18069e-10	0.1	6.556505e-13	6.114873e-15	0.1	6.556505e-13	1.265463e-15	0.1
1.308896e-12	8.20840291515e-06	0.1	1.308896e-12	1.138455e-07	0.1	1.308896e-12	5.08017e-12	0.1	1.308896e-12	5.101184e-12	0.1	1.308896e-12	6.094366e-07	0.1	1.308896e-12	1.062148e-06	0.1	1.308896e-12	8.143481e-10	0.1	1.308896e-12	7.699104e-10	0.1	1.308896e-12	8.499322e-10	0.1	1.308896e-12	2.745044e-09	0.1	1.308896e-12	9.135549e-10	0.1	1.308896e-12	1.16365e-14	0.1	1.308896e-12	2.317279e-15	0.1
2.282561e-12	7.08729212637e-06	0.1	2.282561e-12	1.851076e-07	0.1	2.282561e-12	8.26012e-12	0.1	2.282561e-12	8.316909e-12	0.1	2.282561e-12	9.910039e-07	0.1	2.282561e-12	1.727057e-06	0.1	2.282561e-12	1.499411e-09	0.1	2.282561e-12	1.251826e-09	0.1	2.282561e-12	1.415657e-09	0.1	2.282561e-12	3.989773e-09	0.1	2.282561e-12	1.324694e-09	0.1	2.282561e-12	1.892268e-14	0.1	2.282561e-12	3.553317e-15	0.1
3.418061e-12	5.97174628194e-06	0.1	3.418061e-12	2.560272e-07	0.1	3.418061e-12	1.142495e-11	0.1	3.418061e-12	1.153621e-11	0.1	3.418061e-12	1.370835e-06	0.1	3.418061e-12	2.388849e-06	0.1	3.418061e-12	2.327436e-09	0.1	3.418061e-12	1.73144e-09	0.1	3.418061e-12	2.006804e-09	0.1	3.418061e-12	4.833639e-09	0.1	3.418061e-12	1.600618e-09	0.1	3.418061e-12	2.617613e-14	0.1	3.418061e-12	4.580378e-15	0.1
4.615254e-12	4.98518514765e-06	0.1	4.615254e-12	3.187529e-07	0.1	4.615254e-12	1.422445e-11	0.1	4.615254e-12	1.440095e-11	0.1	4.615254e-12	1.706895e-06	0.1	4.615254e-12	2.974287e-06	0.1	4.615254e-12	3.192015e-09	0.1	4.615254e-12	2.155681e-09	0.1	4.615254e-12	2.555117e-09	0.1	4.615254e-12	5.223193e-09	0.1	4.615254e-12	1.724933e-09	0.1	4.615254e-12	3.259401e-14	0.1	4.615254e-12	5.2815e-15	0.1
6.059221e-12	4.009559904e-06	0.1	6.059221e-12	3.807831e-07	0.1	6.059221e-12	1.699353e-11	0.1	6.059221e-12	1.725187e-11	0.1	6.059221e-12	2.039386e-06	0.1	6.059221e-12	3.553403e-06	0.1	6.059221e-12	4.18137e-09	0.1	6.059221e-12	2.575302e-09	0.1	6.059221e-12	3.123267e-09	0.1	6.059221e-12	5.246108e-09	0.1	6.059221e-12	1.727055e-09	0.1	6.059221e-12	3.894389e-14	0.1	6.059221e-12	5.732943e-15	0.1
7.503188e-12	3.22486975098e-06	0.1	7.503188e-12	4.306662e-07	0.1	7.503188e-12	1.922116e-11	0.1	7.503188e-12	1.95592e-11	0.1	7.503188e-12	2.30694e-06	0.1	7.503188e-12	4.019315e-06	0.1	7.503188e-12	5.084625e-09	0.1	7.503188e-12	2.912867e-09	0.1	7.503188e-12	3.600965e-09	0.1	7.503188e-12	4.974591e-09	0.1	7.503188e-12	1.632739e-09	0.1	7.503188e-12	4.405357e-14	0.1	7.503188e-12	5.870911e-15	0.1
8.947155e-12	2.59374606228e-06	0.1	8.947155e-12	4.707738e-07	0.1	8.947155e-12	2.101318e-11	0.1	8.947155e-12	2.142535e-11	0.1	8.947155e-12	2.522237e-06	0.1	8.947155e-12	4.39414e-06	0.1	8.947155e-12	5.8888e-09	0.1	8.947155e-12	3.184416e-09	0.1	8.947155e-12	4.000161e-09	0.1	8.947155e-12	4.546705e-09	0.1	8.947155e-12	1.488e-09	0.1	8.947155e-12	4.816508e-14	0.1	8.947155e-12	5.790863e-15	0.1
