Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
8.920216e-10	2.0267126140216995e-06	0.1	8.920216e-10	3.884199e-06	0.1	8.920216e-10	1.011537e-07	0.1	8.920216e-10	6.474379e-07	0.1	8.920216e-10	1.487517e-06	0.1	8.920216e-10	1.573499e-06	0.1	8.920216e-10	1.312849e-06	0.1	8.920216e-10	9.06935e-07	0.1	8.920216e-10	3.791767e-10	0.1	8.920216e-10	1.302246e-09	0.1	8.920216e-10	3.300013e-11	0.1	8.920216e-10	4.736225e-11	0.1	8.920216e-10	9.590673e-12	0.1	8.920216e-10	1.523118e-12	0.1	8.920216e-10	6.623435e-13	0.1	8.920216e-10	3.782804e-11	0.1	8.920216e-10	4.770195e-13	0.1	8.920216e-10	1.053218e-13	0.1	8.920216e-10	8.046323e-16	0.1	8.920216e-10	8.936033e-15	0.1	8.920216e-10	2.745723e-15	0.1
1.037044e-09	1.5642104301855e-06	0.1	1.037044e-09	4.107857e-06	0.1	1.037044e-09	1.035722e-07	0.1	1.037044e-09	6.614744e-07	0.1	1.037044e-09	1.612314e-06	0.1	1.037044e-09	1.685872e-06	0.1	1.037044e-09	1.393524e-06	0.1	1.037044e-09	9.232176e-07	0.1	1.037044e-09	4.004515e-10	0.1	1.037044e-09	1.377751e-09	0.1	1.037044e-09	3.452001e-11	0.1	1.037044e-09	5.109636e-11	0.1	1.037044e-09	1.019877e-11	0.1	1.037044e-09	1.613089e-12	0.1	1.037044e-09	7.16195e-13	0.1	1.037044e-09	4.005813e-11	0.1	1.037044e-09	5.009004e-13	0.1	1.037044e-09	1.038328e-13	0.1	1.037044e-09	9.583014e-16	0.1	1.037044e-09	1.021774e-14	0.1	1.037044e-09	3.273138e-15	0.1
1.182067e-09	1.20740781569755e-06	0.1	1.182067e-09	4.280758e-06	0.1	1.182067e-09	1.044479e-07	0.1	1.182067e-09	6.666401e-07	0.1	1.182067e-09	1.718833e-06	0.1	1.182067e-09	1.776674e-06	0.1	1.182067e-09	1.45694e-06	0.1	1.182067e-09	9.267195e-07	0.1	1.182067e-09	4.166339e-10	0.1	1.182067e-09	1.436161e-09	0.1	1.182067e-09	3.559502e-11	0.1	1.182067e-09	5.428406e-11	0.1	1.182067e-09	1.068818e-11	0.1	1.182067e-09	1.68334e-12	0.1	1.182067e-09	7.621622e-13	0.1	1.182067e-09	4.180987e-11	0.1	1.182067e-09	5.183009e-13	0.1	1.182067e-09	1.009971e-13	0.1	1.182067e-09	1.100681e-15	0.1	1.182067e-09	1.130369e-14	0.1	1.182067e-09	3.763006e-15	0.1
1.32709e-09	9.321122066496201e-07	0.1	1.32709e-09	4.414726e-06	0.1	1.32709e-09	1.042202e-07	0.1	1.32709e-09	6.657667e-07	0.1	1.32709e-09	1.810168e-06	0.1	1.32709e-09	1.849913e-06	0.1	1.32709e-09	1.506906e-06	0.1	1.32709e-09	9.215365e-07	0.1	1.32709e-09	4.288944e-10	0.1	1.32709e-09	1.481425e-09	0.1	1.32709e-09	3.634079e-11	0.1	1.32709e-09	5.703495e-11	0.1	1.32709e-09	1.108658e-11	0.1	1.32709e-09	1.738443e-12	0.1	1.32709e-09	8.017217e-13	0.1	1.32709e-09	4.319836e-11	0.1	1.32709e-09	5.308092e-13	0.1	1.32709e-09	9.740742e-14	0.1	1.32709e-09	1.230428e-15	0.1	1.32709e-09	1.220944e-14	0.1	1.32709e-09	4.210649e-15	0.1
1.483763e-09	7.048812807968999e-07	0.1	1.483763e-09	4.526111e-06	0.1	1.483763e-09	1.031164e-07	0.1	1.483763e-09	6.604104e-07	0.1	1.483763e-09	1.894662e-06	0.1	1.483763e-09	1.913038e-06	0.1	1.483763e-09	1.549158e-06	0.1	1.483763e-09	9.096201e-07	0.1	1.483763e-09	4.387674e-10	0.1	1.483763e-09	1.519039e-09	0.1	1.483763e-09	3.687713e-11	0.1	1.483763e-09	5.961438e-11	0.1	1.483763e-09	1.143911e-11	0.1	1.483763e-09	1.784981e-12	0.1	1.483763e-09	8.386141e-13	0.1	1.483763e-09	4.439127e-11	0.1	1.483763e-09	5.402194e-13	0.1	1.483763e-09	9.315296e-14	0.1	1.483763e-09	1.355984e-15	0.1	1.483763e-09	1.300995e-14	0.1	1.483763e-09	4.645239e-15	0.1
1.657912e-09	5.167773456081989e-07	0.1	1.657912e-09	4.619455e-06	0.1	1.657912e-09	1.012107e-07	0.1	1.657912e-09	6.512627e-07	0.1	1.657912e-09	1.974309e-06	0.1	1.657912e-09	1.967592e-06	0.1	1.657912e-09	1.585174e-06	0.1	1.657912e-09	8.9185e-07	0.1	1.657912e-09	4.466472e-10	0.1	1.657912e-09	1.550512e-09	0.1	1.657912e-09	3.724205e-11	0.1	1.657912e-09	6.210184e-11	0.1	1.657912e-09	1.175996e-11	0.1	1.657912e-09	1.824824e-12	0.1	1.657912e-09	8.738868e-13	0.1	1.657912e-09	4.54414e-11	0.1	1.657912e-09	5.470378e-13	0.1	1.657912e-09	8.836857e-14	0.1	1.657912e-09	1.478172e-15	0.1	1.657912e-09	1.371674e-14	0.1	1.657912e-09	5.069903e-15	0.1
1.832062e-09	3.78940309442652e-07	0.1	1.832062e-09	4.689181e-06	0.1	1.832062e-09	9.888714e-08	0.1	1.832062e-09	6.404293e-07	0.1	1.832062e-09	2.041623e-06	0.1	1.832062e-09	2.009163e-06	0.1	1.832062e-09	1.612481e-06	0.1	1.832062e-09	8.717607e-07	0.1	1.832062e-09	4.521176e-10	0.1	1.832062e-09	1.573949e-09	0.1	1.832062e-09	3.744265e-11	0.1	1.832062e-09	6.427395e-11	0.1	1.832062e-09	1.202596e-11	0.1	1.832062e-09	1.855444e-12	0.1	1.832062e-09	9.043393e-13	0.1	1.832062e-09	4.628258e-11	0.1	1.832062e-09	5.511463e-13	0.1	1.832062e-09	8.380569e-14	0.1	1.832062e-09	1.583256e-15	0.1	1.832062e-09	1.426683e-14	0.1	1.832062e-09	5.436941e-15	0.1
2.006211e-09	2.7791896447574404e-07	0.1	2.006211e-09	4.741709e-06	0.1	2.006211e-09	9.636183e-08	0.1	2.006211e-09	6.290567e-07	0.1	2.006211e-09	2.098822e-06	0.1	2.006211e-09	2.040565e-06	0.1	2.006211e-09	1.633247e-06	0.1	2.006211e-09	8.510273e-07	0.1	2.006211e-09	4.558256e-10	0.1	2.006211e-09	1.591519e-09	0.1	2.006211e-09	3.753752e-11	0.1	2.006211e-09	6.619712e-11	0.1	2.006211e-09	1.225224e-11	0.1	2.006211e-09	1.879341e-12	0.1	2.006211e-09	9.309521e-13	0.1	2.006211e-09	4.697621e-11	0.1	2.006211e-09	5.533919e-13	0.1	2.006211e-09	7.962741e-14	0.1	2.006211e-09	1.672851e-15	0.1	2.006211e-09	1.469305e-14	0.1	2.006211e-09	5.751704e-15	0.1
2.20842e-09	1.93941635610048e-07	0.1	2.20842e-09	4.787223e-06	0.1	2.20842e-09	9.336975e-08	0.1	2.20842e-09	6.161158e-07	0.1	2.20842e-09	2.154861e-06	0.1	2.20842e-09	2.067161e-06	0.1	2.20842e-09	1.65125e-06	0.1	2.20842e-09	8.275235e-07	0.1	2.20842e-09	4.585384e-10	0.1	2.20842e-09	1.606624e-09	0.1	2.20842e-09	3.756877e-11	0.1	2.20842e-09	6.81838e-11	0.1	2.20842e-09	1.247954e-11	0.1	2.20842e-09	1.901037e-12	0.1	2.20842e-09	9.580334e-13	0.1	2.20842e-09	4.765426e-11	0.1	2.20842e-09	5.544588e-13	0.1	2.20842e-09	7.535748e-14	0.1	2.20842e-09	1.759794e-15	0.1	2.20842e-09	1.506867e-14	0.1	2.20842e-09	6.059404e-15	0.1
2.417643e-09	1.33696745125824e-07	0.1	2.417643e-09	4.822009e-06	0.1	2.417643e-09	9.035608e-08	0.1	2.417643e-09	6.036715e-07	0.1	2.417643e-09	2.203299e-06	0.1	2.417643e-09	2.0862e-06	0.1	2.417643e-09	1.664793e-06	0.1	2.417643e-09	8.048001e-07	0.1	2.417643e-09	4.600739e-10	0.1	2.417643e-09	1.618031e-09	0.1	2.417643e-09	3.755558e-11	0.1	2.417643e-09	7.002013e-11	0.1	2.417643e-09	1.268695e-11	0.1	2.417643e-09	1.918679e-12	0.1	2.417643e-09	9.82652e-13	0.1	2.417643e-09	4.826043e-11	0.1	2.417643e-09	5.54489e-13	0.1	2.417643e-09	7.16253e-14	0.1	2.417643e-09	1.833224e-15	0.1	2.417643e-09	1.535707e-14	0.1	2.417643e-09	6.321787e-15	0.1
