Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
696869800.0	9.81095888943e-06	0.1	696869800.0	1.888158e-07	0.1	696869800.0	1.263731e-10	0.1	696869800.0	2.697096e-12	0.1	696869800.0	1.514596e-16	0.1
1407781000.0	9.62193577968e-06	0.1	1407781000.0	3.778423e-07	0.1	1407781000.0	1.239383e-10	0.1	1407781000.0	5.397128e-12	0.1	1407781000.0	6.507882e-16	0.1
2665747000.0	9.2963370357e-06	0.1	2665747000.0	7.03447e-07	0.1	2665747000.0	1.197443e-10	0.1	2665747000.0	1.004965e-11	0.1	2665747000.0	0.0	0.1
4216164000.0	8.91016189749e-06	0.1	4216164000.0	1.08963e-06	0.1	4216164000.0	1.1477e-10	0.1	4216164000.0	1.556888e-11	0.1	4216164000.0	1.112163e-15	0.1
5766580000.0	8.54002759887e-06	0.1	5766580000.0	1.45977e-06	0.1	5766580000.0	1.100023e-10	0.1	5766580000.0	2.08622e-11	0.1	5766580000.0	0.0	0.1
8257070000.0	7.977384225359999e-06	0.1	8257070000.0	2.022425e-06	0.1	8257070000.0	1.02755e-10	0.1	8257070000.0	2.891087e-11	0.1	8257070000.0	1.96199e-16	0.1
11821100000.0	7.23607263855e-06	0.1	11821100000.0	2.76375e-06	0.1	11821100000.0	9.320624e-11	0.1	11821100000.0	3.952484e-11	0.1	11821100000.0	1.240305e-16	0.1
16941690000.0	6.28993310004e-06	0.1	16941690000.0	3.709907e-06	0.1	16941690000.0	8.101916e-11	0.1	16941690000.0	5.308974e-11	0.1	16941690000.0	3.973465e-18	0.1
23558610000.0	5.248144518030001e-06	0.1	23558610000.0	4.751715e-06	0.1	23558610000.0	6.760005e-11	0.1	23558610000.0	6.805721e-11	0.1	23558610000.0	0.0	0.1
30813920000.0	4.30306996887e-06	0.1	30813920000.0	5.696807e-06	0.1	30813920000.0	5.542672e-11	0.1	30813920000.0	8.167511e-11	0.1	30813920000.0	0.0	0.1
40622820000.0	3.2900470992000003e-06	0.1	40622820000.0	6.709848e-06	0.1	40622820000.0	4.237821e-11	0.1	40622820000.0	9.633691e-11	0.1	40622820000.0	6.731283e-18	0.1
50431730000.0	2.51550984465e-06	0.1	50431730000.0	7.4844e-06	0.1	50431730000.0	3.240157e-11	0.1	50431730000.0	1.076207e-10	0.1	50431730000.0	5.150653e-18	0.1
60240630000.0	1.9233117666900002e-06	0.1	60240630000.0	8.076608e-06	0.1	60240630000.0	2.477363e-11	0.1	60240630000.0	1.163218e-10	0.1	60240630000.0	3.94666e-18	0.1
70049540000.0	1.47052929456e-06	0.1	70049540000.0	8.5294e-06	0.1	70049540000.0	1.894146e-11	0.1	70049540000.0	1.230481e-10	0.1	70049540000.0	3.024557e-18	0.1
79858440000.0	1.1243387565000001e-06	0.1	79858440000.0	8.875596e-06	0.1	79858440000.0	1.448229e-11	0.1	79858440000.0	1.282646e-10	0.1	79858440000.0	0.0	0.1
89667350000.0	8.59649103423e-07	0.1	89667350000.0	9.14029e-06	0.1	89667350000.0	1.107289e-11	0.1	89667350000.0	1.323279e-10	0.1	89667350000.0	5.070133e-16	0.1
99476260000.0	6.57271927215e-07	0.1	99476260000.0	9.342671e-06	0.1	99476260000.0	8.466129e-12	0.1	99476260000.0	1.355077e-10	0.1	99476260000.0	0.0	0.1
110101100000.0	4.914411855390001e-07	0.1	110101100000.0	9.508505e-06	0.1	110101100000.0	6.330114e-12	0.1	110101100000.0	1.381971e-10	0.1	110101100000.0	5.530482e-17	0.1
121949900000.0	3.55346346501e-07	0.1	121949900000.0	9.644602e-06	0.1	121949900000.0	4.577118e-12	0.1	121949900000.0	1.40503e-10	0.1	121949900000.0	3.998971e-17	0.1
133798700000.0	2.56940330571e-07	0.1	133798700000.0	9.743009e-06	0.1	133798700000.0	3.309581e-12	0.1	133798700000.0	1.422753e-10	0.1	133798700000.0	0.0	0.1
145647500000.0	1.8578594212200003e-07	0.1	145647500000.0	9.814164e-06	0.1	145647500000.0	2.393063e-12	0.1	145647500000.0	1.436611e-10	0.1	145647500000.0	1.338563e-16	0.1
158017700000.0	1.32433375653e-07	0.1	158017700000.0	9.867518e-06	0.1	158017700000.0	1.705846e-12	0.1	158017700000.0	1.448118e-10	0.1	158017700000.0	0.0	0.1
