Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.00000011	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
8.044855e-13	0.99999999	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1	8.044855e-13	0.0	0.1
3.146033e-09	1.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1	3.146033e-09	0.0	0.1
2.453383e-08	0.9999999100000001	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1	2.453383e-08	0.0	0.1
6.417778e-08	0.9999998700000001	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1	6.417778e-08	0.0	0.1
1.321598e-07	1.00000007	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1	1.321598e-07	0.0	0.1
2.24185e-07	1.00000011	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1	2.24185e-07	0.0	0.1
3.162101e-07	0.99999998	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1	3.162101e-07	0.0	0.1
4.966582e-07	0.99999994	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1	4.966582e-07	0.0	0.1
8.214648e-07	1.00000001	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1	8.214648e-07	0.0	0.1
1.217105e-06	0.9999999799999999	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1	1.217105e-06	0.0	0.1
1.664862e-06	1.00000003	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1	1.664862e-06	0.0	0.1
2.204681e-06	1.0000001000000003	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1	2.204681e-06	0.0	0.1
2.744499e-06	1.00000007	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1	2.744499e-06	0.0	0.1
3.284318e-06	1.00000008	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1	3.284318e-06	0.0	0.1
3.824137e-06	1.00000005	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1	3.824137e-06	0.0	0.1
4.363956e-06	0.99999992	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1	4.363956e-06	0.0	0.1
4.903774e-06	1.0000000800000002	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1	4.903774e-06	0.0	0.1
5.443593e-06	1.00000007	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1	5.443593e-06	0.0	0.1
5.983412e-06	1.00000006	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1	5.983412e-06	0.0	0.1
6.523231e-06	0.9999999399999999	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1	6.523231e-06	0.0	0.1
7.063049e-06	0.99999996	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1	7.063049e-06	0.0	0.1
7.602868e-06	0.9999999799999999	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1	7.602868e-06	0.0	0.1
8.142687e-06	1.00000002	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1	8.142687e-06	0.0	0.1
8.682506e-06	1.00000011	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1	8.682506e-06	0.0	0.1
9.222325e-06	1.00000001	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1	9.222325e-06	0.0	0.1
