Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
1.757974e-06	9.81704082861e-06	0.1	1.757974e-06	1.395621e-07	0.1	1.757974e-06	8.472668e-09	0.1	1.757974e-06	3.462573e-08	0.1
3.590802e-06	9.6300667353436e-06	0.1	3.590802e-06	2.824397e-07	0.1	3.590802e-06	1.714338e-08	0.1	3.590802e-06	7.005815e-08	0.1
7.256458e-06	9.2667334783544e-06	0.1	7.256458e-06	5.60083e-07	0.1	7.256458e-06	3.399253e-08	0.1	7.256458e-06	1.389113e-07	0.1
1.377318e-05	8.6543258595255e-06	0.1	1.377318e-05	1.02806e-06	0.1	1.377318e-05	6.239232e-08	0.1	1.377318e-05	2.549656e-07	0.1
2.293337e-05	7.861307455405e-06	0.1	2.293337e-05	1.634051e-06	0.1	2.293337e-05	9.916769e-08	0.1	2.293337e-05	4.052462e-07	0.1
3.507777e-05	6.9208389462309e-06	0.1	3.507777e-05	2.352718e-06	0.1	3.507777e-05	1.427809e-07	0.1	3.507777e-05	5.834693e-07	0.1
5.307329e-05	5.730099968207001e-06	0.1	5.307329e-05	3.262632e-06	0.1	5.307329e-05	1.980002e-07	0.1	5.307329e-05	8.091202e-07	0.1
7.106881e-05	4.7442288640416e-06	0.1	7.106881e-05	4.015994e-06	0.1	7.106881e-05	2.43719e-07	0.1	7.106881e-05	9.959476e-07	0.1
9.636174e-05	3.6384671571465e-06	0.1	9.636174e-05	4.860972e-06	0.1	9.636174e-05	2.949976e-07	0.1	9.636174e-05	1.205495e-06	0.1
0.0001216547	2.7904313515712004e-06	0.1	0.0001216547	5.509007e-06	0.1	0.0001216547	3.343244e-07	0.1	0.0001216547	1.366202e-06	0.1
0.0001469476	2.1400515330837003e-06	0.1	0.0001469476	6.006001e-06	0.1	0.0001469476	3.644852e-07	0.1	0.0001469476	1.489452e-06	0.1
0.0001722405	1.6412593046519998e-06	0.1	0.0001722405	6.387158e-06	0.1	0.0001722405	3.876162e-07	0.1	0.0001722405	1.583976e-06	0.1
0.0001975335	1.2587237692580999e-06	0.1	0.0001975335	6.679478e-06	0.1	0.0001975335	4.05356e-07	0.1	0.0001975335	1.656469e-06	0.1
0.0002228264	9.6534681916215e-07	0.1	0.0002228264	6.903665e-06	0.1	0.0002228264	4.189611e-07	0.1	0.0002228264	1.712065e-06	0.1
0.0002481193	7.4034876763484e-07	0.1	0.0002481193	7.075599e-06	0.1	0.0002481193	4.293951e-07	0.1	0.0002481193	1.754703e-06	0.1
0.0002734123	5.677922728497601e-07	0.1	0.0002734123	7.20746e-06	0.1	0.0002734123	4.373973e-07	0.1	0.0002734123	1.787404e-06	0.1
0.0003028741	4.1681827307218e-07	0.1	0.0003028741	7.322828e-06	0.1	0.0003028741	4.443986e-07	0.1	0.0003028741	1.816014e-06	0.1
0.0003333782	3.0266007723526e-07	0.1	0.0003333782	7.410064e-06	0.1	0.0003333782	4.496926e-07	0.1	0.0003333782	1.837648e-06	0.1
0.0003638823	2.1976759682531e-07	0.1	0.0003638823	7.473407e-06	0.1	0.0003638823	4.535366e-07	0.1	0.0003638823	1.853356e-06	0.1
0.0003956335	1.5750336268481e-07	0.1	0.0003956335	7.520987e-06	0.1	0.0003956335	4.564241e-07	0.1	0.0003956335	1.865156e-06	0.1
0.0004323728	1.0712418235635e-07	0.1	0.0004323728	7.559485e-06	0.1	0.0004323728	4.587604e-07	0.1	0.0004323728	1.874703e-06	0.1
