Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.462632e-11	0.9999999957400001	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1	1.462632e-11	0.0	0.1
6.685078e-10	1.0000000794400001	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1	6.685078e-10	0.0	0.1
2.479702e-09	1.00000002354	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1	2.479702e-09	0.0	0.1
4.788862e-09	1.00000000384	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1	4.788862e-09	0.0	0.1
7.59206e-09	1.00000003052	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1	7.59206e-09	0.0	0.1
1.207718e-08	1.00000005574	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1	1.207718e-08	0.0	0.1
1.836961e-08	1.00000001051	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1	1.836961e-08	0.0	0.1
2.740618e-08	0.99999993173	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1	2.740618e-08	0.0	0.1
3.825622e-08	0.99999999289	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1	3.825622e-08	0.0	0.1
4.955962e-08	1.00000001772	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1	4.955962e-08	0.0	0.1
6.086302e-08	0.9999999399500001	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1	6.086302e-08	0.0	0.1
7.476948e-08	1.0000000824	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1	7.476948e-08	0.0	0.1
9.035325e-08	0.99999999203	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1	9.035325e-08	0.0	0.1
1.07926e-07	1.00000002417	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1	1.07926e-07	0.0	0.1
1.289819e-07	1.0000000013600001	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1	1.289819e-07	0.0	0.1
1.557282e-07	0.99999994042	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1	1.557282e-07	0.0	0.1
1.888792e-07	1.00000001002	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1	1.888792e-07	0.0	0.1
2.295036e-07	1.00000004968	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1	2.295036e-07	0.0	0.1
3.051732e-07	0.99999997908	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1	3.051732e-07	0.0	0.1
4.413787e-07	0.9999999079999999	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1	4.413787e-07	0.0	0.1
7.137895e-07	1.0000000258300001	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1	7.137895e-07	0.0	0.1
1.319147e-06	1.00000003105	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1	1.319147e-06	0.0	0.1
2.529862e-06	1.00000001156	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1	2.529862e-06	0.0	0.1
4.951292e-06	1.00000001289	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1	4.951292e-06	0.0	0.1
9.794152e-06	1.0000000067700001	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1	9.794152e-06	0.0	0.1
1.657416e-05	1.00000001876	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1	1.657416e-05	0.0	0.1
2.141701e-05	1.0000000062	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1	2.141701e-05	0.0	0.1
2.858405e-05	1.0000000204700001	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1	2.858405e-05	0.0	0.1
3.935403e-05	0.9999999668199999	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1	3.935403e-05	0.0	0.1
5.102473e-05	0.99999994405	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1	5.102473e-05	0.0	0.1
6.556793e-05	1.0000000037899999	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1	6.556793e-05	0.0	0.1
8.202611e-05	1.0000000935500002	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1	8.202611e-05	0.0	0.1
9.848429e-05	1.00000004179	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1	9.848429e-05	0.0	0.1
