Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3	
5.876118000000e-11	9.755579443230e-06	1.000000000000e-01	5.876118000000e-11	3.333082000000e-11	1.000000000000e-01	5.876118000000e-11	2.102407000000e-07	1.000000000000e-01	5.876118000000e-11	2.641457000000e-10	1.000000000000e-01	5.876118000000e-11	3.126057000000e-08	1.000000000000e-01	5.876118000000e-11	2.030859200000e-09	1.000000000000e-01	5.876118000000e-11	4.952428000000e-10	1.000000000000e-01
1.259149000000e-10	9.484049210135e-06	1.000000000000e-01	1.259149000000e-10	7.049576000000e-11	1.000000000000e-01	1.259149000000e-10	4.437866000000e-07	1.000000000000e-01	1.259149000000e-10	5.583374000000e-10	1.000000000000e-01	1.259149000000e-10	6.610415000000e-08	1.000000000000e-01	1.259149000000e-10	4.292586700000e-09	1.000000000000e-01	1.259149000000e-10	1.046744000000e-09	1.000000000000e-01
2.811248000000e-10	8.886571356048e-06	1.000000000000e-01	2.811248000000e-10	1.527615000000e-10	1.000000000000e-01	2.811248000000e-10	9.572487000000e-07	1.000000000000e-01	2.811248000000e-10	1.208214000000e-09	1.000000000000e-01	2.811248000000e-10	1.431836000000e-07	1.000000000000e-01	2.811248000000e-10	9.288249200000e-09	1.000000000000e-01	2.811248000000e-10	2.264727000000e-09	1.000000000000e-01
5.605026000000e-10	7.909477531542e-06	1.000000000000e-01	5.605026000000e-10	2.889412000000e-10	1.000000000000e-01	5.605026000000e-10	1.795453000000e-06	1.000000000000e-01	5.605026000000e-10	2.279691000000e-09	1.000000000000e-01	5.605026000000e-10	2.706397000000e-07	1.000000000000e-01	5.605026000000e-10	1.752288300000e-08	1.000000000000e-01	5.605026000000e-10	4.271841000000e-09	1.000000000000e-01
9.131952000000e-10	6.836858895928e-06	1.000000000000e-01	9.131952000000e-10	4.413177000000e-10	1.000000000000e-01	9.131952000000e-10	2.712921000000e-06	1.000000000000e-01	9.131952000000e-10	3.471546000000e-09	1.000000000000e-01	9.131952000000e-10	4.130778000000e-07	1.000000000000e-01	9.131952000000e-10	2.667923900000e-08	1.000000000000e-01	9.131952000000e-10	6.502627000000e-09	1.000000000000e-01
1.294070000000e-09	5.852203965980e-06	1.000000000000e-01	1.294070000000e-09	5.846550000000e-10	1.000000000000e-01	1.294070000000e-09	3.551823000000e-06	1.000000000000e-01	1.294070000000e-09	4.585026000000e-09	1.000000000000e-01	1.294070000000e-09	5.469572000000e-07	1.000000000000e-01	1.294070000000e-09	3.522923200000e-08	1.000000000000e-01	1.294070000000e-09	8.584484000000e-09	1.000000000000e-01
1.737145000000e-09	4.897525595915e-06	1.000000000000e-01	1.737145000000e-09	7.279188000000e-10	1.000000000000e-01	1.737145000000e-09	4.360903000000e-06	1.000000000000e-01	1.737145000000e-09	5.689596000000e-09	1.000000000000e-01	1.737145000000e-09	6.807853000000e-07	1.000000000000e-01	1.737145000000e-09	4.370533600000e-08	1.000000000000e-01	1.737145000000e-09	1.064683000000e-08	1.000000000000e-01
2.221687000000e-09	4.047183885215e-06	1.000000000000e-01	2.221687000000e-09	8.605185000000e-10	1.000000000000e-01	2.221687000000e-09	5.076356000000e-06	1.000000000000e-01	2.221687000000e-09	6.703821000000e-09	1.000000000000e-01	2.221687000000e-09	8.048752000000e-07	1.000000000000e-01	2.221687000000e-09	5.148154600000e-08	1.000000000000e-01	2.221687000000e-09	1.253711000000e-08	1.000000000000e-01
2.706228000000e-09	3.361085027658e-06	1.000000000000e-01	2.706228000000e-09	9.724544000000e-10	1.000000000000e-01	2.706228000000e-09	5.648221000000e-06	1.000000000000e-01	2.706228000000e-09	7.553705000000e-09	1.000000000000e-01	2.706228000000e-09	9.100697000000e-07	1.000000000000e-01	2.706228000000e-09	5.799092800000e-08	1.000000000000e-01	2.706228000000e-09	1.411765000000e-08	1.000000000000e-01
3.190770000000e-09	2.807443837027e-06	1.000000000000e-01	3.190770000000e-09	1.067477000000e-09	1.000000000000e-01	3.190770000000e-09	6.104302000000e-06	1.000000000000e-01	3.190770000000e-09	8.270979000000e-09	1.000000000000e-01	3.190770000000e-09	1.000009000000e-06	1.000000000000e-01	3.190770000000e-09	6.347799600000e-08	1.000000000000e-01	3.190770000000e-09	1.544826000000e-08	1.000000000000e-01
3.695505000000e-09	2.344004746853e-06	1.000000000000e-01	3.695505000000e-09	1.151741000000e-09	1.000000000000e-01	3.695505000000e-09	6.480395000000e-06	1.000000000000e-01	3.695505000000e-09	8.904660000000e-09	1.000000000000e-01	3.695505000000e-09	1.080632000000e-06	1.000000000000e-01	3.695505000000e-09	6.831874900000e-08	1.000000000000e-01	3.695505000000e-09	1.662044000000e-08	1.000000000000e-01
4.281011000000e-09	1.921216290011e-06	1.000000000000e-01	4.281011000000e-09	1.234238000000e-09	1.000000000000e-01	4.281011000000e-09	6.816358000000e-06	1.000000000000e-01	4.281011000000e-09	9.524615000000e-09	1.000000000000e-01	4.281011000000e-09	1.160892000000e-06	1.000000000000e-01	4.281011000000e-09	7.304634100000e-08	1.000000000000e-01	4.281011000000e-09	1.776320000000e-08	1.000000000000e-01
4.866517000000e-09	1.594739979235e-06	1.000000000000e-01	4.866517000000e-09	1.303582000000e-09	1.000000000000e-01	4.866517000000e-09	7.068200000000e-06	1.000000000000e-01	4.866517000000e-09	1.004786000000e-08	1.000000000000e-01	4.866517000000e-09	1.229997000000e-06	1.000000000000e-01	4.866517000000e-09	7.702806100000e-08	1.000000000000e-01	4.866517000000e-09	1.872369000000e-08	1.000000000000e-01
