Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	0.9999999500000001	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
1.465665e-11	0.99999992	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1	1.465665e-11	0.0	0.1
5.3029e-11	0.99999997	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1	5.3029e-11	0.0	0.1
1.058152e-10	1.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1	1.058152e-10	0.0	0.1
1.956307e-10	1.0000000199999999	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1	1.956307e-10	0.0	0.1
3.393355e-10	1.0000000500000001	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1	3.393355e-10	0.0	0.1
5.298197e-10	1.00000011	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1	5.298197e-10	0.0	0.1
7.63717e-10	0.9999999799999999	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1	7.63717e-10	0.0	0.1
1.036058e-09	0.99999994	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1	1.036058e-09	0.0	0.1
1.318011e-09	1.0000000900000001	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1	1.318011e-09	0.0	0.1
1.599963e-09	1.00000001	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1	1.599963e-09	0.0	0.1
1.916483e-09	1.0000001200000002	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1	1.916483e-09	0.0	0.1
2.256047e-09	0.99999997	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1	2.256047e-09	0.0	0.1
2.651333e-09	0.9999999100000001	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1	2.651333e-09	0.0	0.1
3.077359e-09	0.9999999700000001	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1	3.077359e-09	0.0	0.1
3.570624e-09	0.9999999500000001	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1	3.570624e-09	0.0	0.1
4.156565e-09	0.9999999900000001	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1	4.156565e-09	0.0	0.1
4.830513e-09	1.00000006	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1	4.830513e-09	0.0	0.1
