Batch	m_SP	2	P2_L	W4_L	
2.879924e-10	9.7852453340514e-06	0.1	2.879924e-10	1.849285e-09	0.1
6.215336e-10	9.5437473035832e-06	0.1	6.215336e-10	3.948495e-09	0.1
1.436536e-09	8.9836121369808e-06	0.1	1.436536e-09	8.892506e-09	0.1
2.764327e-09	8.154408676444e-06	0.1	2.764327e-09	1.641711e-08	0.1
4.016882e-09	7.456142215615299e-06	0.1	4.016882e-09	2.296079e-08	0.1
4.96429e-09	6.975807040809999e-06	0.1	4.96429e-09	2.758158e-08	0.1
6.253739e-09	6.380738239645e-06	0.1	6.253739e-09	3.345123e-08	0.1
8.061362e-09	5.6459871869323e-06	0.1	8.061362e-09	4.093693e-08	0.1
1.051798e-08	4.802698331008e-06	0.1	1.051798e-08	4.988055e-08	0.1
1.29746e-08	4.1039775771588e-06	0.1	1.29746e-08	5.759744e-08	0.1
1.543122e-08	3.520619165682e-06	0.1	1.543122e-08	6.426236e-08	0.1
1.788783e-08	3.0302217030731805e-06	0.1	1.788783e-08	7.002119e-08	0.1
2.034445e-08	2.6154472656934297e-06	0.1	2.034445e-08	7.499672e-08	0.1
2.309675e-08	2.2239514068763203e-06	0.1	2.309675e-08	7.976879e-08	0.1
2.604617e-08	1.87418837097324e-06	0.1	2.604617e-08	8.407642e-08	0.1
2.899559e-08	1.5829094355945603e-06	0.1	2.899559e-08	8.767465e-08	0.1
3.231085e-08	1.31187920396316e-06	0.1	3.231085e-08	9.100497e-08	0.1
3.586999e-08	1.07433428060035e-06	0.1	3.586999e-08	9.387736e-08	0.1
3.942914e-08	8.810738243430399e-07	0.1	3.942914e-08	9.614788e-08	0.1
4.37215e-08	6.946232553414e-07	0.1	4.37215e-08	9.823502e-08	0.1
4.801386e-08	5.4822569134236e-07	0.1	4.801386e-08	9.97506e-08	0.1
5.301467e-08	4.1650185448546005e-07	0.1	5.301467e-08	1.009526e-07	0.1
5.819259e-08	3.1360079850352497e-07	0.1	5.819259e-08	1.017054e-07	0.1
6.401161e-08	2.28127327231232e-07	0.1	6.401161e-08	1.021051e-07	0.1
7.025802e-08	1.6223221156020897e-07	0.1	7.025802e-08	1.021509e-07	0.1
7.650443e-08	1.15464200611389e-07	0.1	7.650443e-08	1.01914e-07	0.1
