Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
2.795408	0.987635	0.1	2.795408	0.004214068	0.1	2.795408	0.004075447	0.1	2.795408	3.770485e-08	0.1	2.795408	8.678849e-11	0.1
5.835404	0.9744172	0.1	5.835404	0.008718741	0.1	5.835404	0.00843194	0.1	5.835404	7.800999e-08	0.1	5.835404	1.578745e-10	0.1
10.80297	0.9533178	0.1	10.80297	0.01590953	0.1	10.80297	0.01538619	0.1	10.80297	1.423493e-07	0.1	10.80297	2.149136e-10	0.1
18.26939	0.9227233	0.1	18.26939	0.02633631	0.1	18.26939	0.02546998	0.1	18.26939	2.35643e-07	0.1	18.26939	2.329849e-10	0.1
30.13532	0.8766965	0.1	30.13532	0.04202247	0.1	30.13532	0.04064015	0.1	30.13532	3.759952e-07	0.1	30.13532	2.291288e-10	0.1
42.00124	0.8336129	0.1	42.00124	0.05670558	0.1	42.00124	0.05484025	0.1	42.00124	5.073728e-07	0.1	42.00124	2.218621e-10	0.1
60.22655	0.7726082	0.1	60.22655	0.07749631	0.1	60.22655	0.07494706	0.1	60.22655	6.933986e-07	0.1	60.22655	2.108102e-10	0.1
82.69144	0.7050192	0.1	82.69144	0.100531	0.1	82.69144	0.09722401	0.1	82.69144	8.995026e-07	0.1	82.69144	2.001236e-10	0.1
112.6986	0.6259012	0.1	112.6986	0.1274949	0.1	112.6986	0.1233008	0.1	112.6986	1.140763e-06	0.1	112.6986	1.858253e-10	0.1
144.0442	0.5546353	0.1	144.0442	0.1517827	0.1	144.0442	0.1467896	0.1	144.0442	1.358081e-06	0.1	144.0442	1.720062e-10	0.1
180.7439	0.4832983	0.1	180.7439	0.1760949	0.1	180.7439	0.1703018	0.1	180.7439	1.575616e-06	0.1	180.7439	1.584379e-10	0.1
217.4436	0.4226348	0.1	217.4436	0.1967695	0.1	217.4436	0.1902961	0.1	217.4436	1.760606e-06	0.1	217.4436	1.466354e-10	0.1
254.1432	0.3707072	0.1	254.1432	0.2144669	0.1	254.1432	0.2074111	0.1	254.1432	1.918956e-06	0.1	254.1432	1.364354e-10	0.1
290.8429	0.3260065	0.1	290.8429	0.2297013	0.1	290.8429	0.222144	0.1	290.8429	2.05527e-06	0.1	290.8429	1.269476e-10	0.1
327.5426	0.2873401	0.1	327.5426	0.2428793	0.1	327.5426	0.2348881	0.1	327.5426	2.173184e-06	0.1	327.5426	1.161741e-10	0.1
364.2423	0.253753	0.1	364.2423	0.2543263	0.1	364.2423	0.2459581	0.1	364.2423	2.27561e-06	0.1	364.2423	1.087885e-10	0.1
400.9419	0.2244716	0.1	400.9419	0.2643059	0.1	400.9419	0.2556089	0.1	400.9419	2.364907e-06	0.1	400.9419	1.038676e-10	0.1
437.6416	0.1988629	0.1	437.6416	0.2730339	0.1	437.6416	0.2640492	0.1	437.6416	2.443005e-06	0.1	437.6416	9.698593e-11	0.1
474.3413	0.1764041	0.1	474.3413	0.2806884	0.1	474.3413	0.2714513	0.1	474.3413	2.511498e-06	0.1	474.3413	9.025512e-11	0.1
511.041	0.1566597	0.1	511.041	0.2874178	0.1	511.041	0.2779587	0.1	511.041	2.571715e-06	0.1	511.041	8.426812e-11	0.1
547.7407	0.1392646	0.1	547.7407	0.2933466	0.1	547.7407	0.2836918	0.1	547.7407	2.624768e-06	0.1	547.7407	7.919139e-11	0.1
584.4403	0.1239104	0.1	584.4403	0.2985799	0.1	584.4403	0.2887522	0.1	584.4403	2.671598e-06	0.1	584.4403	7.495176e-11	0.1
621.14	0.110335	0.1	621.14	0.303207	0.1	621.14	0.2932263	0.1	621.14	2.713004e-06	0.1	621.14	7.121611e-11	0.1
657.8397	0.09831481	0.1	657.8397	0.307304	0.1	657.8397	0.2971878	0.1	657.8397	2.749668e-06	0.1	657.8397	6.732012e-11	0.1
694.5394	0.08765775	0.1	694.5394	0.3109366	0.1	694.5394	0.3007001	0.1	694.5394	2.782176e-06	0.1	694.5394	6.231474e-11	0.1
731.2391	0.07819834	0.1	731.2391	0.3141609	0.1	731.2391	0.3038175	0.1	731.2391	2.811031e-06	0.1	731.2391	5.653968e-11	0.1
767.9387	0.06979341	0.1	767.9387	0.317026	0.1	767.9387	0.3065875	0.1	767.9387	2.836672e-06	0.1	767.9387	5.613383e-11	0.1
804.6384	0.0623186	0.1	804.6384	0.319574	0.1	804.6384	0.3090508	0.1	804.6384	2.859476e-06	0.1	804.6384	5.291528e-11	0.1
842.8233	0.05541228	0.1	842.8233	0.3219284	0.1	842.8233	0.3113268	0.1	842.8233	2.880548e-06	0.1	842.8233	4.978077e-11	0.1
886.9492	0.04840109	0.1	886.9492	0.3243185	0.1	886.9492	0.3136373	0.1	886.9492	2.901941e-06	0.1	886.9492	4.629641e-11	0.1
931.0751	0.04229511	0.1	931.0751	0.3264002	0.1	931.0751	0.3156494	0.1	931.0751	2.920575e-06	0.1	931.0751	4.327696e-11	0.1
