Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
12.48656	9.82536674535e-06	0.1	12.48656	1.453872e-07	0.1	12.48656	2.501551e-08	0.1	12.48656	4.132898e-09	0.1
25.89027	9.641402620850001e-06	0.1	25.89027	2.986306e-07	0.1	25.89027	5.138275e-08	0.1	25.89027	8.489119e-09	0.1
48.86805	9.3340147254991e-06	0.1	48.86805	5.546882e-07	0.1	48.86805	9.544029e-08	0.1	48.86805	1.576802e-08	0.1
87.16435	8.8433227971874e-06	0.1	87.16435	9.634382e-07	0.1	87.16435	1.657703e-07	0.1	87.16435	2.738747e-08	0.1
163.757	7.9379722380438e-06	0.1	163.757	1.717604e-06	0.1	163.757	2.955328e-07	0.1	163.757	4.882598e-08	0.1
278.1804	6.755163070043e-06	0.1	278.1804	2.702895e-06	0.1	278.1804	4.650631e-07	0.1	278.1804	7.683465e-08	0.1
402.0615	5.672443304207199e-06	0.1	402.0615	3.604811e-06	0.1	402.0615	6.202478e-07	0.1	402.0615	1.024732e-07	0.1
566.0551	4.5013139351433e-06	0.1	566.0551	4.580374e-06	0.1	566.0551	7.881041e-07	0.1	566.0551	1.302054e-07	0.1
756.7904	3.4397878179314e-06	0.1	756.7904	5.464635e-06	0.1	756.7904	9.402512e-07	0.1	756.7904	1.553421e-07	0.1
947.5258	2.6285975593776e-06	0.1	947.5258	6.140366e-06	0.1	947.5258	1.056518e-06	0.1	947.5258	1.745509e-07	0.1
1138.261	2.0087063013623e-06	0.1	1138.261	6.656741e-06	0.1	1138.261	1.145366e-06	0.1	1138.261	1.892298e-07	0.1
1328.996	1.5350015007834e-06	0.1	1328.996	7.051342e-06	0.1	1328.996	1.213262e-06	0.1	1328.996	2.004471e-07	0.1
1519.732	1.1730095102355e-06	0.1	1519.732	7.352886e-06	0.1	1519.732	1.265146e-06	0.1	1519.732	2.09019e-07	0.1
1710.467	8.963834914712999e-07	0.1	1710.467	7.583318e-06	0.1	1710.467	1.304794e-06	0.1	1710.467	2.155695e-07	0.1
1901.202	6.849932539860801e-07	0.1	1901.202	7.759409e-06	0.1	1901.202	1.335092e-06	0.1	1901.202	2.205752e-07	0.1
2091.938	5.2345432785936e-07	0.1	2091.938	7.893973e-06	0.1	2091.938	1.358246e-06	0.1	2091.938	2.244004e-07	0.1
2313.301	3.8310225596228e-07	0.1	2313.301	8.010887e-06	0.1	2313.301	1.378362e-06	0.1	2313.301	2.277239e-07	0.1
2542.321	2.773712824558e-07	0.1	2542.321	8.098963e-06	0.1	2542.321	1.393516e-06	0.1	2542.321	2.302276e-07	0.1
2771.341	2.0082057045436e-07	0.1	2771.341	8.16273e-06	0.1	2771.341	1.404488e-06	0.1	2771.341	2.320403e-07	0.1
3009.826	1.4346913573872e-07	0.1	3009.826	8.210505e-06	0.1	3009.826	1.412708e-06	0.1	3009.826	2.333984e-07	0.1
