Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1136.654	0.9886437130000001	0.1	1136.654	9.606879e-11	0.1	1136.654	3.480359e-06	0.1	1136.654	0.0002025508	0.1	1136.654	1.229667e-09	0.1	1136.654	0.005575107	0.1	1136.654	6.250792e-09	0.1	1136.654	8.21363e-11	0.1	1136.654	9.00857e-15	0.1	1136.654	1.453622e-11	0.1	1136.654	4.269803e-22	0.1
1507.387	0.9849160739999999	0.1	1507.387	1.056284e-10	0.1	1507.387	4.535231e-06	0.1	1507.387	0.0002018019	0.1	1507.387	1.226196e-09	0.1	1507.387	0.007438755	0.1	1507.387	6.233148e-09	0.1	1507.387	8.190445e-11	0.1	1507.387	1.351041e-14	0.1	1507.387	1.449518e-11	0.1	1507.387	4.257751e-22	0.1
1974.999	0.980244415	0.1	1974.999	1.171943e-10	0.1	1974.999	5.812609e-06	0.1	1974.999	0.000200868	0.1	1974.999	1.221845e-09	0.1	1974.999	0.009774489	0.1	1974.999	6.211026e-09	0.1	1974.999	8.161377e-11	0.1	1974.999	2.010617e-14	0.1	1974.999	1.444374e-11	0.1	1974.999	4.24264e-22	0.1
2688.634	0.9731780589999999	0.1	2688.634	1.338352e-10	0.1	2688.634	7.652878e-06	0.1	2688.634	0.0001994655	0.1	2688.634	1.215259e-09	0.1	2688.634	0.01330741	0.1	2688.634	6.177549e-09	0.1	2688.634	8.117388e-11	0.1	2688.634	3.174557e-14	0.1	2688.634	1.436589e-11	0.1	2688.634	4.219773e-22	0.1
3878.026	0.9615686140000002	0.1	3878.026	1.590408e-10	0.1	3878.026	1.044658e-05	0.1	3878.026	0.0001971876	0.1	3878.026	1.20443e-09	0.1	3878.026	0.01911189	0.1	3878.026	6.122503e-09	0.1	3878.026	8.045056e-11	0.1	3878.026	5.345755e-14	0.1	3878.026	1.423788e-11	0.1	3878.026	4.182172e-22	0.1
5067.418	0.9501640589999999	0.1	5067.418	1.813611e-10	0.1	5067.418	1.29283e-05	0.1	5067.418	0.0001949826	0.1	5067.418	1.193781e-09	0.1	5067.418	0.02481401	0.1	5067.418	6.068371e-09	0.1	5067.418	7.973927e-11	0.1	5067.418	7.496897e-14	0.1	5067.418	1.4112e-11	0.1	5067.418	4.145196e-22	0.1
6256.81	0.938959381	0.1	6256.81	2.010865e-10	0.1	6256.81	1.51293e-05	0.1	6256.81	0.0001928482	0.1	6256.81	1.183308e-09	0.1	6256.81	0.03041633	0.1	6256.81	6.015132e-09	0.1	6256.81	7.90397e-11	0.1	6256.81	9.367719e-14	0.1	6256.81	1.398819e-11	0.1	6256.81	4.108829e-22	0.1
7446.202	0.927949463	0.1	7446.202	2.18478e-10	0.1	7446.202	1.707773e-05	0.1	7446.202	0.0001907825	0.1	7446.202	1.173006e-09	0.1	7446.202	0.03592133	0.1	7446.202	5.962763e-09	0.1	7446.202	7.835156e-11	0.1	7446.202	1.085744e-13	0.1	7446.202	1.38664e-11	0.1	7446.202	4.073057e-22	0.1
8635.594	0.9171295929999999	0.1	8635.594	2.33771e-10	0.1	8635.594	1.879896e-05	0.1	8635.594	0.0001887834	0.1	8635.594	1.162871e-09	0.1	8635.594	0.04133141	0.1	8635.594	5.911242e-09	0.1	8635.594	7.767456e-11	0.1	8635.594	1.198625e-13	0.1	8635.594	1.374659e-11	0.1	8635.594	4.037864e-22	0.1
9824.986	0.906495056	0.1	9824.986	2.471776e-10	0.1	9824.986	2.031585e-05	0.1	9824.986	0.0001868492	0.1	9824.986	1.152898e-09	0.1	9824.986	0.04664889	0.1	9824.986	5.860549e-09	0.1	9824.986	7.700845e-11	0.1	9824.986	1.282808e-13	0.1	9824.986	1.362871e-11	0.1	9824.986	4.003237e-22	0.1
