Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
1.384038e-11	9.7377426216e-06	0.1	1.384038e-11	1.318755e-08	0.1	1.384038e-11	1.702858e-07	0.1	1.384038e-11	1.651644e-10	0.1	1.384038e-11	2.355833e-08	0.1	1.384038e-11	5.4901156e-08	0.1	1.384038e-11	1.258578e-11	0.1
2.962895e-11	9.447064583684e-06	0.1	2.962895e-11	2.780977e-08	0.1	2.962895e-11	3.59097e-07	0.1	2.962895e-11	3.482972e-10	0.1	2.962895e-11	4.967959e-08	0.1	2.962895e-11	1.1577503400000001e-07	0.1	2.962895e-11	2.654078e-11	0.1
6.616961e-11	8.8071731659174e-06	0.1	6.616961e-11	5.999884e-08	0.1	6.616961e-11	7.747423e-07	0.1	6.616961e-11	7.514422e-10	0.1	6.616961e-11	1.071824e-07	0.1	6.616961e-11	2.4978159e-07	0.1	6.616961e-11	5.726104e-11	0.1
1.319428e-10	7.762612044272398e-06	0.1	1.319428e-10	1.125444e-07	0.1	1.319428e-10	1.453243e-06	0.1	1.319428e-10	1.409538e-09	0.1	1.319428e-10	2.010502e-07	0.1	1.319428e-10	4.6853428999999997e-07	0.1	1.319428e-10	1.074089e-10	0.1
2.146317e-10	6.623358454006e-06	0.1	2.146317e-10	1.698534e-07	0.1	2.146317e-10	2.193252e-06	0.1	2.146317e-10	2.127293e-09	0.1	2.146317e-10	3.034274e-07	0.1	2.146317e-10	7.0711764e-07	0.1	2.146317e-10	1.621028e-10	0.1
3.037257e-10	5.5822518275034e-06	0.1	3.037257e-10	2.222252e-07	0.1	3.037257e-10	2.869509e-06	0.1	3.037257e-10	2.783214e-09	0.1	3.037257e-10	3.969848e-07	0.1	3.037257e-10	9.2514718e-07	0.1	3.037257e-10	2.120849e-10	0.1
4.073256e-10	4.5756045829368e-06	0.1	4.073256e-10	2.728636e-07	0.1	4.073256e-10	3.523383e-06	0.1	4.073256e-10	3.417427e-09	0.1	4.073256e-10	4.874456e-07	0.1	4.073256e-10	1.13595999e-06	0.1	4.073256e-10	2.604127e-10	0.1
5.205959e-10	3.6815118710832e-06	0.1	5.205959e-10	3.1784e-07	0.1	5.205959e-10	4.104147e-06	0.1	5.205959e-10	3.98073e-09	0.1	5.205959e-10	5.67792e-07	0.1	5.205959e-10	1.3232016e-06	0.1	5.205959e-10	3.033369e-10	0.1
6.338663e-10	2.962129416218e-06	0.1	6.338663e-10	3.540279e-07	0.1	6.338663e-10	4.571427e-06	0.1	6.338663e-10	4.433963e-09	0.1	6.338663e-10	6.324383e-07	0.1	6.338663e-10	1.4738555000000001e-06	0.1	6.338663e-10	3.378735e-10	0.1
7.471367e-10	2.3833165448927e-06	0.1	7.471367e-10	3.831445e-07	0.1	7.471367e-10	4.947399e-06	0.1	7.471367e-10	4.798634e-09	0.1	7.471367e-10	6.844525e-07	0.1	7.471367e-10	1.5950715000000001e-06	0.1	7.471367e-10	3.656616e-10	0.1
8.650707e-10	1.9005179040171e-06	0.1	8.650707e-10	4.074312e-07	0.1	8.650707e-10	5.261004e-06	0.1	8.650707e-10	5.102816e-09	0.1	8.650707e-10	7.278385e-07	0.1	8.650707e-10	1.6961792e-06	0.1	8.650707e-10	3.888402e-10	0.1
1.001659e-09	1.4622176229792e-06	0.1	1.001659e-09	4.294795e-07	0.1	1.001659e-09	5.545706e-06	0.1	1.001659e-09	5.378964e-09	0.1	1.001659e-09	7.672259e-07	0.1	1.001659e-09	1.7879692e-06	0.1	1.001659e-09	4.098825e-10	0.1
1.138247e-09	1.1249983998767998e-06	0.1	1.138247e-09	4.46443e-07	0.1	1.138247e-09	5.764749e-06	0.1	1.138247e-09	5.591429e-09	0.1	1.138247e-09	7.975297e-07	0.1	1.138247e-09	1.8585901e-06	0.1	1.138247e-09	4.26072e-10	0.1
1.274836e-09	8.6554931918217e-07	0.1	1.274836e-09	4.594944e-07	0.1	1.274836e-09	5.933276e-06	0.1	1.274836e-09	5.754897e-09	0.1	1.274836e-09	8.208447e-07	0.1	1.274836e-09	1.9129241e-06	0.1	1.274836e-09	4.385279e-10	0.1
1.411424e-09	6.6593487485088e-07	0.1	1.411424e-09	4.695358e-07	0.1	1.411424e-09	6.062936e-06	0.1	1.411424e-09	5.880669e-09	0.1	1.411424e-09	8.387829e-07	0.1	1.411424e-09	1.9547273e-06	0.1	1.411424e-09	4.481112e-10	0.1
1.57043e-09	4.9077735415323e-07	0.1	1.57043e-09	4.783469e-07	0.1	1.57043e-09	6.176711e-06	0.1	1.57043e-09	5.991035e-09	0.1	1.57043e-09	8.545233e-07	0.1	1.57043e-09	1.9914095000000003e-06	0.1	1.57043e-09	4.565203e-10	0.1
1.73504e-09	3.5782072079728e-07	0.1	1.73504e-09	4.850352e-07	0.1	1.73504e-09	6.263074e-06	0.1	1.73504e-09	6.074813e-09	0.1	1.73504e-09	8.664714e-07	0.1	1.73504e-09	2.0192535999999997e-06	0.1	1.73504e-09	4.629035e-10	0.1
1.899651e-09	2.6088342589504e-07	0.1	1.899651e-09	4.899116e-07	0.1	1.899651e-09	6.326041e-06	0.1	1.899651e-09	6.135899e-09	0.1	1.899651e-09	8.751826e-07	0.1	1.899651e-09	2.0395544e-06	0.1	1.899651e-09	4.675574e-10	0.1
2.070892e-09	1.8780185903440001e-07	0.1	2.070892e-09	4.935879e-07	0.1	2.070892e-09	6.373511e-06	0.1	2.070892e-09	6.181956e-09	0.1	2.070892e-09	8.817501e-07	0.1	2.070892e-09	2.0548591e-06	0.1	2.070892e-09	4.71066e-10	0.1
2.268657e-09	1.2848223528582e-07	0.1	2.268657e-09	4.965719e-07	0.1	2.268657e-09	6.412043e-06	0.1	2.268657e-09	6.219345e-09	0.1	2.268657e-09	8.870809e-07	0.1	2.268657e-09	2.0672814e-06	0.1	2.268657e-09	4.739139e-10	0.1
