Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
7.754294e-14	0.9858665545	0.1	7.754294e-14	0.00027406	0.1	7.754294e-14	5.175634e-06	0.1	7.754294e-14	2.170281e-05	0.1	7.754294e-14	1.8749e-05	0.1	7.754294e-14	0.0002218401	0.1	7.754294e-14	0.0003698613	0.1	7.754294e-14	7.479897e-05	0.1	7.754294e-14	0.006571176	0.1	7.754294e-14	2.094915e-06	0.1	7.754294e-14	3.438588e-07	0.1
1.082355e-13	0.9803537848999999	0.1	1.082355e-13	0.0003758677	0.1	1.082355e-13	7.132487e-06	0.1	1.082355e-13	3.030471e-05	0.1	1.082355e-13	2.600801e-05	0.1	1.082355e-13	0.0003078108	0.1	1.082355e-13	0.0005179877	0.1	1.082355e-13	0.000105709	0.1	1.082355e-13	0.009134295	0.1	1.082355e-13	2.925182e-06	0.1	1.082355e-13	4.809488e-07	0.1
1.691454e-13	0.9695473153999999	0.1	1.691454e-13	0.0005673461	0.1	1.691454e-13	1.086721e-05	0.1	1.691454e-13	4.738324e-05	0.1	1.691454e-13	4.014227e-05	0.1	1.691454e-13	0.0004752416	0.1	1.691454e-13	0.0008145429	0.1	1.691454e-13	0.0001692169	0.1	1.691454e-13	0.01415865	0.1	1.691454e-13	4.574157e-06	0.1	1.691454e-13	7.546557e-07	0.1
2.787831e-13	0.9505326481	0.1	2.787831e-13	0.0008789925	0.1	2.787831e-13	1.711235e-05	0.1	2.787831e-13	7.810917e-05	0.1	2.787831e-13	6.467986e-05	0.1	2.787831e-13	0.0007656675	0.1	2.787831e-13	0.00135587	0.1	2.787831e-13	0.0002906976	0.1	2.787831e-13	0.02299934	0.1	2.787831e-13	7.544821e-06	0.1	2.787831e-13	1.252829e-06	0.1
4.109874e-13	0.9283233297	0.1	4.109874e-13	0.001203942	0.1	4.109874e-13	2.387858e-05	0.1	4.109874e-13	0.0001150362	0.1	4.109874e-13	9.274039e-05	0.1	4.109874e-13	0.001096609	0.1	4.109874e-13	0.002018668	0.1	4.109874e-13	0.0004491863	0.1	4.109874e-13	0.03332529	0.1	4.109874e-13	1.112694e-05	0.1	4.109874e-13	1.862876e-06	0.1
5.587688e-13	0.9043841725	0.1	5.587688e-13	0.001509702	0.1	5.587688e-13	3.053504e-05	0.1	5.587688e-13	0.0001560165	0.1	5.587688e-13	0.0001221696	0.1	5.587688e-13	0.001441142	0.1	5.587688e-13	0.002768276	0.1	5.587688e-13	0.00064145	0.1	5.587688e-13	0.04445557	0.1	5.587688e-13	1.51249e-05	0.1	5.587688e-13	2.556761e-06	0.1
7.279752e-13	0.8780625741	0.1	7.279752e-13	0.00179605	0.1	7.279752e-13	3.709552e-05	0.1	7.279752e-13	0.000202383	0.1	7.279752e-13	0.0001534256	0.1	7.279752e-13	0.001802621	0.1	7.279752e-13	0.003632145	0.1	7.279752e-13	0.0008804931	0.1	7.279752e-13	0.05669354	0.1	7.279752e-13	1.968658e-05	0.1	7.279752e-13	3.366557e-06	0.1
9.114649e-13	0.8507557215	0.1	9.114649e-13	0.002041966	0.1	9.114649e-13	4.307152e-05	0.1	9.114649e-13	0.0002518135	0.1	9.114649e-13	0.0001844878	0.1	9.114649e-13	0.002155439	0.1	9.114649e-13	0.004568973	0.1	9.114649e-13	0.001161599	0.1	9.114649e-13	0.06938961	0.1	9.114649e-13	2.460557e-05	0.1	9.114649e-13	4.262937e-06	0.1
1.094955e-12	0.8246568987	0.1	1.094955e-12	0.002232173	0.1	1.094955e-12	4.800698e-05	0.1	1.094955e-12	0.0003002061	0.1	1.094955e-12	0.0002127391	0.1	1.094955e-12	0.002468868	0.1	1.094955e-12	0.005499421	0.1	1.094955e-12	0.001464425	0.1	1.094955e-12	0.081524	0.1	1.094955e-12	2.948809e-05	0.1	1.094955e-12	5.177997e-06	0.1
1.278444e-12	0.7996918094	0.1	1.278444e-12	0.002376494	0.1	1.278444e-12	5.203466e-05	0.1	1.278444e-12	0.0003474449	0.1	1.278444e-12	0.0002383279	0.1	1.278444e-12	0.002744808	0.1	1.278444e-12	0.006417917	0.1	1.278444e-12	0.001787883	0.1	1.278444e-12	0.0931312	0.1	1.278444e-12	3.432812e-05	0.1	1.278444e-12	6.111453e-06	0.1
1.461934e-12	0.7757923113	0.1	1.461934e-12	0.002483073	0.1	1.461934e-12	5.527312e-05	0.1	1.461934e-12	0.0003934485	0.1	1.461934e-12	0.0002614062	0.1	1.461934e-12	0.002985482	0.1	1.461934e-12	0.00731981	0.1	1.461934e-12	0.002130882	0.1	1.461934e-12	0.104243	0.1	1.461934e-12	3.912116e-05	0.1	1.461934e-12	7.063029e-06	0.1
1.645424e-12	0.7528953191	0.1	1.645424e-12	0.002558655	0.1	1.645424e-12	5.78277e-05	0.1	1.645424e-12	0.0004381628	0.1	1.645424e-12	0.000282127	0.1	1.645424e-12	0.003193297	0.1	1.645424e-12	0.008201251	0.1	1.645424e-12	0.002492345	0.1	1.645424e-12	0.1148886	0.1	1.645424e-12	4.386395e-05	0.1	1.645424e-12	8.032454e-06	0.1
1.851713e-12	0.7282783612	0.1	1.851713e-12	0.002613537	0.1	1.851713e-12	5.999865e-05	0.1	1.851713e-12	0.0004868542	0.1	1.851713e-12	0.0003027956	0.1	1.851713e-12	0.003390788	0.1	1.851713e-12	0.009163916	0.1	1.851713e-12	0.002919443	0.1	1.851713e-12	0.1263339	0.1	1.851713e-12	4.91333e-05	0.1	1.851713e-12	9.143329e-06	0.1
2.073202e-12	0.7030902557	0.1	2.073202e-12	0.002644106	0.1	2.073202e-12	6.163019e-05	0.1	2.073202e-12	0.000537252	0.1	2.073202e-12	0.0003221221	0.1	2.073202e-12	0.003564124	0.1	2.073202e-12	0.01016032	0.1	2.073202e-12	0.003400798	0.1	2.073202e-12	0.1380447	0.1	2.073202e-12	5.471489e-05	0.1	2.073202e-12	1.03604e-05	0.1
2.294691e-12	0.6791046623	0.1	2.294691e-12	0.002651629	0.1	2.294691e-12	6.265799e-05	0.1	2.294691e-12	0.0005857046	0.1	2.294691e-12	0.0003387255	0.1	2.294691e-12	0.003701541	0.1	2.294691e-12	0.01111502	0.1	2.294691e-12	0.003904007	0.1	2.294691e-12	0.1491962	0.1	2.294691e-12	6.021678e-05	0.1	2.294691e-12	1.160228e-05	0.1
2.516179e-12	0.6562433179	0.1	2.516179e-12	0.002641285	0.1	2.516179e-12	6.31874e-05	0.1	2.516179e-12	0.0006322353	0.1	2.516179e-12	0.0003528431	0.1	2.516179e-12	0.003807093	0.1	2.516179e-12	0.01202565	0.1	2.516179e-12	0.004427346	0.1	2.516179e-12	0.159825	0.1	2.516179e-12	6.563902e-05	0.1	2.516179e-12	1.286857e-05	0.1
2.737668e-12	0.6344341305	0.1	2.737668e-12	0.002617202	0.1	2.737668e-12	6.330788e-05	0.1	2.737668e-12	0.0006768826	0.1	2.737668e-12	0.0003646983	0.1	2.737668e-12	0.003884571	0.1	2.737668e-12	0.01289067	0.1	2.737668e-12	0.004969153	0.1	2.737668e-12	0.1699646	0.1	2.737668e-12	7.098254e-05	0.1	2.737668e-12	1.41589e-05	0.1
2.977514e-12	0.6119276986	0.1	2.977514e-12	0.002579419	0.1	2.977514e-12	6.306463e-05	0.1	2.977514e-12	0.0007231638	0.1	2.977514e-12	0.0003752266	0.1	2.977514e-12	0.003940857	0.1	2.977514e-12	0.01377491	0.1	2.977514e-12	0.005574852	0.1	2.977514e-12	0.1804281	0.1	2.977514e-12	7.668197e-05	0.1	2.977514e-12	1.558285e-05	0.1
3.244895e-12	0.5881072305	0.1	3.244895e-12	0.002526837	0.1	3.244895e-12	6.243069e-05	0.1	3.244895e-12	0.0007723119	0.1	3.244895e-12	0.0003844257	0.1	3.244895e-12	0.00397456	0.1	3.244895e-12	0.01469588	0.1	3.244895e-12	0.006271064	0.1	3.244895e-12	0.1915025	0.1	3.244895e-12	8.293227e-05	0.1	3.244895e-12	1.720247e-05	0.1
3.512275e-12	0.5655323367	0.1	3.512275e-12	0.002466586	0.1	3.512275e-12	6.150215e-05	0.1	3.512275e-12	0.0008189867	0.1	3.512275e-12	0.0003912503	0.1	3.512275e-12	0.003982446	0.1	3.512275e-12	0.01554888	0.1	3.512275e-12	0.006986961	0.1	3.512275e-12	0.2019976	0.1	3.512275e-12	8.907769e-05	0.1	3.512275e-12	1.885547e-05	0.1
3.779656e-12	0.5441153459	0.1	3.779656e-12	0.002401315	0.1	3.779656e-12	6.035285e-05	0.1	3.779656e-12	0.0008633021	0.1	3.779656e-12	0.0003959837	0.1	3.779656e-12	0.003968892	0.1	3.779656e-12	0.01633491	0.1	3.779656e-12	0.007720171	0.1	3.779656e-12	0.2119542	0.1	3.779656e-12	9.512299e-05	0.1	3.779656e-12	2.054133e-05	0.1
4.047037e-12	0.5237764532	0.1	4.047037e-12	0.002333013	0.1	4.047037e-12	5.904209e-05	0.1	4.047037e-12	0.0009053739	0.1	4.047037e-12	0.0003988817	0.1	4.047037e-12	0.003937707	0.1	4.047037e-12	0.01705556	0.1	4.047037e-12	0.008468476	0.1	4.047037e-12	0.2214094	0.1	4.047037e-12	0.0001010732	0.1	4.047037e-12	2.225951e-05	0.1
