Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
9.663695e-10	9.854154472034601e-06	0.1	9.663695e-10	2.4780834e-116	0.1	9.663695e-10	6.9886e-08	0.1	9.663695e-10	5.457684e-10	0.1	9.663695e-10	7.020985e-08	0.1	9.663695e-10	4.110625499999999e-09	0.1	9.663695e-10	9.939801e-10	0.1
2.884615e-09	9.5722043625196e-06	0.1	2.884615e-09	1.3228362e-115	0.1	2.884615e-09	2.041098e-07	0.1	2.884615e-09	1.606934e-09	0.1	2.884615e-09	2.069538e-07	0.1	2.884615e-09	1.2102070499999999e-08	0.1	2.884615e-09	2.926055e-09	0.1
5.638597e-09	9.1839284861504e-06	0.1	5.638597e-09	4.164933e-115	0.1	5.638597e-09	3.867241e-07	0.1	5.638597e-09	3.080508e-09	0.1	5.638597e-09	3.973678e-07	0.1	5.638597e-09	2.3196901e-08	0.1	5.638597e-09	5.607704e-09	0.1
1.004497e-08	8.6009709686259e-06	0.1	1.004497e-08	1.16814e-114	0.1	1.004497e-08	6.555893e-07	0.1	1.004497e-08	5.322133e-09	0.1	1.004497e-08	6.882736e-07	0.1	1.004497e-08	4.0068845e-08	0.1	1.004497e-08	9.683991e-09	0.1
1.722941e-08	7.742979277660801e-06	0.1	1.722941e-08	3.0943320000000003e-114	0.1	1.722941e-08	1.037899e-06	0.1	1.722941e-08	8.695023e-09	0.1	1.722941e-08	1.12909e-06	0.1	1.722941e-08	6.5441311e-08	0.1	1.722941e-08	1.580976e-08	0.1
2.692857e-08	6.744275416611e-06	0.1	2.692857e-08	6.857103000000001e-114	0.1	2.692857e-08	1.458049e-06	0.1	2.692857e-08	1.275774e-08	0.1	2.692857e-08	1.665688e-06	0.1	2.692857e-08	9.5977299e-08	0.1	2.692857e-08	2.317444e-08	0.1
3.861571e-08	5.7452867575608e-06	0.1	3.861571e-08	1.2789617999999999e-113	0.1	3.861571e-08	1.842866e-06	0.1	3.861571e-08	1.701653e-08	0.1	3.861571e-08	2.235933e-06	0.1	3.861571e-08	1.27951452e-07	0.1	3.861571e-08	3.087534e-08	0.1
5.079985e-08	4.897357333526999e-06	0.1	5.079985e-08	2.0181875999999998e-113	0.1	5.079985e-08	2.130966e-06	0.1	5.079985e-08	2.084315e-08	0.1	5.079985e-08	2.756351e-06	0.1	5.079985e-08	1.5664422000000001e-07	0.1	5.079985e-08	3.777486e-08	0.1
6.298399e-08	4.207755194538e-06	0.1	6.298399e-08	2.8440705e-113	0.1	6.298399e-08	2.32854e-06	0.1	6.298399e-08	2.415719e-08	0.1	6.298399e-08	3.214297e-06	0.1	6.298399e-08	1.8146044e-07	0.1	6.298399e-08	4.373223e-08	0.1
7.516813e-08	3.6447413373912e-06	0.1	7.516813e-08	3.72759e-113	0.1	7.516813e-08	2.455639e-06	0.1	7.516813e-08	2.705095e-08	0.1	7.516813e-08	3.620496e-06	0.1	7.516813e-08	2.0310033e-07	0.1	7.516813e-08	4.891838e-08	0.1
8.735227e-08	3.1830514817129e-06	0.1	8.735227e-08	4.6462139999999995e-113	0.1	8.735227e-08	2.528133e-06	0.1	8.735227e-08	2.959839e-08	0.1	8.735227e-08	3.983572e-06	0.1	8.735227e-08	2.2212512e-07	0.1	8.735227e-08	5.347022e-08	0.1
1.01566e-07	2.7459046346085e-06	0.1	1.01566e-07	5.739231000000001e-113	0.1	1.01566e-07	2.56028e-06	0.1	1.01566e-07	3.221106e-08	0.1	1.01566e-07	4.361823e-06	0.1	1.01566e-07	2.4160976e-07	0.1	1.01566e-07	5.812398e-08	0.1
1.162872e-07	2.3832070130307e-06	0.1	1.162872e-07	6.874704e-113	0.1	1.162872e-07	2.54958e-06	0.1	1.162872e-07	3.458425e-08	0.1	1.162872e-07	4.710962e-06	0.1	1.162872e-07	2.5928278e-07	0.1	1.162872e-07	6.233734e-08	0.1
1.310083e-07	2.0912057949348e-06	0.1	1.310083e-07	7.997247e-113	0.1	1.310083e-07	2.506899e-06	0.1	1.310083e-07	3.668218e-08	0.1	1.310083e-07	5.024234e-06	0.1	1.310083e-07	2.7488445e-07	0.1	1.310083e-07	6.605047e-08	0.1
