Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
5.919832e-11	1.0	0.1	5.919832e-11	0.0	0.1	5.919832e-11	0.0	0.1	5.919832e-11	0.0	0.1
2.182376e-10	1.0	0.1	2.182376e-10	0.0	0.1	2.182376e-10	0.0	0.1	2.182376e-10	0.0	0.1
4.86687e-10	1.0	0.1	4.86687e-10	0.0	0.1	4.86687e-10	0.0	0.1	4.86687e-10	0.0	0.1
1.015192e-09	1.0	0.1	1.015192e-09	0.0	0.1	1.015192e-09	0.0	0.1	1.015192e-09	0.0	0.1
1.543698e-09	1.0	0.1	1.543698e-09	0.0	0.1	1.543698e-09	0.0	0.1	1.543698e-09	0.0	0.1
2.384685e-09	1.0	0.1	2.384685e-09	0.0	0.1	2.384685e-09	0.0	0.1	2.384685e-09	0.0	0.1
3.853718e-09	1.0	0.1	3.853718e-09	0.0	0.1	3.853718e-09	0.0	0.1	3.853718e-09	0.0	0.1
5.952337e-09	1.0	0.1	5.952337e-09	0.0	0.1	5.952337e-09	0.0	0.1	5.952337e-09	0.0	0.1
8.85576e-09	1.0	0.1	8.85576e-09	0.0	0.1	8.85576e-09	0.0	0.1	8.85576e-09	0.0	0.1
1.236143e-08	1.0	0.1	1.236143e-08	0.0	0.1	1.236143e-08	0.0	0.1	1.236143e-08	0.0	0.1
1.626859e-08	1.0	0.1	1.626859e-08	0.0	0.1	1.626859e-08	0.0	0.1	1.626859e-08	0.0	0.1
2.017575e-08	1.0	0.1	2.017575e-08	0.0	0.1	2.017575e-08	0.0	0.1	2.017575e-08	0.0	0.1
2.408291e-08	1.0	0.1	2.408291e-08	0.0	0.1	2.408291e-08	0.0	0.1	2.408291e-08	0.0	0.1
2.799007e-08	1.0	0.1	2.799007e-08	0.0	0.1	2.799007e-08	0.0	0.1	2.799007e-08	0.0	0.1
3.189723e-08	1.0	0.1	3.189723e-08	0.0	0.1	3.189723e-08	0.0	0.1	3.189723e-08	0.0	0.1
3.58044e-08	1.0	0.1	3.58044e-08	0.0	0.1	3.58044e-08	0.0	0.1	3.58044e-08	0.0	0.1
3.971156e-08	1.0	0.1	3.971156e-08	0.0	0.1	3.971156e-08	0.0	0.1	3.971156e-08	0.0	0.1
4.361872e-08	1.0	0.1	4.361872e-08	0.0	0.1	4.361872e-08	0.0	0.1	4.361872e-08	0.0	0.1
4.752588e-08	1.0	0.1	4.752588e-08	0.0	0.1	4.752588e-08	0.0	0.1	4.752588e-08	0.0	0.1
5.143304e-08	1.0	0.1	5.143304e-08	0.0	0.1	5.143304e-08	0.0	0.1	5.143304e-08	0.0	0.1
5.534021e-08	1.0	0.1	5.534021e-08	0.0	0.1	5.534021e-08	0.0	0.1	5.534021e-08	0.0	0.1
5.924737e-08	1.0	0.1	5.924737e-08	0.0	0.1	5.924737e-08	0.0	0.1	5.924737e-08	0.0	0.1
6.315453e-08	1.0	0.1	6.315453e-08	0.0	0.1	6.315453e-08	0.0	0.1	6.315453e-08	0.0	0.1
6.706169e-08	1.0	0.1	6.706169e-08	0.0	0.1	6.706169e-08	0.0	0.1	6.706169e-08	0.0	0.1
7.096885e-08	1.0	0.1	7.096885e-08	0.0	0.1	7.096885e-08	0.0	0.1	7.096885e-08	0.0	0.1
7.487601e-08	1.00000003	0.1	7.487601e-08	0.0	0.1	7.487601e-08	0.0	0.1	7.487601e-08	0.0	0.1
7.878318e-08	0.99999998	0.1	7.878318e-08	0.0	0.1	7.878318e-08	0.0	0.1	7.878318e-08	0.0	0.1
8.269034e-08	0.99999997	0.1	8.269034e-08	0.0	0.1	8.269034e-08	0.0	0.1	8.269034e-08	0.0	0.1
8.65975e-08	0.99999997	0.1	8.65975e-08	0.0	0.1	8.65975e-08	0.0	0.1	8.65975e-08	0.0	0.1
9.050466e-08	1.00000004	0.1	9.050466e-08	0.0	0.1	9.050466e-08	0.0	0.1	9.050466e-08	0.0	0.1
9.441182e-08	1.00000001	0.1	9.441182e-08	0.0	0.1	9.441182e-08	0.0	0.1	9.441182e-08	0.0	0.1
9.831898e-08	0.99999997	0.1	9.831898e-08	0.0	0.1	9.831898e-08	0.0	0.1	9.831898e-08	0.0	0.1
1.022261e-07	1.00000001	0.1	1.022261e-07	0.0	0.1	1.022261e-07	0.0	0.1	1.022261e-07	0.0	0.1
1.061333e-07	1.00000001	0.1	1.061333e-07	0.0	0.1	1.061333e-07	0.0	0.1	1.061333e-07	0.0	0.1
1.105118e-07	0.9999999900000001	0.1	1.105118e-07	0.0	0.1	1.105118e-07	0.0	0.1	1.105118e-07	0.0	0.1
1.152045e-07	0.9999999599999999	0.1	1.152045e-07	0.0	0.1	1.152045e-07	0.0	0.1	1.152045e-07	0.0	0.1
1.198972e-07	1.00000004	0.1	1.198972e-07	0.0	0.1	1.198972e-07	0.0	0.1	1.198972e-07	0.0	0.1
1.2459e-07	1.00000003	0.1	1.2459e-07	0.0	0.1	1.2459e-07	0.0	0.1	1.2459e-07	0.0	0.1
1.292827e-07	1.00000001	0.1	1.292827e-07	0.0	0.1	1.292827e-07	0.0	0.1	1.292827e-07	0.0	0.1
1.339754e-07	1.00000005	0.1	1.339754e-07	0.0	0.1	1.339754e-07	0.0	0.1	1.339754e-07	0.0	0.1
1.386681e-07	1.00000003	0.1	1.386681e-07	0.0	0.1	1.386681e-07	0.0	0.1	1.386681e-07	0.0	0.1
1.433608e-07	0.9999999500000001	0.1	1.433608e-07	0.0	0.1	1.433608e-07	0.0	0.1	1.433608e-07	0.0	0.1
1.480535e-07	0.9999999900000001	0.1	1.480535e-07	0.0	0.1	1.480535e-07	0.0	0.1	1.480535e-07	0.0	0.1
1.527463e-07	1.00000003	0.1	1.527463e-07	0.0	0.1	1.527463e-07	0.0	0.1	1.527463e-07	0.0	0.1
1.57439e-07	1.0	0.1	1.57439e-07	0.0	0.1	1.57439e-07	0.0	0.1	1.57439e-07	0.0	0.1
1.621317e-07	1.00000002	0.1	1.621317e-07	0.0	0.1	1.621317e-07	0.0	0.1	1.621317e-07	0.0	0.1
1.668244e-07	1.000000018	0.1	1.668244e-07	0.0	0.1	1.668244e-07	0.0	0.1	1.668244e-07	0.0	0.1
1.715171e-07	0.999999993	0.1	1.715171e-07	0.0	0.1	1.715171e-07	0.0	0.1	1.715171e-07	0.0	0.1
1.762098e-07	0.999999977	0.1	1.762098e-07	0.0	0.1	1.762098e-07	0.0	0.1	1.762098e-07	0.0	0.1
1.809026e-07	1.000000048	0.1	1.809026e-07	0.0	0.1	1.809026e-07	0.0	0.1	1.809026e-07	0.0	0.1
1.861657e-07	0.9999999500000001	0.1	1.861657e-07	0.0	0.1	1.861657e-07	0.0	0.1	1.861657e-07	0.0	0.1
1.918091e-07	0.999999966	0.1	1.918091e-07	0.0	0.1	1.918091e-07	0.0	0.1	1.918091e-07	0.0	0.1
1.974525e-07	1.000000024	0.1	1.974525e-07	0.0	0.1	1.974525e-07	0.0	0.1	1.974525e-07	0.0	0.1
