Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.439601e-13	9.772206051969999e-06	0.1	1.439601e-13	5.002529e-10	0.1	1.439601e-13	1.8033803e-07	0.1	1.439601e-13	5.870699e-12	0.1	1.439601e-13	1.537345e-09	0.1	1.439601e-13	7.390636e-10	0.1	1.439601e-13	6.010407e-14	0.1
3.444609e-13	9.520004796096e-06	0.1	3.444609e-13	1.181535e-09	0.1	3.444609e-13	4.2593090000000004e-07	0.1	3.444609e-13	1.386322e-11	0.1	3.444609e-13	3.628513e-09	0.1	3.444609e-13	1.745579e-09	0.1	3.444609e-13	1.41955e-13	0.1
7.669671e-13	9.009675102894e-06	0.1	7.669671e-13	2.560226e-09	0.1	7.669671e-13	9.2291223e-07	0.1	7.669671e-13	3.002797e-11	0.1	7.669671e-13	7.851346e-09	0.1	7.669671e-13	3.78244e-09	0.1	7.669671e-13	3.07582e-13	0.1
1.533057e-12	8.15315293368e-06	0.1	1.533057e-12	4.874547e-09	0.1	1.533057e-12	1.7571075e-06	0.1	1.533057e-12	5.713322e-11	0.1	1.533057e-12	1.491198e-08	0.1	1.533057e-12	7.201613e-09	0.1	1.533057e-12	5.855717e-13	0.1
2.673344e-12	7.026801861152e-06	0.1	2.673344e-12	7.918678e-09	0.1	2.673344e-12	2.8542498e-06	0.1	2.673344e-12	9.272664e-11	0.1	2.673344e-12	2.414281e-08	0.1	2.673344e-12	1.169905e-08	0.1	2.673344e-12	9.511479e-13	0.1
3.997122e-12	5.913012637382e-06	0.1	3.997122e-12	1.092974e-08	0.1	3.997122e-12	3.9393399e-06	0.1	3.997122e-12	1.27862e-10	0.1	3.997122e-12	3.320552e-08	0.1	3.997122e-12	1.614769e-08	0.1	3.997122e-12	1.312661e-12	0.1
5.392952e-12	4.929356610896e-06	0.1	5.392952e-12	1.35898e-08	0.1	5.392952e-12	4.8978153e-06	0.1	5.392952e-12	1.588368e-10	0.1	5.392952e-12	4.115031e-08	0.1	5.392952e-12	2.007779e-08	0.1	5.392952e-12	1.631949e-12	0.1
7.076991e-12	3.9579295598256005e-06	0.1	7.076991e-12	1.62176e-08	0.1	7.076991e-12	5.8445435e-06	0.1	7.076991e-12	1.893702e-10	0.1	7.076991e-12	4.893605e-08	0.1	7.076991e-12	2.396028e-08	0.1	7.076991e-12	1.94728e-12	0.1
8.76103e-12	3.178030088127e-06	0.1	8.76103e-12	1.832796e-08	0.1	8.76103e-12	6.6047499e-06	0.1	8.76103e-12	2.138382e-10	0.1	8.76103e-12	5.513826e-08	0.1	8.76103e-12	2.707831e-08	0.1	8.76103e-12	2.200451e-12	0.1
1.044507e-11	2.5518720715378e-06	0.1	1.044507e-11	2.002279e-08	0.1	1.044507e-11	7.215197300000001e-06	0.1	1.044507e-11	2.334501e-10	0.1	1.044507e-11	6.008261e-08	0.1	1.044507e-11	2.958241e-08	0.1	1.044507e-11	2.403722e-12	0.1
1.212911e-11	2.0491313765528e-06	0.1	1.212911e-11	2.13839e-08	0.1	1.212911e-11	7.7053942e-06	0.1	1.212911e-11	2.491726e-10	0.1	1.212911e-11	6.402683e-08	0.1	1.212911e-11	3.159349e-08	0.1	1.212911e-11	2.566933e-12	0.1
1.408823e-11	1.5875483783974e-06	0.1	1.408823e-11	2.26339e-08	0.1	1.408823e-11	8.1555255e-06	0.1	1.408823e-11	2.63587e-10	0.1	1.408823e-11	6.762542e-08	0.1	1.408823e-11	3.34404e-08	0.1	1.408823e-11	2.716788e-12	0.1
1.611611e-11	1.2190018975693602e-06	0.1	1.611611e-11	2.363219e-08	0.1	1.611611e-11	8.5149782e-06	0.1	1.611611e-11	2.750797e-10	0.1	1.611611e-11	7.048085e-08	0.1	1.611611e-11	3.491542e-08	0.1	1.611611e-11	2.836442e-12	0.1
1.8144e-11	9.36035205314198e-07	0.1	1.8144e-11	2.439883e-08	0.1	1.8144e-11	8.7909974e-06	0.1	1.8144e-11	2.838925e-10	0.1	1.8144e-11	7.266085e-08	0.1	1.8144e-11	3.604819e-08	0.1	1.8144e-11	2.928315e-12	0.1
2.017189e-11	7.187685424619011e-07	0.1	2.017189e-11	2.498759e-08	0.1	2.017189e-11	9.0029545e-06	0.1	2.017189e-11	2.906517e-10	0.1	2.017189e-11	7.432629e-08	0.1	2.017189e-11	3.691812e-08	0.1	2.017189e-11	2.998858e-12	0.1
2.236773e-11	5.400014757521671e-07	0.1	2.236773e-11	2.547211e-08	0.1	2.236773e-11	9.177370399999999e-06	0.1	2.236773e-11	2.962076e-10	0.1	2.236773e-11	7.569029e-08	0.1	2.236773e-11	3.763403e-08	0.1	2.236773e-11	3.056902e-12	0.1
2.481551e-11	3.926100463794462e-07	0.1	2.481551e-11	2.587165e-08	0.1	2.481551e-11	9.3211886e-06	0.1	2.481551e-11	3.007843e-10	0.1	2.481551e-11	7.680988e-08	0.1	2.481551e-11	3.82244e-08	0.1	2.481551e-11	3.10476e-12	0.1
2.726329e-11	2.8545446224998e-07	0.1	2.726329e-11	2.616218e-08	0.1	2.726329e-11	9.425755399999999e-06	0.1	2.726329e-11	3.041092e-10	0.1	2.726329e-11	7.762052e-08	0.1	2.726329e-11	3.865368e-08	0.1	2.726329e-11	3.139554e-12	0.1
2.971107e-11	2.075486451883783e-07	0.1	2.971107e-11	2.637343e-08	0.1	2.971107e-11	9.5017852e-06	0.1	2.971107e-11	3.065251e-10	0.1	2.971107e-11	7.82078e-08	0.1	2.971107e-11	3.896582e-08	0.1	2.971107e-11	3.164852e-12	0.1
3.255714e-11	1.432808779964642e-07	0.1	3.255714e-11	2.654771e-08	0.1	3.255714e-11	9.5645096e-06	0.1	3.255714e-11	3.085174e-10	0.1	3.255714e-11	7.869073e-08	0.1	3.255714e-11	3.922336e-08	0.1	3.255714e-11	3.185721e-12	0.1
