Batch	m_SP	13	W4	W1	W2	W3	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.297746e-11	0.9887957	0.1	1.297746e-11	0.002303213	0.1	1.297746e-11	1.065558e-09	0.1	1.297746e-11	8.403309e-10	0.1	1.297746e-11	0.008898459	0.1	1.297746e-11	2.898796e-07	0.1	1.297746e-11	1.367892e-07	0.1	1.297746e-11	1.759357e-07	0.1	1.297746e-11	6.615027e-07	0.1	1.297746e-11	1.537398e-07	0.1	1.297746e-11	3.01982e-12	0.1	1.297746e-11	3.570257e-08	0.1	1.297746e-11	2.6876e-13	0.1
1.952289e-11	0.9832306	0.1	1.952289e-11	0.003430806	0.1	1.952289e-11	1.604999e-09	0.1	1.952289e-11	1.267592e-09	0.1	1.952289e-11	0.01333465	0.1	1.952289e-11	4.364436e-07	0.1	1.952289e-11	2.061734e-07	0.1	1.952289e-11	2.652243e-07	0.1	1.952289e-11	9.968186e-07	0.1	1.952289e-11	2.31733e-07	0.1	1.952289e-11	4.559356e-12	0.1	1.952289e-11	5.381746e-08	0.1	1.952289e-11	4.053763e-13	0.1
3.043194e-11	0.9740812	0.1	3.043194e-11	0.00526073	0.1	3.043194e-11	2.506954e-09	0.1	3.043194e-11	1.984675e-09	0.1	3.043194e-11	0.0206519	0.1	3.043194e-11	6.812316e-07	0.1	3.043194e-11	3.223817e-07	0.1	3.043194e-11	4.148395e-07	0.1	3.043194e-11	1.558104e-06	0.1	3.043194e-11	3.623761e-07	0.1	3.043194e-11	7.149099e-12	0.1	3.043194e-11	8.416502e-08	0.1	3.043194e-11	6.34611e-13	0.1
5.225003e-11	0.9562432	0.1	5.225003e-11	0.008741783	0.1	5.225003e-11	4.321209e-09	0.1	5.225003e-11	3.436958e-09	0.1	5.225003e-11	0.0350044	0.1	5.225003e-11	1.172651e-06	0.1	5.225003e-11	5.568534e-07	0.1	5.225003e-11	7.169733e-07	0.1	5.225003e-11	2.689438e-06	0.1	5.225003e-11	6.260305e-07	0.1	5.225003e-11	1.241504e-11	0.1	5.225003e-11	1.454253e-07	0.1	5.225003e-11	1.098661e-12	0.1
8.005033e-11	0.9343727	0.1	8.005033e-11	0.01285027	0.1	8.005033e-11	6.651517e-09	0.1	8.005033e-11	5.320827e-09	0.1	8.005033e-11	0.05276063	0.1	8.005033e-11	1.802128e-06	0.1	8.005033e-11	8.593705e-07	0.1	8.005033e-11	1.10727e-06	0.1	8.005033e-11	4.146962e-06	0.1	8.005033e-11	9.663038e-07	0.1	8.005033e-11	1.928337e-11	0.1	8.005033e-11	2.245166e-07	0.1	8.005033e-11	1.700168e-12	0.1
1.143986e-10	0.9086148	0.1	1.143986e-10	0.0174575	0.1	1.143986e-10	9.556734e-09	0.1	1.143986e-10	7.69684e-09	0.1	1.143986e-10	0.07390402	0.1	1.143986e-10	2.58451e-06	0.1	1.143986e-10	1.238523e-06	0.1	1.143986e-10	1.597153e-06	0.1	1.143986e-10	5.970636e-06	0.1	1.143986e-10	1.392924e-06	0.1	1.143986e-10	2.799763e-11	0.1	1.143986e-10	3.237214e-07	0.1	1.143986e-10	2.458032e-12	0.1
1.58986e-10	0.8771355	0.1	1.58986e-10	0.02273654	0.1	1.58986e-10	1.336562e-08	0.1	1.58986e-10	1.085472e-08	0.1	1.58986e-10	0.1000948	0.1	1.58986e-10	3.606838e-06	0.1	1.58986e-10	1.738745e-06	0.1	1.58986e-10	2.244586e-06	0.1	1.58986e-10	8.371966e-06	0.1	1.58986e-10	1.955983e-06	0.1	1.58986e-10	3.965283e-11	0.1	1.58986e-10	4.547226e-07	0.1	1.58986e-10	3.463835e-12	0.1
2.035734e-10	0.847713	0.1	2.035734e-10	0.0273078	0.1	2.035734e-10	1.721073e-08	0.1	2.035734e-10	1.40883e-08	0.1	2.035734e-10	0.1249364	0.1	2.035734e-10	4.635657e-06	0.1	2.035734e-10	2.247068e-06	0.1	2.035734e-10	2.903715e-06	0.1	2.035734e-10	1.080737e-05	0.1	2.035734e-10	2.52836e-06	0.1	2.035734e-10	5.165668e-11	0.1	2.035734e-10	5.879688e-07	0.1	2.035734e-10	4.491915e-12	0.1
2.481608e-10	0.8201942	0.1	2.481608e-10	0.03125362	0.1	2.481608e-10	2.108601e-08	0.1	2.481608e-10	1.739037e-08	0.1	2.481608e-10	0.1484996	0.1	2.481608e-10	5.669918e-06	0.1	2.481608e-10	2.762539e-06	0.1	2.481608e-10	3.57327e-06	0.1	2.481608e-10	1.327263e-05	0.1	2.481608e-10	3.108942e-06	0.1	2.481608e-10	6.397125e-11	0.1	2.481608e-10	7.232005e-07	0.1	2.481608e-10	5.53975e-12	0.1
2.945489e-10	0.7934339	0.1	2.945489e-10	0.03477364	0.1	2.945489e-10	2.514403e-08	0.1	2.945489e-10	2.089159e-08	0.1	2.945489e-10	0.1717296	0.1	2.945489e-10	6.750735e-06	0.1	2.945489e-10	3.3055e-06	0.1	2.945489e-10	4.279722e-06	0.1	2.945489e-10	1.586506e-05	0.1	2.945489e-10	3.720607e-06	0.1	2.945489e-10	7.707674e-11	0.1	2.945489e-10	8.657515e-07	0.1	2.945489e-10	6.64845e-12	0.1
