Batch	m_SP	5	N7a_L	N1a_L	Nphln	Flvln	Azln							
1.779179e-07	0.9897136847464	0.1	1.779179e-07	9.65390906e-07	0.1	1.779179e-07	0.0006053636	0.1	1.779179e-07	4.619009e-07	0.1	1.779179e-07	0.004536687	0.1
3.467926e-07	0.9800959133128999	0.1	3.467926e-07	1.8680223020000002e-06	0.1	3.467926e-07	0.00117163	0.1	3.467926e-07	8.937739e-07	0.1	3.467926e-07	0.008778447	0.1
6.50767e-07	0.9631322656744	0.1	6.50767e-07	3.4600542399999997e-06	0.1	6.50767e-07	0.002170393	0.1	6.50767e-07	1.655498e-06	0.1	6.50767e-07	0.01625993	0.1
1.191166e-06	0.9340361671359001	0.1	1.191166e-06	6.1907269999999996e-06	0.1	1.191166e-06	0.003883482	0.1	1.191166e-06	2.962015e-06	0.1	1.191166e-06	0.02909225	0.1
2.136864e-06	0.8861608101780001	0.1	2.136864e-06	1.0683823440000001e-05	0.1	2.136864e-06	0.006702229	0.1	2.136864e-06	5.111781e-06	0.1	2.136864e-06	0.05020677	0.1
3.487861e-06	0.8237860419986001	0.1	3.487861e-06	1.653769474e-05	0.1	3.487861e-06	0.01037466	0.1	3.487861e-06	7.912624e-06	0.1	3.487861e-06	0.07771603	0.1
5.683413e-06	0.7352163411263001	0.1	5.683413e-06	2.4849957e-05	0.1	5.683413e-06	0.01558936	0.1	5.683413e-06	1.188971e-05	0.1	5.683413e-06	0.116778	0.1
8.59418e-06	0.6373419511276001	0.1	8.59418e-06	3.40354632e-05	0.1	8.59418e-06	0.0213519	0.1	8.59418e-06	1.62846e-05	0.1	8.59418e-06	0.1599437	0.1
1.198176e-05	0.544813106372	0.1	1.198176e-05	4.271929360000001e-05	0.1	1.198176e-05	0.0267997	0.1	1.198176e-05	2.043947e-05	0.1	1.198176e-05	0.2007519	0.1
1.536933e-05	0.46956951557050003	0.1	1.536933e-05	4.97808872e-05	0.1	1.536933e-05	0.0312298	0.1	1.536933e-05	2.381816e-05	0.1	1.536933e-05	0.2339366	0.1
1.903263e-05	0.402885116164	0.1	1.903263e-05	5.603921719999999e-05	0.1	1.903263e-05	0.03515597	0.1	1.903263e-05	2.681252e-05	0.1	1.903263e-05	0.2633466	0.1
2.31095e-05	0.34231893825859994	0.1	2.31095e-05	6.17233401e-05	0.1	2.31095e-05	0.03872191	0.1	2.31095e-05	2.953215e-05	0.1	2.31095e-05	0.2900582	0.1
2.718637e-05	0.2927576360471	0.1	2.718637e-05	6.6374678e-05	0.1	2.718637e-05	0.04163993	0.1	2.718637e-05	3.175762e-05	0.1	2.718637e-05	0.3119163	0.1
3.126325e-05	0.25171721799319996	0.1	3.126325e-05	7.02263152e-05	0.1	3.126325e-05	0.04405626	0.1	3.126325e-05	3.360048e-05	0.1	3.126325e-05	0.3300164	0.1
3.534012e-05	0.2173974168311	0.1	3.534012e-05	7.34472201e-05	0.1	3.534012e-05	0.0460769	0.1	3.534012e-05	3.514155e-05	0.1	3.534012e-05	0.3451525	0.1
3.941699e-05	0.1884612692496	0.1	3.941699e-05	7.616287739999999e-05	0.1	3.941699e-05	0.04778056	0.1	3.941699e-05	3.644089e-05	0.1	3.941699e-05	0.3579142	0.1
4.349387e-05	0.16389512175409998	0.1	4.349387e-05	7.846841609999998e-05	0.1	4.349387e-05	0.04922694	0.1	4.349387e-05	3.754399e-05	0.1	4.349387e-05	0.3687487	0.1
4.757074e-05	0.1429161715772	0.1	4.757074e-05	8.04372919e-05	0.1	4.757074e-05	0.05046212	0.1	4.757074e-05	3.848602e-05	0.1	4.757074e-05	0.3780011	0.1
5.164761e-05	0.1249106909169	0.1	5.164761e-05	8.212709289999998e-05	0.1	5.164761e-05	0.05152222	0.1	5.164761e-05	3.929453e-05	0.1	5.164761e-05	0.3859421	0.1
5.572448e-05	0.1093908063944	0.1	5.572448e-05	8.35836448e-05	0.1	5.572448e-05	0.05243599	0.1	5.572448e-05	3.999142e-05	0.1	5.572448e-05	0.3927868	0.1
5.980136e-05	0.09596363252454	0.1	5.980136e-05	8.48437861e-05	0.1	5.980136e-05	0.05322653	0.1	5.980136e-05	4.059435e-05	0.1	5.980136e-05	0.3987086	0.1
6.387823e-05	0.08430984009409001	0.1	6.387823e-05	8.593748389999999e-05	0.1	6.387823e-05	0.05391267	0.1	6.387823e-05	4.111764e-05	0.1	6.387823e-05	0.4038483	0.1
