Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.9999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.209664e-15	0.9999998999999999	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1	3.209664e-15	0.0	0.1
2.414555e-14	0.9999999999999999	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1	2.414555e-14	0.0	0.1
6.272697e-14	1.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1	6.272697e-14	0.0	0.1
1.272868e-13	1.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1	1.272868e-13	0.0	0.1
2.131701e-13	0.9999999	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1	2.131701e-13	0.0	0.1
2.990533e-13	1.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1	2.990533e-13	0.0	0.1
4.659386e-13	1.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1	4.659386e-13	0.0	0.1
7.663323e-13	1.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1	7.663323e-13	0.0	0.1
1.128044e-12	1.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1	1.128044e-12	0.0	0.1
1.531668e-12	1.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1	1.531668e-12	0.0	0.1
2.000012e-12	0.9999999900000001	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1	2.000012e-12	0.0	0.1
2.484538e-12	1.00000006	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1	2.484538e-12	0.0	0.1
2.969063e-12	0.99999997	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1	2.969063e-12	0.0	0.1
3.453588e-12	1.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1	3.453588e-12	0.0	0.1
3.938113e-12	1.00000003	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1	3.938113e-12	0.0	0.1
