Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
5.491682e-08	0.9999999699999998	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1	5.491682e-08	0.0	0.1
2.762153e-06	0.99999999	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1	2.762153e-06	0.0	0.1
1.02494e-05	0.9999999499999999	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1	1.02494e-05	0.0	0.1
1.988596e-05	0.99999995	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1	1.988596e-05	0.0	0.1
3.184014e-05	1.00000004	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1	3.184014e-05	0.0	0.1
5.096684e-05	0.9999999999999999	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1	5.096684e-05	0.0	0.1
7.773376e-05	1.00000001	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1	7.773376e-05	0.0	0.1
0.0001159349	0.9999999599999999	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1	0.0001159349	0.0	0.1
0.0001614925	1.00000001	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1	0.0001614925	0.0	0.1
0.0002088892	0.99999999	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1	0.0002088892	0.0	0.1
0.0002562858	1.00000005	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1	0.0002562858	0.0	0.1
0.0003142266	1.0000000399999998	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1	0.0003142266	0.0	0.1
