Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
8.361044e-10	9.8211638052437e-06	0.1	8.361044e-10	5.619663e-10	0.1	8.361044e-10	1.510285e-11	0.1	8.361044e-10	9.614893e-08	0.1	8.361044e-10	7.683133e-08	0.1	8.361044e-10	4.1791853e-09	0.1	8.361044e-10	1.001003e-09	0.1
2.358301e-09	9.503923058996e-06	0.1	2.358301e-09	1.559409e-09	0.1	2.358301e-09	4.190911e-11	0.1	2.358301e-09	2.668051e-07	0.1	2.358301e-09	2.132004e-07	0.1	2.358301e-09	1.15968817e-08	0.1	2.358301e-09	2.777697e-09	0.1
6.460801e-09	8.6990207894022e-06	0.1	6.460801e-09	4.090114e-09	0.1	6.460801e-09	1.099218e-10	0.1	6.460801e-09	6.997929e-07	0.1	6.460801e-09	5.591952e-07	0.1	6.460801e-09	3.0417021000000004e-08	0.1	6.460801e-09	7.285515e-09	0.1
1.220204e-08	7.6857456872759e-06	0.1	1.220204e-08	7.27597e-09	0.1	1.220204e-08	1.955417e-10	0.1	1.220204e-08	1.244873e-06	0.1	1.220204e-08	9.947615e-07	0.1	1.220204e-08	5.4109343e-08	0.1	1.220204e-08	1.296032e-08	0.1
1.571686e-08	7.1245764913758996e-06	0.1	1.571686e-08	9.040356e-09	0.1	1.571686e-08	2.429596e-10	0.1	1.571686e-08	1.546748e-06	0.1	1.571686e-08	1.235986e-06	0.1	1.571686e-08	6.7230586e-08	0.1	1.571686e-08	1.610313e-08	0.1
2.072369e-08	6.3952091751772e-06	0.1	2.072369e-08	1.133357e-08	0.1	2.072369e-08	3.045898e-10	0.1	2.072369e-08	1.939104e-06	0.1	2.072369e-08	1.549512e-06	0.1	2.072369e-08	8.4284605e-08	0.1	2.072369e-08	2.018793e-08	0.1
2.816921e-08	5.4463410984753e-06	0.1	2.816921e-08	1.431694e-08	0.1	2.816921e-08	3.847677e-10	0.1	2.816921e-08	2.449538e-06	0.1	2.816921e-08	1.957394e-06	0.1	2.816921e-08	1.06471038e-07	0.1	2.816921e-08	2.550204e-08	0.1
3.699185e-08	4.5025027180125e-06	0.1	3.699185e-08	1.728449e-08	0.1	3.699185e-08	4.645205e-10	0.1	3.699185e-08	2.957267e-06	0.1	3.699185e-08	2.363113e-06	0.1	3.699185e-08	1.28539864e-07	0.1	3.699185e-08	3.078799e-08	0.1
4.747035e-08	3.591625308264e-06	0.1	4.747035e-08	2.01484e-08	0.1	4.747035e-08	5.414883e-10	0.1	4.747035e-08	3.447266e-06	0.1	4.747035e-08	2.754664e-06	0.1	4.747035e-08	1.49838013e-07	0.1	4.747035e-08	3.588934e-08	0.1
6.043264e-08	2.71556361096e-06	0.1	6.043264e-08	2.290286e-08	0.1	6.043264e-08	6.155143e-10	0.1	6.043264e-08	3.918536e-06	0.1	6.043264e-08	3.13125e-06	0.1	6.043264e-08	1.7032209000000002e-07	0.1	6.043264e-08	4.079571e-08	0.1
7.339494e-08	2.0531898709134e-06	0.1	7.339494e-08	2.498545e-08	0.1	7.339494e-08	6.71484e-10	0.1	7.339494e-08	4.274855e-06	0.1	7.339494e-08	3.41598e-06	0.1	7.339494e-08	1.8580981000000002e-07	0.1	7.339494e-08	4.450533e-08	0.1
8.635723e-08	1.5523804216122e-06	0.1	8.635723e-08	2.656006e-08	0.1	8.635723e-08	7.138017e-10	0.1	8.635723e-08	4.544261e-06	0.1	8.635723e-08	3.631259e-06	0.1	8.635723e-08	1.9751968000000001e-07	0.1	8.635723e-08	4.731011e-08	0.1
9.931952e-08	1.1737274502096e-06	0.1	9.931952e-08	2.77506e-08	0.1	9.931952e-08	7.457974e-10	0.1	9.931952e-08	4.747954e-06	0.1	9.931952e-08	3.794027e-06	0.1	9.931952e-08	2.0637341e-07	0.1	9.931952e-08	4.943076e-08	0.1
1.122818e-07	8.874348982455e-07	0.1	1.122818e-07	2.865074e-08	0.1	1.122818e-07	7.699888e-10	0.1	1.122818e-07	4.901963e-06	0.1	1.122818e-07	3.917094e-06	0.1	1.122818e-07	2.1306752e-07	0.1	1.122818e-07	5.103414e-08	0.1
1.252441e-07	6.7097410493309e-07	0.1	1.252441e-07	2.933133e-08	0.1	1.252441e-07	7.882794e-10	0.1	1.252441e-07	5.018407e-06	0.1	1.252441e-07	4.010143e-06	0.1	1.252441e-07	2.1812878999999999e-07	0.1	1.252441e-07	5.224643e-08	0.1
1.382064e-07	5.0731179460496e-07	0.1	1.382064e-07	2.984591e-08	0.1	1.382064e-07	8.021087e-10	0.1	1.382064e-07	5.106448e-06	0.1	1.382064e-07	4.080495e-06	0.1	1.382064e-07	2.2195558000000002e-07	0.1	1.382064e-07	5.316302e-08	0.1
1.522192e-07	3.7497550027504004e-07	0.1	1.522192e-07	3.026199e-08	0.1	1.522192e-07	8.13291e-10	0.1	1.522192e-07	5.177637e-06	0.1	1.522192e-07	4.137381e-06	0.1	1.522192e-07	2.2504994000000001e-07	0.1	1.522192e-07	5.390417e-08	0.1
1.678078e-07	2.6789761542825e-07	0.1	1.678078e-07	3.059866e-08	0.1	1.678078e-07	8.223389e-10	0.1	1.678078e-07	5.235239e-06	0.1	1.678078e-07	4.18341e-06	0.1	1.678078e-07	2.2755356e-07	0.1	1.678078e-07	5.450386e-08	0.1
1.833964e-07	1.9139692470435e-07	0.1	1.833964e-07	3.083919e-08	0.1	1.833964e-07	8.288031e-10	0.1	1.833964e-07	5.276392e-06	0.1	1.833964e-07	4.216295e-06	0.1	1.833964e-07	2.2934234e-07	0.1	1.833964e-07	5.49323e-08	0.1
1.98985e-07	1.3674170354198e-07	0.1	1.98985e-07	3.101103e-08	0.1	1.98985e-07	8.334214e-10	0.1	1.98985e-07	5.305793e-06	0.1	1.98985e-07	4.239789e-06	0.1	1.98985e-07	2.3062032e-07	0.1	1.98985e-07	5.52384e-08	0.1
