Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
2.408689e-10	9.7399326256869e-06	0.1	2.408689e-10	5.0353e-08	0.1	2.408689e-10	1.289864e-09	0.1	2.408689e-10	5.587112e-11	0.1	2.408689e-10	3.890286e-08	0.1	2.408689e-10	1.6871704e-07	0.1	2.408689e-10	6.37345e-10	0.1
5.223782e-10	9.4446556635296e-06	0.1	5.223782e-10	1.075453e-07	0.1	5.223782e-10	2.754925e-09	0.1	5.223782e-10	1.19331e-10	0.1	5.223782e-10	8.308976e-08	0.1	5.223782e-10	3.6035033e-07	0.1	5.223782e-10	1.361259e-09	0.1
1.178171e-09	8.7910415722168e-06	0.1	1.178171e-09	2.341443e-07	0.1	1.178171e-09	5.99793e-09	0.1	1.178171e-09	2.598034e-10	0.1	1.178171e-09	1.809003e-07	0.1	1.178171e-09	7.845433e-07	0.1	1.178171e-09	2.963692e-09	0.1
2.358598e-09	7.7264145538216e-06	0.1	2.358598e-09	4.403537e-07	0.1	2.358598e-09	1.128025e-08	0.1	2.358598e-09	4.886097e-10	0.1	2.358598e-09	3.402178e-07	0.1	2.358598e-09	1.4754846000000001e-06	0.1	2.358598e-09	5.573802e-09	0.1
3.831687e-09	6.57682633872e-06	0.1	3.831687e-09	6.630213e-07	0.1	3.831687e-09	1.698413e-08	0.1	3.831687e-09	7.356763e-10	0.1	3.831687e-09	5.122503e-07	0.1	3.831687e-09	2.2215709e-06	0.1	3.831687e-09	8.392237e-09	0.1
5.412446e-09	5.532754372592999e-06	0.1	5.412446e-09	8.652528e-07	0.1	5.412446e-09	2.216449e-08	0.1	5.412446e-09	9.600663e-10	0.1	5.412446e-09	6.684935e-07	0.1	5.412446e-09	2.8991821e-06	0.1	5.412446e-09	1.095201e-08	0.1
7.251624e-09	4.5247401549514e-06	0.1	7.251624e-09	1.060502e-06	0.1	7.251624e-09	2.716596e-08	0.1	7.251624e-09	1.176708e-09	0.1	7.251624e-09	8.193417e-07	0.1	7.251624e-09	3.5533969e-06	0.1	7.251624e-09	1.342341e-08	0.1
9.263081e-09	3.6313166973958e-06	0.1	9.263081e-09	1.233558e-06	0.1	9.263081e-09	3.159888e-08	0.1	9.263081e-09	1.368722e-09	0.1	9.263081e-09	9.530425e-07	0.1	9.263081e-09	4.1332464e-06	0.1	9.263081e-09	1.561389e-08	0.1
1.127454e-08	2.9143055707250004e-06	0.1	1.127454e-08	1.372444e-06	0.1	1.127454e-08	3.51565e-08	0.1	1.127454e-08	1.522822e-09	0.1	1.127454e-08	1.060344e-06	0.1	1.127454e-08	4.5986058e-06	0.1	1.127454e-08	1.737189e-08	0.1
1.328599e-08	2.3388725298347996e-06	0.1	1.328599e-08	1.483908e-06	0.1	1.328599e-08	3.801167e-08	0.1	1.328599e-08	1.646495e-09	0.1	1.328599e-08	1.146459e-06	0.1	1.328599e-08	4.9720817e-06	0.1	1.328599e-08	1.878278e-08	0.1
1.537881e-08	1.8604351861247999e-06	0.1	1.537881e-08	1.576585e-06	0.1	1.537881e-08	4.038557e-08	0.1	1.537881e-08	1.749322e-09	0.1	1.537881e-08	1.218059e-06	0.1	1.537881e-08	5.282607999999999e-06	0.1	1.537881e-08	1.995587e-08	0.1
1.779704e-08	1.428130434063e-06	0.1	1.779704e-08	1.660328e-06	0.1	1.779704e-08	4.253058e-08	0.1	1.779704e-08	1.842234e-09	0.1	1.779704e-08	1.282756e-06	0.1	1.779704e-08	5.5631955000000006e-06	0.1	1.779704e-08	2.101587e-08	0.1
