Batch	m_SP	5	N1a_L	C5H5	T1a_L	T4a_L	N7a_L							
1.778679e-11	9.74359354983306e-06	0.1	1.778679e-11	2.942838e-07	0.1	1.778679e-11	1.08776544e-07	0.1	1.778679e-11	3.041245981e-11	0.1	1.778679e-11	2.7781651000000002e-14	0.1
3.810577e-11	9.45893867964679e-06	0.1	3.810577e-11	6.212353e-07	0.1	3.810577e-11	2.29635576e-07	0.1	3.810577e-11	6.47420511e-11	0.1	3.810577e-11	1.2616825699999999e-13	0.1
8.505802e-11	8.83258876162788e-06	0.1	8.505802e-11	1.340622e-06	0.1	8.505802e-11	4.95588691e-07	0.1	8.505802e-11	1.424485655e-10	0.1	8.505802e-11	6.1356282e-13	0.1
1.695721e-10	7.80787028882042e-06	0.1	1.695721e-10	2.51745e-06	0.1	1.695721e-10	9.3074763e-07	0.1	1.695721e-10	2.7698354029999996e-10	0.1	1.695721e-10	2.335708e-12	0.1
2.762924e-10	6.682050459890079e-06	0.1	2.762924e-10	3.810227e-06	0.1	2.762924e-10	1.40892805e-06	0.1	2.762924e-10	4.3802214849999995e-10	0.1	2.762924e-10	5.8785275e-12	0.1
3.915567e-10	5.64779182182475e-06	0.1	3.915567e-10	4.997694e-06	0.1	3.915567e-10	1.8483124900000002e-06	0.1	3.915567e-10	6.02219095e-10	0.1	3.915567e-10	1.11595295e-11	0.1
5.25631e-10	4.64447611012346e-06	0.1	5.25631e-10	6.149448e-06	0.1	5.25631e-10	2.27465315e-06	0.1	5.25631e-10	7.82243727e-10	0.1	5.25631e-10	1.8865341e-11	0.1
6.722454e-10	3.750240882226396e-06	0.1	6.722454e-10	7.175801e-06	0.1	6.722454e-10	2.65474527e-06	0.1	6.722454e-10	9.67596514e-10	0.1	6.722454e-10	2.8831096e-11	0.1
8.188598e-10	3.02824263043256e-06	0.1	8.188598e-10	8.004316e-06	0.1	8.188598e-10	2.9617152e-06	0.1	8.188598e-10	1.142765079e-09	0.1	8.188598e-10	4.0048692e-11	0.1
9.654741e-10	2.4452961078606207e-06	0.1	9.654741e-10	8.673142e-06	0.1	9.654741e-10	3.2096355900000003e-06	0.1	9.654741e-10	1.309283664e-09	0.1	9.654741e-10	5.2220895999999995e-11	0.1
1.118192e-09	1.957115013786264e-06	0.1	1.118192e-09	9.23314e-06	0.1	1.118192e-09	3.41731422e-06	0.1	1.118192e-09	1.474867522e-09	0.1	1.118192e-09	6.565706100000001e-11	0.1
1.295324e-09	1.511653278896092e-06	0.1	1.295324e-09	9.744033e-06	0.1	1.295324e-09	3.6068803399999996e-06	0.1	1.295324e-09	1.658317389e-09	0.1	1.295324e-09	8.1928952e-11	0.1
1.472457e-09	1.167619752008594e-06	0.1	1.472457e-09	1.013852e-05	0.1	1.472457e-09	3.7533358599999998e-06	0.1	1.472457e-09	1.83383372e-09	0.1	1.472457e-09	9.8687968e-11	0.1
1.649589e-09	9.019117112521121e-07	0.1	1.649589e-09	1.044313e-05	0.1	1.649589e-09	3.86648858e-06	0.1	1.649589e-09	2.002490794e-09	0.1	1.649589e-09	1.1572971599999999e-10	0.1
1.826721e-09	6.9669067328001e-07	0.1	1.826721e-09	1.067835e-05	0.1	1.826721e-09	3.9539153499999995e-06	0.1	1.826721e-09	2.165124484e-09	0.1	1.826721e-09	1.32897629e-10	0.1
2.032677e-09	5.160445291360202e-07	0.1	2.032677e-09	1.088536e-05	0.1	2.032677e-09	4.0309040199999996e-06	0.1	2.032677e-09	2.347508222e-09	0.1	2.032677e-09	1.5286101e-10	0.1
2.245839e-09	3.7826199207323095e-07	0.1	2.245839e-09	1.104323e-05	0.1	2.245839e-09	4.0896524300000004e-06	0.1	2.245839e-09	2.5294675979999997e-09	0.1	2.245839e-09	1.7338487e-10	0.1
2.459002e-09	2.772793954657536e-07	0.1	2.459002e-09	1.11589e-05	0.1	2.459002e-09	4.13273178e-06	0.1	2.459002e-09	2.7051657430000006e-09	0.1	2.459002e-09	1.9365875e-10	0.1
2.672164e-09	2.0326457429368324e-07	0.1	2.672164e-09	1.124368e-05	0.1	2.672164e-09	4.16432371e-06	0.1	2.672164e-09	2.8751165900000002e-09	0.1	2.672164e-09	2.1360426e-10	0.1
2.930502e-09	1.3952488511829528e-07	0.1	2.930502e-09	1.131667e-05	0.1	2.930502e-09	4.191547680000001e-06	0.1	2.930502e-09	3.0739514780000002e-09	0.1	2.930502e-09	2.3726091e-10	0.1
