Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	1.00000008	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.83388e-14	0.9999843799999999	0.1	6.83388e-14	5.317658356999999e-10	0.1	6.83388e-14	1.1644636999999999e-07	0.1	6.83388e-14	1.0796609200000001e-10	0.1
2.364295e-12	0.99946224	0.1	2.364295e-12	1.840833672e-08	0.1	2.364295e-12	4.02705754e-06	0.1	2.364295e-12	3.7354582e-09	0.1
9.049145e-12	0.99794436	0.1	9.049145e-12	7.057899622999999e-08	0.1	9.049145e-12	1.53954398e-05	0.1	9.049145e-12	1.4299301200000001e-08	0.1
2.036657e-11	0.99538336	0.1	2.036657e-11	1.5931571809999997e-07	0.1	2.036657e-11	3.4582382200000003e-05	0.1	2.036657e-11	3.2191145e-08	0.1
4.248835e-11	0.99040824	0.1	4.248835e-11	3.3425617049999996e-07	0.1	4.248835e-11	7.1871398e-05	0.1	4.248835e-11	6.7190994e-08	0.1
8.181596e-11	0.98166273	0.1	8.181596e-11	6.500918807e-07	0.1	8.181596e-11	0.000137469932	0.1	8.181596e-11	1.2950623099999999e-07	0.1
1.369055e-10	0.9696201499999999	0.1	1.369055e-10	1.102780943e-06	0.1	1.369055e-10	0.0002278997	0.1	1.369055e-10	2.1701114000000001e-07	0.1
2.15715e-10	0.9527996799999999	0.1	2.15715e-10	1.7708436320000001e-06	0.1	2.15715e-10	0.00035439664900000005	0.1	2.15715e-10	3.4266771e-07	0.1
2.945245e-10	0.9364379999999999	0.1	2.945245e-10	2.4624428789999993e-06	0.1	2.945245e-10	0.0004776416	0.1	2.945245e-10	4.6893457e-07	0.1
4.124997e-10	0.9127572100000001	0.1	4.124997e-10	3.5404217209999995e-06	0.1	4.124997e-10	0.00065634118	0.1	4.124997e-10	6.5920492e-07	0.1
5.304749e-10	0.88999557	0.1	5.304749e-10	4.667800219e-06	0.1	5.304749e-10	0.00082845249	0.1	5.304749e-10	8.5111424e-07	0.1
6.484502e-10	0.86809716	0.1	6.484502e-10	5.84263041e-06	0.1	6.484502e-10	0.0009943472	0.1	6.484502e-10	1.04479764e-06	0.1
7.664254e-10	0.84701229	0.1	7.664254e-10	7.063017042e-06	0.1	7.664254e-10	0.0011543669	0.1	7.664254e-10	1.24037409e-06	0.1
8.844006e-10	0.82669609	0.1	8.844006e-10	8.327119077999999e-06	0.1	8.844006e-10	0.00130882679	0.1	8.844006e-10	1.43794927e-06	0.1
1.002376e-09	0.8071076500000001	0.1	1.002376e-09	9.63315976e-06	0.1	1.002376e-09	0.00145801928	0.1	1.002376e-09	1.6376167e-06	0.1
1.120351e-09	0.78820993	0.1	1.120351e-09	1.0979422271e-05	0.1	1.120351e-09	0.0016022160900000001	0.1	1.120351e-09	1.8394611e-06	0.1
1.238326e-09	0.76996833	0.1	1.238326e-09	1.2364251759999999e-05	0.1	1.238326e-09	0.00174166907	0.1	1.238326e-09	2.0435607e-06	0.1
1.361064e-09	0.75165268	0.1	1.361064e-09	1.3844207889999999e-05	0.1	1.361064e-09	0.00188197306	0.1	1.361064e-09	2.258365e-06	0.1
1.50285e-09	0.73129283	0.1	1.50285e-09	1.5601427139999997e-05	0.1	1.50285e-09	0.00203830419	0.1	1.50285e-09	2.5097303e-06	0.1
1.644637e-09	0.71174369	0.1	1.644637e-09	1.740723075e-05	0.1	1.644637e-09	0.0021888158400000003	0.1	1.644637e-09	2.7646475e-06	0.1
1.786424e-09	0.6929618	0.1	1.786424e-09	1.925920739e-05	0.1	1.786424e-09	0.00233383864	0.1	1.786424e-09	3.0232032e-06	0.1
1.945346e-09	0.67277252	0.1	1.945346e-09	2.1387053290000004e-05	0.1	1.945346e-09	0.00249024274	0.1	1.945346e-09	3.3174345e-06	0.1
2.115693e-09	0.652087099	0.1	2.115693e-09	2.3725593210000003e-05	0.1	2.115693e-09	0.00265111747	0.1	2.115693e-09	3.6381246e-06	0.1
2.286039e-09	0.632331859	0.1	2.286039e-09	2.6120397239999996e-05	0.1	2.286039e-09	0.00280542905	0.1	2.286039e-09	3.9644191e-06	0.1
2.476909e-09	0.6112345720000001	0.1	2.476909e-09	2.886643985e-05	0.1	2.476909e-09	0.0029710503	0.1	2.476909e-09	4.3368073999999994e-06	0.1
2.68146e-09	0.589765784	0.1	2.68146e-09	3.187809204e-05	0.1	2.68146e-09	0.0031405943400000004	0.1	2.68146e-09	4.743987e-06	0.1
2.886012e-09	0.569399659	0.1	2.886012e-09	3.495594692e-05	0.1	2.886012e-09	0.00330250609	0.1	2.886012e-09	5.1596796e-06	0.1
3.126461e-09	0.546772313	0.1	3.126461e-09	3.865227088e-05	0.1	3.126461e-09	0.00348381954	0.1	3.126461e-09	5.6593741e-06	0.1
3.375885e-09	0.524690945	0.1	3.375885e-09	4.2568859310000004e-05	0.1	3.375885e-09	0.0036624291	0.1	3.375885e-09	6.1905096e-06	0.1
3.65603e-09	0.501447022	0.1	3.65603e-09	4.705899592e-05	0.1	3.65603e-09	0.0038525330899999996	0.1	3.65603e-09	6.8027956e-06	0.1
3.956655e-09	0.478186574	0.1	3.956655e-09	5.197449448e-05	0.1	3.956655e-09	0.0040452964000000004	0.1	3.956655e-09	7.4785718e-06	0.1
4.294936e-09	0.45391264500000006	0.1	4.294936e-09	5.7613386949999995e-05	0.1	4.294936e-09	0.00424965639	0.1	4.294936e-09	8.2624161e-06	0.1
4.65832e-09	0.429870476	0.1	4.65832e-09	6.378329186e-05	0.1	4.65832e-09	0.00445591468	0.1	4.65832e-09	9.1323069e-06	0.1
5.071871e-09	0.40481476099999997	0.1	5.071871e-09	7.092895817e-05	0.1	5.071871e-09	0.00467579653	0.1	5.071871e-09	1.01576795e-05	0.1
5.518868e-09	0.380199348	0.1	5.518868e-09	7.878029448e-05	0.1	5.518868e-09	0.00489778824	0.1	5.518868e-09	1.13085761e-05	0.1
6.040926e-09	0.35431928900000004	0.1	6.040926e-09	8.809166864e-05	0.1	6.040926e-09	0.0051390899	0.1	6.040926e-09	1.2708966500000002e-05	0.1
6.581751e-09	0.330370963	0.1	6.581751e-09	9.787055229999999e-05	0.1	6.581751e-09	0.0053714004	0.1	6.581751e-09	1.42236506e-05	0.1
7.251155e-09	0.304221391	0.1	7.251155e-09	0.0001101233346	0.1	7.251155e-09	0.0056376929000000004	0.1	7.251155e-09	1.6188443899999998e-05	0.1
7.92056e-09	0.281393681	0.1	7.92056e-09	0.0001225028432	0.1	7.92056e-09	0.005884025500000001	0.1	7.92056e-09	1.8252267e-05	0.1
8.737543e-09	0.257341822	0.1	8.737543e-09	0.00013773482289999997	0.1	8.737543e-09	0.0061619998999999995	0.1	8.737543e-09	2.0904029e-05	0.1
9.554525e-09	0.23681418999999998	0.1	9.554525e-09	0.0001530562971	0.1	9.554525e-09	0.0064190829	0.1	9.554525e-09	2.3699924000000002e-05	0.1
1.037151e-08	0.21923718900000003	0.1	1.037151e-08	0.00016842776270000002	0.1	1.037151e-08	0.0066586059	0.1	1.037151e-08	2.6637327e-05	0.1
1.122137e-08	0.20358348499999998	0.1	1.122137e-08	0.0001844366908	0.1	1.122137e-08	0.0068919054	0.1	1.122137e-08	2.9839761e-05	0.1
1.220274e-08	0.188295484	0.1	1.220274e-08	0.00020290976400000002	0.1	1.220274e-08	0.007144068	0.1	1.220274e-08	3.3718877e-05	0.1
1.318411e-08	0.175488823	0.1	1.318411e-08	0.0002213349512	0.1	1.318411e-08	0.0073802747999999994	0.1	1.318411e-08	3.7785709000000004e-05	0.1
1.43903e-08	0.162521156	0.1	1.43903e-08	0.0002438746015	0.1	1.43903e-08	0.0076516806	0.1	1.43903e-08	4.3030571e-05	0.1
1.559649e-08	0.152025237	0.1	1.559649e-08	0.0002662600177	0.1	1.559649e-08	0.0079048302	0.1	1.559649e-08	4.8533653e-05	0.1
1.680268e-08	0.143507669	0.1	1.680268e-08	0.000288461936	0.1	1.680268e-08	0.0081417991	0.1	1.680268e-08	5.4280016e-05	0.1
1.800887e-08	0.136580485	0.1	1.800887e-08	0.0003104597237	0.1	1.800887e-08	0.0083641546	0.1	1.800887e-08	6.0254361e-05	0.1
1.921505e-08	0.13093637000000002	0.1	1.921505e-08	0.00033223926540000006	0.1	1.921505e-08	0.008573116	0.1	1.921505e-08	6.6441323e-05	0.1
2.042124e-08	0.126330442	0.1	2.042124e-08	0.0003537921562	0.1	2.042124e-08	0.008769652499999999	0.1	2.042124e-08	7.2825708e-05	0.1
2.162743e-08	0.122566601	0.1	2.162743e-08	0.000375114395	0.1	2.162743e-08	0.0089545675	0.1	2.162743e-08	7.9392639e-05	0.1
2.283362e-08	0.119487126	0.1	2.283362e-08	0.000396205821	0.1	2.283362e-08	0.0091285449	0.1	2.283362e-08	8.612776099999999e-05	0.1
2.403981e-08	0.11696484900000001	0.1	2.403981e-08	0.000417068851	0.1	2.403981e-08	0.0092921813	0.1	2.403981e-08	9.3017315e-05	0.1
2.5246e-08	0.114896808	0.1	2.5246e-08	0.000437708572	0.1	2.5246e-08	0.0094460221	0.1	2.5246e-08	0.000100048228	0.1
2.645218e-08	0.11319954300000001	0.1	2.645218e-08	0.0004581314740000001	0.1	2.645218e-08	0.0095905616	0.1	2.645218e-08	0.000107208194	0.1
2.765837e-08	0.111805248	0.1	2.765837e-08	0.00047834590800000003	0.1	2.765837e-08	0.0097262648	0.1	2.765837e-08	0.000114485686	0.1
2.886456e-08	0.110658731	0.1	2.886456e-08	0.000498360803	0.1	2.886456e-08	0.009853577700000001	0.1	2.886456e-08	0.00012187000299999999	0.1
3.007075e-08	0.109715005	0.1	3.007075e-08	0.000518185776	0.1	3.007075e-08	0.0099729178	0.1	3.007075e-08	0.000129351219	0.1
3.127694e-08	0.108937378	0.1	3.127694e-08	0.000537831007	0.1	3.127694e-08	0.0100846941	0.1	3.127694e-08	0.000136920233	0.1
3.253166e-08	0.108272552	0.1	3.253166e-08	0.0005580867189999999	0.1	3.253166e-08	0.0101933606	0.1	3.253166e-08	0.00014487800400000002	0.1
3.398054e-08	0.10765250300000001	0.1	3.398054e-08	0.000581263359	0.1	3.398054e-08	0.0103097363	0.1	3.398054e-08	0.000154162894	0.1
3.542942e-08	0.10715868	0.1	3.542942e-08	0.000604227563	0.1	3.542942e-08	0.010416955299999999	0.1	3.542942e-08	0.000163539116	0.1
3.687829e-08	0.106764503	0.1	3.687829e-08	0.00062699624	0.1	3.687829e-08	0.0105156154	0.1	3.687829e-08	0.00017299625399999998	0.1
3.832717e-08	0.10644903	0.1	3.832717e-08	0.000649584887	0.1	3.832717e-08	0.010606291399999999	0.1	3.832717e-08	0.000182524981	0.1
3.98351e-08	0.10618657699999999	0.1	3.98351e-08	0.000672919195	0.1	3.98351e-08	0.0106927732	0.1	3.98351e-08	0.000192509346	0.1
4.157927e-08	0.10594819600000001	0.1	4.157927e-08	0.000699706695	0.1	4.157927e-08	0.0107835186	0.1	4.157927e-08	0.00020413309000000003	0.1
4.332344e-08	0.105763352	0.1	4.332344e-08	0.0007262979349999999	0.1	4.332344e-08	0.0108651149	0.1	4.332344e-08	0.00021582728	0.1
4.506761e-08	0.10561906199999999	0.1	4.506761e-08	0.000752712987	0.1	4.506761e-08	0.010938357999999999	0.1	4.506761e-08	0.00022758288	0.1
4.688237e-08	0.105501468	0.1	4.688237e-08	0.000780029107	0.1	4.688237e-08	0.0110064879	0.1	4.688237e-08	0.00023987112	0.1
4.897945e-08	0.105396329	0.1	4.897945e-08	0.0008114047190000001	0.1	4.897945e-08	0.0110759496	0.1	4.897945e-08	0.00025413414	0.1
5.107653e-08	0.105315407	0.1	5.107653e-08	0.0008425993879999999	0.1	5.107653e-08	0.0111365028	0.1	5.107653e-08	0.00026845583	0.1
