Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.851178e-14	0.9999999441511399	0.1	4.851178e-14	1.195781e-11	0.1	4.851178e-14	2.941329e-12	0.1	4.851178e-14	6.07946e-12	0.1	4.851178e-14	8.263484e-14	0.1	4.851178e-14	4.11711e-09	0.1	4.851178e-14	8.884004e-11	0.1	4.851178e-14	2.453786e-10	0.1	4.851178e-14	5.490719e-11	0.1	4.851178e-14	4.744655e-11	0.1	4.851178e-14	5.513199e-09	0.1	4.851178e-14	3.93028e-08	0.1
3.131727e-13	0.9999994213864	0.1	3.131727e-13	7.736807e-11	0.1	3.131727e-13	1.877682e-11	0.1	3.131727e-13	3.920712e-11	0.1	3.131727e-13	6.030321e-13	0.1	3.131727e-13	2.221971e-08	0.1	3.131727e-13	4.253945e-10	0.1	3.131727e-13	1.656699e-09	0.1	3.131727e-13	3.281287e-10	0.1	3.131727e-13	3.062995e-10	0.1	3.131727e-13	3.559285e-08	0.1	3.131727e-13	2.537232e-07	0.1
6.745316e-13	0.9999987235962	0.1	6.745316e-13	1.671382e-10	0.1	6.745316e-13	3.983233e-11	0.1	6.745316e-13	8.43312e-11	0.1	6.745316e-13	1.5028e-12	0.1	6.745316e-13	3.817312e-08	0.1	6.745316e-13	6.50271e-10	0.1	6.745316e-13	3.728344e-09	0.1	6.745316e-13	6.34113e-10	0.1	6.745316e-13	6.597373e-10	0.1	6.745316e-13	7.666713e-08	0.1	6.745316e-13	5.464854e-07	0.1
1.247384e-12	0.9999975884041999	0.1	1.247384e-12	3.104927e-10	0.1	1.247384e-12	7.191723e-11	0.1	1.247384e-12	1.556137e-10	0.1	1.247384e-12	3.374101e-12	0.1	1.247384e-12	5.146146e-08	0.1	1.247384e-12	7.879625e-10	0.1	1.247384e-12	7.207583e-09	0.1	1.247384e-12	9.866293e-10	0.1	1.247384e-12	1.220052e-09	0.1	1.247384e-12	1.417905e-07	0.1	1.247384e-12	1.010594e-06	0.1
1.973926e-12	0.999996320362	0.1	1.973926e-12	4.940408e-10	0.1	1.973926e-12	1.104321e-10	0.1	1.973926e-12	2.455829e-10	0.1	1.973926e-12	6.525667e-12	0.1	1.973926e-12	5.831235e-08	0.1	1.973926e-12	8.420742e-10	0.1	1.973926e-12	1.17786e-08	0.1	1.973926e-12	1.263918e-09	0.1	1.973926e-12	1.930722e-09	0.1	1.973926e-12	2.244001e-07	0.1	1.973926e-12	1.599216e-06	0.1
2.77111e-12	0.999994779574	0.1	2.77111e-12	6.974989e-10	0.1	2.77111e-12	1.500506e-10	0.1	2.77111e-12	3.437479e-10	0.1	2.77111e-12	1.09743e-11	0.1	2.77111e-12	6.090631e-08	0.1	2.77111e-12	8.596834e-10	0.1	2.77111e-12	1.686659e-08	0.1	2.77111e-12	1.432003e-09	0.1	2.77111e-12	2.710527e-09	0.1	2.77111e-12	3.15058e-07	0.1	2.77111e-12	2.245071e-06	0.1
3.697173e-12	0.9999930655010001	0.1	3.697173e-12	9.363213e-10	0.1	3.697173e-12	1.928365e-10	0.1	3.697173e-12	4.570745e-10	0.1	3.697173e-12	1.742754e-11	0.1	3.697173e-12	6.183314e-08	0.1	3.697173e-12	8.657529e-10	0.1	3.697173e-12	2.280024e-08	0.1	3.697173e-12	1.529772e-09	0.1	3.697173e-12	3.616447e-09	0.1	3.697173e-12	4.203909e-07	0.1	3.697173e-12	2.995338e-06	0.1
4.964141e-12	0.999990701213	0.1	4.964141e-12	1.266896e-09	0.1	4.964141e-12	2.461922e-10	0.1	4.964141e-12	6.109204e-10	0.1	4.964141e-12	2.846088e-11	0.1	4.964141e-12	6.214122e-08	0.1	4.964141e-12	8.678487e-10	0.1	4.964141e-12	3.091409e-08	0.1	4.964141e-12	1.58493e-09	0.1	4.964141e-12	4.855936e-09	0.1	4.964141e-12	5.64528e-07	0.1	4.964141e-12	4.021797e-06	0.1
6.76025e-12	0.9999873679069999	0.1	6.76025e-12	1.742012e-09	0.1	6.76025e-12	3.12663e-10	0.1	6.76025e-12	8.26732e-10	0.1	6.76025e-12	4.838105e-11	0.1	6.76025e-12	6.222447e-08	0.1	6.76025e-12	8.685378e-10	0.1	6.76025e-12	4.238196e-08	0.1	6.76025e-12	1.607719e-09	0.1	6.76025e-12	6.613239e-09	0.1	6.76025e-12	7.689125e-07	0.1	6.76025e-12	5.476947e-06	0.1
