Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
2.073239e-12	9.8030749879426e-06	0.1	2.073239e-12	1.496959e-08	0.1	2.073239e-12	1.47008e-10	0.1	2.073239e-12	3.709992e-08	0.1	2.073239e-12	2.255597e-08	0.1	2.073239e-12	1.2154467000000001e-07	0.1	2.073239e-12	4.772762e-10	0.1
4.496551e-12	9.5784172570086e-06	0.1	4.496551e-12	3.225458e-08	0.1	4.496551e-12	3.178788e-10	0.1	4.496551e-12	7.978343e-08	0.1	4.496551e-12	4.976321e-08	0.1	4.496551e-12	2.5826822e-07	0.1	4.496551e-12	1.030788e-09	0.1
9.222385e-12	9.156483687246599e-06	0.1	9.222385e-12	6.531569e-08	0.1	9.222385e-12	6.480527e-10	0.1	9.222385e-12	1.609651e-07	0.1	9.222385e-12	1.052617e-07	0.1	9.222385e-12	5.090008e-07	0.1	9.222385e-12	2.096688e-09	0.1
1.762387e-11	8.456267208262e-06	0.1	1.762387e-11	1.220365e-07	0.1	1.762387e-11	1.22471e-09	0.1	1.762387e-11	2.988513e-07	0.1	1.762387e-11	2.110011e-07	0.1	1.762387e-11	9.06342e-07	0.1	1.762387e-11	3.94734e-09	0.1
2.922614e-11	7.585137321102e-06	0.1	2.922614e-11	1.962325e-07	0.1	2.922614e-11	1.998349e-09	0.1	2.922614e-11	4.76605e-07	0.1	2.922614e-11	3.692182e-07	0.1	2.922614e-11	1.3639491e-06	0.1	2.922614e-11	6.409884e-09	0.1
4.52301e-11	6.5434440582465995e-06	0.1	4.52301e-11	2.912032e-07	0.1	4.52301e-11	3.020265e-09	0.1	4.52301e-11	6.999091e-07	0.1	4.52301e-11	6.042447e-07	0.1	4.52301e-11	1.8479697999999999e-06	0.1	4.52301e-11	9.630656e-09	0.1
6.123407e-11	5.659839213109201e-06	0.1	6.123407e-11	3.782747e-07	0.1	6.123407e-11	3.988091e-09	0.1	6.123407e-11	9.006044e-07	0.1	6.123407e-11	8.513277e-07	0.1	6.123407e-11	2.1926397e-06	0.1	6.123407e-11	1.265112e-08	0.1
8.53779e-11	4.5709193198976e-06	0.1	8.53779e-11	4.961309e-07	0.1	8.53779e-11	5.344661e-09	0.1	8.53779e-11	1.166376e-06	0.1	8.53779e-11	1.233063e-06	0.1	8.53779e-11	2.5105545000000003e-06	0.1	8.53779e-11	1.684242e-08	0.1
1.095217e-10	3.715057703622e-06	0.1	1.095217e-10	5.995345e-07	0.1	1.095217e-10	6.578541e-09	0.1	1.095217e-10	1.394305e-06	0.1	1.095217e-10	1.611928e-06	0.1	1.095217e-10	2.6511622e-06	0.1	1.095217e-10	2.061779e-08	0.1
1.336656e-10	3.0390036689879998e-06	0.1	1.336656e-10	6.902681e-07	0.1	1.336656e-10	7.694635e-09	0.1	1.336656e-10	1.590573e-06	0.1	1.336656e-10	1.977534e-06	0.1	1.336656e-10	2.6700875e-06	0.1	1.336656e-10	2.40072e-08	0.1
1.578094e-10	2.5021237195580997e-06	0.1	1.578094e-10	7.698915e-07	0.1	1.578094e-10	8.6998e-09	0.1	1.578094e-10	1.760211e-06	0.1	1.578094e-10	2.323489e-06	0.1	1.578094e-10	2.6077201e-06	0.1	1.578094e-10	2.704224e-08	0.1
1.819532e-10	2.0733517286227998e-06	0.1	1.819532e-10	8.39769e-07	0.1	1.819532e-10	9.601947e-09	0.1	1.819532e-10	1.907334e-06	0.1	1.819532e-10	2.646213e-06	0.1	1.819532e-10	2.4931782999999998e-06	0.1	1.819532e-10	2.975455e-08	0.1
2.060971e-10	1.7288880662900001e-06	0.1	2.060971e-10	9.010934e-07	0.1	2.060971e-10	1.040942e-08	0.1	2.060971e-10	2.035329e-06	0.1	2.060971e-10	2.944077e-06	0.1	2.060971e-10	2.3472672e-06	0.1	2.060971e-10	3.217473e-08	0.1
2.302409e-10	1.4504546626542e-06	0.1	2.302409e-10	9.549077e-07	0.1	2.302409e-10	1.113058e-08	0.1	2.302409e-10	2.146997e-06	0.1	2.302409e-10	3.216776e-06	0.1	2.302409e-10	2.1846835e-06	0.1	2.302409e-10	3.433177e-08	0.1
2.543847e-10	1.2239787832314001e-06	0.1	2.543847e-10	1.002124e-06	0.1	2.543847e-10	1.177353e-08	0.1	2.543847e-10	2.244671e-06	0.1	2.543847e-10	3.464878e-06	0.1	2.543847e-10	2.0156491e-06	0.1	2.543847e-10	3.625269e-08	0.1
2.814482e-10	1.0185326013611e-06	0.1	2.814482e-10	1.04819e-06	0.1	2.814482e-10	1.241075e-08	0.1	2.814482e-10	2.339924e-06	0.1	2.814482e-10	3.715147e-06	0.1	2.814482e-10	1.8270206e-06	0.1	2.814482e-10	3.81559e-08	0.1
3.104582e-10	8.4246398336408e-07	0.1	3.104582e-10	1.09058e-06	0.1	3.104582e-10	1.30068e-08	0.1	3.104582e-10	2.427813e-06	0.1	3.104582e-10	3.953015e-06	0.1	3.104582e-10	1.632622e-06	0.1	3.104582e-10	3.993722e-08	0.1
3.394682e-10	7.0159178322155e-07	0.1	3.394682e-10	1.126744e-06	0.1	3.394682e-10	1.35238e-08	0.1	3.394682e-10	2.503262e-06	0.1	3.394682e-10	4.162199e-06	0.1	3.394682e-10	1.4506885e-06	0.1	3.394682e-10	4.148479e-08	0.1
