Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
4.498369e-10	0.987592	0.1	4.498369e-10	4.45652e-110	0.1	4.498369e-10	8.057789e-06	0.1	4.498369e-10	4.45652e-110	0.1	4.498369e-10	0.0007043647	0.1	4.498369e-10	0.001547474	0.1	4.498369e-10	0.002971266	0.1	4.498369e-10	0.0007886295	0.1	4.498369e-10	1.488545e-06	0.1	4.498369e-10	0.0001867703	0.1	4.498369e-10	4.90576e-10	0.1
6.845295e-10	0.9812098	0.1	6.845295e-10	6.748838e-110	0.1	6.845295e-10	1.21971e-05	0.1	6.845295e-10	6.748838e-110	0.1	6.845295e-10	0.001067141	0.1	6.845295e-10	0.002345568	0.1	6.845295e-10	0.004497171	0.1	6.845295e-10	0.001193937	0.1	6.845295e-10	2.272824e-06	0.1	6.845295e-10	0.0002829246	0.1	6.845295e-10	9.720479e-10	0.1
1.072029e-09	0.9708067	0.1	1.072029e-09	1.048552e-109	0.1	1.072029e-09	1.893952e-05	0.1	1.072029e-09	1.048552e-109	0.1	1.072029e-09	0.001659856	0.1	1.072029e-09	0.003652628	0.1	1.072029e-09	0.00697753	0.1	1.072029e-09	0.001853637	0.1	1.072029e-09	3.597461e-06	0.1	1.072029e-09	0.0004399082	0.1	1.072029e-09	2.416243e-09	0.1
1.618495e-09	0.9564148	0.1	1.618495e-09	1.565556e-109	0.1	1.618495e-09	2.826453e-05	0.1	1.618495e-09	1.565556e-109	0.1	1.618495e-09	0.002484239	0.1	1.618495e-09	0.005480416	0.1	1.618495e-09	0.01038711	0.1	1.618495e-09	0.002763251	0.1	1.618495e-09	5.568343e-06	0.1	1.618495e-09	0.0006578771	0.1	1.618495e-09	6.50295e-09	0.1
2.307628e-09	0.9387171	0.1	2.307628e-09	2.201443e-109	0.1	2.307628e-09	3.974267e-05	0.1	2.307628e-09	2.201443e-109	0.1	2.307628e-09	0.003508542	0.1	2.307628e-09	0.007774958	0.1	2.307628e-09	0.0145275	0.1	2.307628e-09	0.003874454	0.1	2.307628e-09	8.311597e-06	0.1	2.307628e-09	0.0009277854	0.1	2.307628e-09	1.651658e-08	0.1
3.032428e-09	0.9206282	0.1	3.032428e-09	2.8516e-109	0.1	3.032428e-09	5.150926e-05	0.1	3.032428e-09	2.8516e-109	0.1	3.032428e-09	0.004572551	0.1	3.032428e-09	0.01019597	0.1	3.032428e-09	0.01867512	0.1	3.032428e-09	0.004998261	0.1	3.032428e-09	1.16203e-05	0.1	3.032428e-09	0.001206613	0.1	3.032428e-09	3.473404e-08	0.1
3.757228e-09	0.9030568	0.1	3.757228e-09	3.483422e-109	0.1	3.757228e-09	6.299587e-05	0.1	3.757228e-09	3.483422e-109	0.1	3.757228e-09	0.005627975	0.1	3.757228e-09	0.01264467	0.1	3.757228e-09	0.02259645	0.1	3.757228e-09	0.006074372	0.1	3.757228e-09	1.547306e-05	0.1	3.757228e-09	0.001481107	0.1	3.757228e-09	6.252791e-08	0.1
4.482027e-09	0.8859833	0.1	4.482027e-09	4.097654e-109	0.1	4.482027e-09	7.423241e-05	0.1	4.482027e-09	4.097654e-109	0.1	4.482027e-09	0.006679209	0.1	4.482027e-09	0.015138	0.1	4.482027e-09	0.02628064	0.1	4.482027e-09	0.007101405	0.1	4.482027e-09	1.996285e-05	0.1	4.482027e-09	0.001751907	0.1	4.482027e-09	1.01217e-07	0.1
5.206827e-09	0.8693889	0.1	5.206827e-09	4.695008e-109	0.1	5.206827e-09	8.524477e-05	0.1	5.206827e-09	4.695008e-109	0.1	5.206827e-09	0.00772989	0.1	5.206827e-09	0.0176896	0.1	5.206827e-09	0.02972041	0.1	5.206827e-09	0.008078296	0.1	5.206827e-09	2.51635e-05	0.1	5.206827e-09	0.002019431	0.1	5.206827e-09	1.517046e-07	0.1
5.931627e-09	0.8532553	0.1	5.931627e-09	5.276155e-109	0.1	5.931627e-09	9.605499e-05	0.1	5.931627e-09	5.276155e-109	0.1	5.931627e-09	0.008782911	0.1	5.931627e-09	0.02030992	0.1	5.931627e-09	0.03291194	0.1	5.931627e-09	0.009004309	0.1	5.931627e-09	3.113009e-05	0.1	5.931627e-09	0.002283883	0.1	5.931627e-09	2.144908e-07	0.1
6.656427e-09	0.8375654	0.1	6.656427e-09	5.841735e-109	0.1	6.656427e-09	0.0001066814	0.1	6.656427e-09	5.841735e-109	0.1	6.656427e-09	0.009840449	0.1	6.656427e-09	0.02300639	0.1	6.656427e-09	0.03585464	0.1	6.656427e-09	0.009879033	0.1	6.656427e-09	3.789984e-05	0.1	6.656427e-09	0.002545274	0.1	6.656427e-09	2.896986e-07	0.1
