Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
2095.931	9.86307836823e-06	0.1	2095.931	9.281789e-10	0.1	2095.931	4.900576e-08	0.1	2095.931	4.414879e-08	0.1	2095.931	4.1681561299999996e-08	0.1	2095.931	9.535474e-10	0.1	2095.931	1.042189e-10	0.1
4330.385	9.7192758343226e-06	0.1	4330.385	1.90372e-09	0.1	4330.385	1.005121e-07	0.1	4330.385	9.055036e-08	0.1	4330.385	8.54900128e-08	0.1	4330.385	1.955751e-09	0.1	4330.385	2.137559e-10	0.1
7561.8	9.515013945867801e-06	0.1	7561.8	3.289443e-09	0.1	7561.8	1.736741e-07	0.1	7561.8	1.564612e-07	0.1	7561.8	1.477175514e-07	0.1	7561.8	3.379358e-09	0.1	7561.8	3.693471e-10	0.1
12920.33	9.1857123861879e-06	0.1	12920.33	5.523388e-09	0.1	12920.33	2.916222e-07	0.1	12920.33	2.627195e-07	0.1	12920.33	2.4803760199999997e-07	0.1	12920.33	5.674352e-09	0.1	12920.33	6.201834e-10	0.1
23451.17	8.5713889994705e-06	0.1	23451.17	9.690906e-09	0.1	23451.17	5.116585e-07	0.1	23451.17	4.609479e-07	0.1	23451.17	4.35188159e-07	0.1	23451.17	9.95577e-09	0.1	23451.17	1.088127e-09	0.1
40448.67	7.6653099803056e-06	0.1	40448.67	1.583768e-08	0.1	40448.67	8.361952e-07	0.1	40448.67	7.533197e-07	0.1	40448.67	7.11220787e-07	0.1	40448.67	1.627053e-08	0.1	40448.67	1.778309e-09	0.1
63197.08	6.600723731153299e-06	0.1	63197.08	2.305975e-08	0.1	63197.08	1.217506e-06	0.1	63197.08	1.096838e-06	0.1	63197.08	1.035541818e-06	0.1	63197.08	2.368999e-08	0.1	63197.08	2.589229e-09	0.1
78373.5	5.9740464925118e-06	0.1	78373.5	2.731108e-08	0.1	78373.5	1.441967e-06	0.1	78373.5	1.299054e-06	0.1	78373.5	1.226456928e-06	0.1	78373.5	2.805751e-08	0.1	78373.5	3.066584e-09	0.1
96282.75	5.310610927272e-06	0.1	96282.75	3.181179e-08	0.1	96282.75	1.679595e-06	0.1	96282.75	1.51313e-06	0.1	96282.75	1.428569534e-06	0.1	96282.75	3.268122e-08	0.1	96282.75	3.571939e-09	0.1
118291.2	4.595350233773201e-06	0.1	118291.2	3.666407e-08	0.1	118291.2	1.935785e-06	0.1	118291.2	1.743929e-06	0.1	118291.2	1.6464703809999998e-06	0.1	118291.2	3.766612e-08	0.1	118291.2	4.11677e-09	0.1
