Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
6.831246e-12	9.784720151820001e-06	0.1	6.831246e-12	1.663468e-07	0.1	6.831246e-12	1.026632e-10	0.1	6.831246e-12	9.168292e-09	0.1	6.831246e-12	2.8597377000000002e-08	0.1	6.831246e-12	1.081529e-08	0.1	6.831246e-12	9.113389e-12	0.1
1.525033e-11	9.5258827876121e-06	0.1	1.525033e-11	3.664429e-07	0.1	1.525033e-11	2.261562e-10	0.1	1.525033e-11	2.01967e-08	0.1	1.525033e-11	6.299673e-08	0.1	1.525033e-11	2.382483e-08	0.1	1.525033e-11	2.007575e-11	0.1
3.168256e-11	9.040247788532e-06	0.1	3.168256e-11	7.418673e-07	0.1	3.168256e-11	4.578592e-10	0.1	3.168256e-11	4.088846e-08	0.1	3.168256e-11	1.2753751e-07	0.1	3.168256e-11	4.823362e-08	0.1	3.168256e-11	4.064356e-11	0.1
6.089223e-11	8.2373003311856e-06	0.1	6.089223e-11	1.362593e-06	0.1	6.089223e-11	8.409656e-10	0.1	6.089223e-11	7.510024e-08	0.1	6.089223e-11	2.3424906e-07	0.1	6.089223e-11	8.859102e-08	0.1	6.089223e-11	7.465031e-11	0.1
1.015092e-10	7.2379192772424e-06	0.1	1.015092e-10	2.135173e-06	0.1	1.015092e-10	1.317815e-09	0.1	1.015092e-10	1.176818e-07	0.1	1.015092e-10	3.6706664e-07	0.1	1.015092e-10	1.388215e-07	0.1	1.015092e-10	1.169765e-10	0.1
1.585512e-10	6.035701210139699e-06	0.1	1.585512e-10	3.064559e-06	0.1	1.585512e-10	1.891484e-09	0.1	1.585512e-10	1.689062e-07	0.1	1.585512e-10	5.268412400000001e-07	0.1	1.585512e-10	1.992469e-07	0.1	1.585512e-10	1.678934e-10	0.1
2.155932e-10	5.0331721311692e-06	0.1	2.155932e-10	3.839574e-06	0.1	2.155932e-10	2.369911e-09	0.1	2.155932e-10	2.116226e-07	0.1	2.155932e-10	6.6007731e-07	0.1	2.155932e-10	2.496357e-07	0.1	2.155932e-10	2.10353e-10	0.1
3.022133e-10	3.819891452741e-06	0.1	3.022133e-10	4.777513e-06	0.1	3.022133e-10	2.948992e-09	0.1	3.022133e-10	2.633197e-07	0.1	3.022133e-10	8.213222400000001e-07	0.1	3.022133e-10	3.106172e-07	0.1	3.022133e-10	2.617385e-10	0.1
3.888333e-10	2.899081370266e-06	0.1	3.888333e-10	5.489355e-06	0.1	3.888333e-10	3.388576e-09	0.1	3.888333e-10	3.025557e-07	0.1	3.888333e-10	9.4369809e-07	0.1	3.888333e-10	3.568987e-07	0.1	3.888333e-10	3.007371e-10	0.1
4.754534e-10	2.2002380368848e-06	0.1	4.754534e-10	6.029603e-06	0.1	4.754534e-10	3.722291e-09	0.1	4.754534e-10	3.323344e-07	0.1	4.754534e-10	1.03657434e-06	0.1	4.754534e-10	3.920237e-07	0.1	4.754534e-10	3.30335e-10	0.1
5.620734e-10	1.6698561284756e-06	0.1	5.620734e-10	6.439621e-06	0.1	5.620734e-10	3.975655e-09	0.1	5.620734e-10	3.549357e-07	0.1	5.620734e-10	1.1070625999999998e-06	0.1	5.620734e-10	4.186816e-07	0.1	5.620734e-10	3.52798e-10	0.1
6.486935e-10	1.267326791896e-06	0.1	6.486935e-10	6.750801e-06	0.1	6.486935e-10	4.168038e-09	0.1	6.486935e-10	3.720897e-07	0.1	6.486935e-10	1.1605586000000001e-06	0.1	6.486935e-10	4.389135e-07	0.1	6.486935e-10	3.698463e-10	0.1
7.353135e-10	9.618293579092e-07	0.1	7.353135e-10	6.986969e-06	0.1	7.353135e-10	4.314139e-09	0.1	7.353135e-10	3.851095e-07	0.1	7.353135e-10	1.201159e-06	0.1	7.353135e-10	4.542683e-07	0.1	7.353135e-10	3.82785e-10	0.1
8.219336e-10	7.299741672056999e-07	0.1	8.219336e-10	7.166208e-06	0.1	8.219336e-10	4.425115e-09	0.1	8.219336e-10	3.949917e-07	0.1	8.219336e-10	1.2319726999999999e-06	0.1	8.219336e-10	4.659217e-07	0.1	8.219336e-10	3.926047e-10	0.1
9.085536e-10	5.540091964076101e-07	0.1	9.085536e-10	7.302239e-06	0.1	9.085536e-10	4.509432e-09	0.1	9.085536e-10	4.024926e-07	0.1	9.085536e-10	1.255359e-06	0.1	9.085536e-10	4.747661e-07	0.1	9.085536e-10	4.000574e-10	0.1
9.987176e-10	4.1574332786952e-07	0.1	9.987176e-10	7.409127e-06	0.1	9.987176e-10	4.575783e-09	0.1	9.987176e-10	4.083874e-07	0.1	9.987176e-10	1.273734e-06	0.1	9.987176e-10	4.817155e-07	0.1	9.987176e-10	4.059134e-10	0.1
1.103058e-09	2.9821476173552e-07	0.1	1.103058e-09	7.499984e-06	0.1	1.103058e-09	4.632305e-09	0.1	1.103058e-09	4.133992e-07	0.1	1.103058e-09	1.2893533e-06	0.1	1.103058e-09	4.876227e-07	0.1	1.103058e-09	4.108911e-10	0.1
1.207398e-09	2.139108902553e-07	0.1	1.207398e-09	7.565156e-06	0.1	1.207398e-09	4.672979e-09	0.1	1.207398e-09	4.169955e-07	0.1	1.207398e-09	1.3005581e-06	0.1	1.207398e-09	4.9186e-07	0.1	1.207398e-09	4.144617e-10	0.1
1.311738e-09	1.5343932801736e-07	0.1	1.311738e-09	7.611904e-06	0.1	1.311738e-09	4.702284e-09	0.1	1.311738e-09	4.195764e-07	0.1	1.311738e-09	1.3085946e-06	0.1	1.311738e-09	4.948994e-07	0.1	1.311738e-09	4.170229e-10	0.1
1.429412e-09	1.0548731303908e-07	0.1	1.429412e-09	7.648974e-06	0.1	1.429412e-09	4.725675e-09	0.1	1.429412e-09	4.216244e-07	0.1	1.429412e-09	1.3149668e-06	0.1	1.429412e-09	4.973096e-07	0.1	1.429412e-09	4.19054e-10	0.1
