Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
0.0001185653	0.9883946	0.1	0.0001185653	2.871295e-05	0.1	0.0001185653	0.002802258	0.1	0.0001185653	0.002853991	0.1	0.0001185653	0.0001320844	0.1
0.0001398086	0.9863451	0.1	0.0001398086	2.865619e-05	0.1	0.0001398086	0.003307146	0.1	0.0001398086	0.003363689	0.1	0.0001398086	0.0001423092	0.1
0.000161052	0.9843038	0.1	0.000161052	2.859905e-05	0.1	0.000161052	0.00381157	0.1	0.000161052	0.00387258	0.1	0.000161052	0.0001496262	0.1
0.0001822954	0.9822705	0.1	0.0001822954	2.854158e-05	0.1	0.0001822954	0.004315267	0.1	0.0001822954	0.004380482	0.1	0.0001822954	0.0001547487	0.1
0.0002016956	0.98042	0.1	0.0002016956	2.848889e-05	0.1	0.0002016956	0.004774439	0.1	0.0002016956	0.004843323	0.1	0.0002016956	0.0001580124	0.1
0.0002198775	0.978691	0.1	0.0002198775	2.84394e-05	0.1	0.0002198775	0.005203943	0.1	0.0002198775	0.005276155	0.1	0.0002198775	0.0001601713	0.1
0.0002501805	0.9758205	0.1	0.0002501805	2.835683e-05	0.1	0.0002501805	0.005917783	0.1	0.0002501805	0.005995368	0.1	0.0002501805	0.0001624288	0.1
0.0002804835	0.9729632	0.1	0.0002804835	2.82743e-05	0.1	0.0002804835	0.00662891	0.1	0.0002804835	0.006711724	0.1	0.0002804835	0.0001636052	0.1
0.0003107866	0.9701189	0.1	0.0003107866	2.819194e-05	0.1	0.0003107866	0.007337176	0.1	0.0003107866	0.007425124	0.1	0.0003107866	0.0001641431	0.1
0.0003410896	0.9672872	0.1	0.0003410896	2.810983e-05	0.1	0.0003410896	0.0080425	0.1	0.0003410896	0.008135516	0.1	0.0003410896	0.0001643071	0.1
0.0003727284	0.964344	0.1	0.0003727284	2.802441e-05	0.1	0.0003727284	0.008775728	0.1	0.0003727284	0.008873987	0.1	0.0003727284	0.0001642478	0.1
0.0004097098	0.9609209	0.1	0.0004097098	2.7925e-05	0.1	0.0004097098	0.009628629	0.1	0.0004097098	0.009732967	0.1	0.0004097098	0.0001640125	0.1
0.0004483453	0.9573639	0.1	0.0004483453	2.782167e-05	0.1	0.0004483453	0.01051491	0.1	0.0004483453	0.01062555	0.1	0.0004483453	0.0001636663	0.1
0.0004935971	0.9532228	0.1	0.0004935971	2.770136e-05	0.1	0.0004935971	0.01154679	0.1	0.0004935971	0.01166477	0.1	0.0004935971	0.0001631984	0.1
0.0005431857	0.9487154	0.1	0.0005431857	2.757039e-05	0.1	0.0005431857	0.01266997	0.1	0.0005431857	0.01279592	0.1	0.0005431857	0.0001626522	0.1
0.0005992791	0.9436547	0.1	0.0005992791	2.742334e-05	0.1	0.0005992791	0.01393099	0.1	0.0005992791	0.0140659	0.1	0.0005992791	0.0001620198	0.1
0.0006687716	0.9374407	0.1	0.0006687716	2.724278e-05	0.1	0.0006687716	0.01547943	0.1	0.0006687716	0.01562534	0.1	0.0006687716	0.0001612326	0.1
0.0007503642	0.9302219	0.1	0.0007503642	2.703301e-05	0.1	0.0007503642	0.01727826	0.1	0.0007503642	0.01743694	0.1	0.0007503642	0.0001603132	0.1
0.0008469967	0.9217786	0.1	0.0008469967	2.678767e-05	0.1	0.0008469967	0.01938223	0.1	0.0008469967	0.01955586	0.1	0.0008469967	0.0001592356	0.1
0.000971522	0.9110642	0.1	0.000971522	2.647635e-05	0.1	0.000971522	0.0220521	0.1	0.000971522	0.0222447	0.1	0.000971522	0.0001578663	0.1
0.001147861	0.8962036	0.1	0.001147861	2.604456e-05	0.1	0.001147861	0.02575515	0.1	0.001147861	0.02597407	0.1	0.001147861	0.0001559647	0.1
0.001412869	0.8745329	0.1	0.001412869	2.541492e-05	0.1	0.001412869	0.03115518	0.1	0.001412869	0.03141248	0.1	0.001412869	0.0001531863	0.1
0.00186717	0.8391303	0.1	0.00186717	2.438634e-05	0.1	0.00186717	0.03997697	0.1	0.00186717	0.04029707	0.1	0.00186717	0.0001486329	0.1
0.002624338	0.7845977	0.1	0.002624338	2.280212e-05	0.1	0.002624338	0.05356555	0.1	0.002624338	0.05398262	0.1	0.002624338	0.0001415805	0.1
