Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
3.441891e-09	9.8761742496326e-06	0.1	3.441891e-09	4.191802e-12	0.1	3.441891e-09	2.769962e-08	0.1	3.441891e-09	4.85645e-10	0.1	3.441891e-09	9.130344e-08	0.1	3.441891e-09	3.4539140999999998e-09	0.1	3.441891e-09	7.795245e-10	0.1
9.53668e-09	9.6608574921429e-06	0.1	9.53668e-09	1.149982e-11	0.1	9.53668e-09	7.581075e-08	0.1	9.53668e-09	1.331015e-09	0.1	9.53668e-09	2.502881e-07	0.1	9.53668e-09	9.4661901e-09	0.1	9.53668e-09	2.136413e-09	0.1
1.962255e-08	9.314888192647e-06	0.1	1.962255e-08	2.327837e-11	0.1	1.962255e-08	1.528547e-07	0.1	1.962255e-08	2.689952e-09	0.1	1.962255e-08	5.059991e-07	0.1	1.962255e-08	1.9130929e-08	0.1	1.962255e-08	4.317498e-09	0.1
3.643232e-08	8.765802575111e-06	0.1	3.643232e-08	4.206809e-11	0.1	3.643232e-08	2.744182e-07	0.1	3.643232e-08	4.84834e-09	0.1	3.643232e-08	9.125315e-07	0.1	3.643232e-08	3.4481276e-08	0.1	3.643232e-08	7.781373e-09	0.1
6.933492e-08	7.7837179294347e-06	0.1	6.933492e-08	7.599778e-11	0.1	6.933492e-08	4.89349e-07	0.1	6.933492e-08	8.714543e-09	0.1	6.933492e-08	1.642092e-06	0.1	6.933492e-08	6.1977266e-08	0.1	6.933492e-08	1.398488e-08	0.1
1.128145e-07	6.6540691576722005e-06	0.1	1.128145e-07	1.156149e-10	0.1	1.128145e-07	7.316793e-07	0.1	1.128145e-07	1.317292e-08	0.1	1.128145e-07	2.486064e-06	0.1	1.128145e-07	9.3684253e-08	0.1	1.128145e-07	2.113633e-08	0.1
1.633454e-07	5.547493107832e-06	0.1	1.633454e-07	1.551594e-10	0.1	1.633454e-07	9.622768e-07	0.1	1.633454e-07	1.755584e-08	0.1	1.633454e-07	3.319433e-06	0.1	1.633454e-07	1.2485387600000001e-07	0.1	1.633454e-07	2.816363e-08	0.1
2.243882e-07	4.4558728345072e-06	0.1	2.243882e-07	1.950552e-10	0.1	2.243882e-07	1.18039e-06	0.1	2.243882e-07	2.190109e-08	0.1	2.243882e-07	4.150704e-06	0.1	2.243882e-07	1.5575453e-07	0.1	2.243882e-07	3.512625e-08	0.1
3.011989e-07	3.3859275331192e-06	0.1	3.011989e-07	2.352405e-10	0.1	3.011989e-07	1.380317e-06	0.1	3.011989e-07	2.619196e-08	0.1	3.011989e-07	4.979023e-06	0.1	3.011989e-07	1.8626691e-07	0.1	3.011989e-07	4.199543e-08	0.1
3.780096e-07	2.5769450259226e-06	0.1	3.780096e-07	2.665164e-10	0.1	3.780096e-07	1.516627e-06	0.1	3.780096e-07	2.947049e-08	0.1	3.780096e-07	5.619842e-06	0.1	3.780096e-07	2.0957887e-07	0.1	3.780096e-07	4.723723e-08	0.1
