Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.1781361	9.8675663365734e-06	0.1	0.1781361	2.931475e-09	0.1	0.1781361	1.712846e-08	0.1	0.1781361	2.177373e-08	0.1	0.1781361	8.42308926e-08	0.1	0.1781361	3.756075e-09	0.1	0.1781361	2.51177e-09	0.1
0.3656889	9.7301317516438e-06	0.1	0.3656889	5.976013e-09	0.1	0.3656889	3.491746e-08	0.1	0.3656889	4.438715e-08	0.1	0.3656889	1.7171015799999998e-07	0.1	0.3656889	7.657022e-09	0.1	0.3656889	5.120405e-09	0.1
0.4594653	9.6621344452234e-06	0.1	0.4594653	7.48233e-09	0.1	0.4594653	4.371884e-08	0.1	0.4594653	5.557547e-08	0.1	0.4594653	2.14991788e-07	0.1	0.4594653	9.587049e-09	0.1	0.4594653	6.411066e-09	0.1
0.6470182	9.5275608651123e-06	0.1	0.6470182	1.046347e-08	0.1	0.6470182	6.11375e-08	0.1	0.6470182	7.771811e-08	0.1	0.6470182	3.00649732e-07	0.1	0.6470182	1.340676e-08	0.1	0.6470182	8.965392e-09	0.1
1.007333	9.274262619219999e-06	0.1	1.007333	1.607466e-08	0.1	1.007333	9.392333e-08	0.1	1.007333	1.193955e-07	0.1	1.007333	4.6187731899999997e-07	0.1	1.007333	2.059633e-08	0.1	1.007333	1.377321e-08	0.1
1.546186	8.9079657929304e-06	0.1	1.546186	2.418906e-08	0.1	1.546186	1.413354e-07	0.1	1.546186	1.796658e-07	0.1	1.546186	6.95030701e-07	0.1	1.546186	3.099325e-08	0.1	1.546186	2.072585e-08	0.1
2.085038	8.55613588147e-06	0.1	2.085038	3.1983e-08	0.1	2.085038	1.868748e-07	0.1	2.085038	2.375556e-07	0.1	2.085038	9.1897553e-07	0.1	2.085038	4.097956e-08	0.1	2.085038	2.74039e-08	0.1
2.623891	8.2182021332665e-06	0.1	2.623891	3.946908e-08	0.1	2.623891	2.306156e-07	0.1	2.623891	2.93159e-07	0.1	2.623891	1.13407501e-06	0.1	2.623891	5.057142e-08	0.1	2.623891	3.381819e-08	0.1
3.162744	7.893616222369499e-06	0.1	3.162744	4.665953e-08	0.1	3.162744	2.726288e-07	0.1	3.162744	3.465663e-07	0.1	3.162744	1.34067964e-06	0.1	3.162744	5.978449e-08	0.1	3.162744	3.997913e-08	0.1
3.701597	7.581850291313701e-06	0.1	3.701597	5.356595e-08	0.1	3.701597	3.129827e-07	0.1	3.701597	3.978642e-07	0.1	3.701597	1.5391238999999999e-06	0.1	3.701597	6.863364e-08	0.1	3.701597	4.589675e-08	0.1
