Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
32910.59	0.9896801	0.1	32910.59	7.254684e-15	0.1	32910.59	4.424406e-08	0.1	32910.59	0.003251695	0.1	32910.59	2.00245955339e-11	0.1	32910.59	2.77635e-15	0.1	32910.59	7.747049e-13	0.1
37361.43	0.9879998	0.1	37361.43	8.226086e-15	0.1	37361.43	5.0202420000000003e-08	0.1	37361.43	0.003986247	0.1	37361.43	2.283130430907e-11	0.1	37361.43	3.148107e-15	0.1	37361.43	8.784061e-13	0.1
41812.26	0.986287	0.1	41812.26	9.194784e-15	0.1	41812.26	5.6148437e-08	0.1	41812.26	0.004756067	0.1	41812.26	2.5645933059839998e-11	0.1	41812.26	3.518829e-15	0.1	41812.26	9.818185e-13	0.1
46263.1	0.9845481	0.1	46263.1	1.016074e-14	0.1	46263.1	6.2081157e-08	0.1	46263.1	0.005554621	0.1	46263.1	2.846565178591e-11	0.1	46263.1	3.888503e-15	0.1	46263.1	1.084938e-12	0.1
50713.94	0.9827885	0.1	50713.94	1.112394e-14	0.1	50713.94	6.7999843e-08	0.1	50713.94	0.006376497	0.1	50713.94	3.1288110487099996e-11	0.1	50713.94	4.257122e-15	0.1	50713.94	1.187764e-12	0.1
55347.16	0.9809398	0.1	55347.16	1.212367e-14	0.1	55347.16	7.4145556e-08	0.1	55347.16	0.007252011	0.1	55347.16	3.4227069518199995e-11	0.1	55347.16	4.63972e-15	0.1	55347.16	1.294489e-12	0.1
60709.9	0.9787835	0.1	60709.9	1.327706e-14	0.1	60709.9	8.1238511e-08	0.1	60709.9	0.008285445	0.1	60709.9	3.76276199375e-11	0.1	60709.9	5.081125e-15	0.1	60709.9	1.417617e-12	0.1
66072.65	0.9766146	0.1	66072.65	1.442642e-14	0.1	66072.65	8.8309048e-08	0.1	66072.65	0.00933546	0.1	66072.65	4.1024820320499996e-11	0.1	66072.65	5.520991e-15	0.1	66072.65	1.540316e-12	0.1
71435.39	0.9744371	0.1	71435.39	1.557178e-14	0.1	71435.39	9.5356764e-08	0.1	71435.39	0.01039789	0.1	71435.39	4.44169506672e-11	0.1	71435.39	5.959323e-15	0.1	71435.39	1.662588e-12	0.1
76798.14	0.9722545	0.1	76798.14	1.671315e-14	0.1	76798.14	1.02381389e-07	0.1	76798.14	0.01146944	0.1	76798.14	4.7802680977999996e-11	0.1	76798.14	6.396129e-15	0.1	76798.14	1.784433e-12	0.1
82823.62	0.969799	0.1	82823.62	1.799084e-14	0.1	82823.62	1.1024638e-07	0.1	82823.62	0.01268104	0.1	82823.62	5.15978725202e-11	0.1	82823.62	6.885105e-15	0.1	82823.62	1.920831e-12	0.1
89290.94	0.9671631	0.1	89290.94	1.935668e-14	0.1	89290.94	1.1865526e-07	0.1	89290.94	0.01398729	0.1	89290.94	5.56595748588e-11	0.1	89290.94	7.407818e-15	0.1	89290.94	2.06664e-12	0.1
