Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.99999995	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.90167e-15	0.9999999500000001	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1	1.90167e-15	0.0	0.1
1.443017e-14	1.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1	1.443017e-14	0.0	0.1
3.764573e-14	1.00000001	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1	3.764573e-14	0.0	0.1
7.778952e-14	0.9999999399999999	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1	7.778952e-14	0.0	0.1
1.324983e-13	0.9999999799999999	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1	1.324983e-13	0.0	0.1
1.87207e-13	0.99999994	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1	1.87207e-13	0.0	0.1
2.94459e-13	0.99999996	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1	2.94459e-13	0.0	0.1
4.875125e-13	0.9999999799999999	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1	4.875125e-13	0.0	0.1
7.256024e-13	0.9999999500000001	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1	7.256024e-13	0.0	0.1
9.990711e-13	1.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1	9.990711e-13	0.0	0.1
1.340404e-12	1.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1	1.340404e-12	0.0	0.1
1.681737e-12	1.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1	1.681737e-12	0.0	0.1
2.02307e-12	1.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1	2.02307e-12	0.0	0.1
2.364403e-12	1.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1	2.364403e-12	0.0	0.1
2.705736e-12	1.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1	2.705736e-12	0.0	0.1
3.047069e-12	1.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1	3.047069e-12	0.0	0.1
3.388401e-12	1.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1	3.388401e-12	0.0	0.1
3.729734e-12	1.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1	3.729734e-12	0.0	0.1
4.071067e-12	1.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1	4.071067e-12	0.0	0.1
4.4124e-12	0.9999998999999999	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1	4.4124e-12	0.0	0.1
4.753733e-12	1.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1	4.753733e-12	0.0	0.1
5.095066e-12	1.00000004	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1	5.095066e-12	0.0	0.1
5.436399e-12	0.9999999900000001	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1	5.436399e-12	0.0	0.1
