Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.035467e-10	9.88487629852e-06	0.1	1.035467e-10	9.04967e-09	0.1	1.035467e-10	1.5641829e-118	0.1	1.035467e-10	5.213943e-119	0.1	1.035467e-10	3.507697e-08	0.1	1.035467e-10	1.89168e-08	0.1	1.035467e-10	2.769132e-10	0.1
4.211503e-10	9.6931461638459e-06	0.1	4.211503e-10	3.644958e-08	0.1	4.211503e-10	6.3000929999999995e-118	0.1	4.211503e-10	2.100031e-118	0.1	4.211503e-10	1.4128e-07	0.1	4.211503e-10	7.619167e-08	0.1	4.211503e-10	1.115329e-09	0.1
9.549537e-10	9.3792405975507e-06	0.1	9.549537e-10	8.130942e-08	0.1	9.549537e-10	1.4053836000000002e-117	0.1	9.549537e-10	4.684612e-118	0.1	9.549537e-10	3.15157e-07	0.1	9.549537e-10	1.699636e-07	0.1	9.549537e-10	2.487999e-09	0.1
2.237163e-09	8.666146740398398e-06	0.1	2.237163e-09	1.832186e-07	0.1	2.237163e-09	3.1668150000000002e-117	0.1	2.237163e-09	1.055605e-117	0.1	2.237163e-09	7.101515e-07	0.1	2.237163e-09	3.829875e-07	0.1	2.237163e-09	5.606305e-09	0.1
4.288699e-09	7.6362460535224e-06	0.1	4.288699e-09	3.304068e-07	0.1	4.288699e-09	5.7108419999999994e-117	0.1	4.288699e-09	1.903614e-117	0.1	4.288699e-09	1.280629e-06	0.1	4.288699e-09	6.906597e-07	0.1	4.288699e-09	1.011003e-08	0.1
5.570909e-09	7.055682771564001e-06	0.1	5.570909e-09	4.133805e-07	0.1	5.570909e-09	7.144965e-117	0.1	5.570909e-09	2.381655e-117	0.1	5.570909e-09	1.602212e-06	0.1	5.570909e-09	8.641021e-07	0.1	5.570909e-09	1.264886e-08	0.1
7.40035e-09	6.302928180925e-06	0.1	7.40035e-09	5.20966e-07	0.1	7.40035e-09	9.00447e-117	0.1	7.40035e-09	3.00149e-117	0.1	7.40035e-09	2.019175e-06	0.1	7.40035e-09	1.088992e-06	0.1	7.40035e-09	1.594073e-08	0.1
1.011775e-08	5.330465330335199e-06	0.1	1.011775e-08	6.599577e-07	0.1	1.011775e-08	1.1406776999999999e-116	0.1	1.011775e-08	3.802259e-117	0.1	1.011775e-08	2.557837e-06	0.1	1.011775e-08	1.37953e-06	0.1	1.011775e-08	2.019348e-08	0.1
1.333592e-08	4.3709685313553e-06	0.1	1.333592e-08	7.971019e-07	0.1	1.333592e-08	1.3777124999999998e-116	0.1	1.333592e-08	4.592375e-117	0.1	1.333592e-08	3.089317e-06	0.1	1.333592e-08	1.666207e-06	0.1	1.333592e-08	2.438961e-08	0.1
1.714631e-08	3.455663334174e-06	0.1	1.714631e-08	9.279357e-07	0.1	1.714631e-08	1.6038381e-116	0.1	1.714631e-08	5.346127e-117	0.1	1.714631e-08	3.596319e-06	0.1	1.714631e-08	1.939693e-06	0.1	1.714631e-08	2.839259e-08	0.1
2.184503e-08	2.5864100794774997e-06	0.1	2.184503e-08	1.052194e-06	0.1	2.184503e-08	1.8185958e-116	0.1	2.184503e-08	6.061986e-117	0.1	2.184503e-08	4.077814e-06	0.1	2.184503e-08	2.199433e-06	0.1	2.184503e-08	3.219427e-08	0.1
2.654376e-08	1.93582404163584e-06	0.1	2.654376e-08	1.145199e-06	0.1	2.654376e-08	1.9793361e-116	0.1	2.654376e-08	6.597787e-117	0.1	2.654376e-08	4.438186e-06	0.1	2.654376e-08	2.393845e-06	0.1	2.654376e-08	3.503971e-08	0.1
3.124249e-08	1.4488936726819199e-06	0.1	3.124249e-08	1.214812e-06	0.1	3.124249e-08	2.0996466000000002e-116	0.1	3.124249e-08	6.998822e-117	0.1	3.124249e-08	4.707907e-06	0.1	3.124249e-08	2.539359e-06	0.1	3.124249e-08	3.716943e-08	0.1
3.594121e-08	1.0844490866895002e-06	0.1	3.594121e-08	1.266917e-06	0.1	3.594121e-08	2.1896964000000002e-116	0.1	3.594121e-08	7.298988e-117	0.1	3.594121e-08	4.909782e-06	0.1	3.594121e-08	2.648275e-06	0.1	3.594121e-08	3.876347e-08	0.1
4.063994e-08	8.116777711411201e-07	0.1	4.063994e-08	1.305917e-06	0.1	4.063994e-08	2.2570973999999998e-116	0.1	4.063994e-08	7.523658e-117	0.1	4.063994e-08	5.060877e-06	0.1	4.063994e-08	2.729797e-06	0.1	4.063994e-08	3.995657e-08	0.1
4.533866e-08	6.075189003225e-07	0.1	4.533866e-08	1.335108e-06	0.1	4.533866e-08	2.3075457e-116	0.1	4.533866e-08	7.691819e-117	0.1	4.533866e-08	5.173967e-06	0.1	4.533866e-08	2.790816e-06	0.1	4.533866e-08	4.084959e-08	0.1
5.003739e-08	4.5471310430968e-07	0.1	5.003739e-08	1.356957e-06	0.1	5.003739e-08	2.3453058000000002e-116	0.1	5.003739e-08	7.817686e-117	0.1	5.003739e-08	5.258611e-06	0.1	5.003739e-08	2.836488e-06	0.1	5.003739e-08	4.151799e-08	0.1
5.550861e-08	3.2451203529731e-07	0.1	5.550861e-08	1.375575e-06	0.1	5.550861e-08	2.3774808000000003e-116	0.1	5.550861e-08	7.924936e-117	0.1	5.550861e-08	5.330734e-06	0.1	5.550861e-08	2.875405e-06	0.1	5.550861e-08	4.208754e-08	0.1
6.117295e-08	2.28851956603188e-07	0.1	6.117295e-08	1.389254e-06	0.1	6.117295e-08	2.4011208e-116	0.1	6.117295e-08	8.003736e-117	0.1	6.117295e-08	5.383724e-06	0.1	6.117295e-08	2.903999e-06	0.1	6.117295e-08	4.2506e-08	0.1
6.683729e-08	1.6139127459791998e-07	0.1	6.683729e-08	1.398902e-06	0.1	6.683729e-08	2.4177927e-116	0.1	6.683729e-08	8.059309e-117	0.1	6.683729e-08	5.421093e-06	0.1	6.683729e-08	2.924164e-06	0.1	6.683729e-08	4.280111e-08	0.1
7.298056e-08	1.1050515838238401e-07	0.1	7.298056e-08	1.406179e-06	0.1	7.298056e-08	2.4303683999999998e-116	0.1	7.298056e-08	8.101228e-117	0.1	7.298056e-08	5.449282e-06	0.1	7.298056e-08	2.939376e-06	0.1	7.298056e-08	4.302372e-08	0.1
