Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.0009077283	9.8765622457138e-06	0.1	0.0009077283	6.439141e-09	0.1	0.0009077283	3.680257e-08	0.1	0.0009077283	8.009663e-08	0.1
0.002516678	9.6616714837587e-06	0.1	0.002516678	1.765799e-08	0.1	0.002516678	1.009233e-07	0.1	0.002516678	2.196482e-07	0.1
0.005181386	9.316009249255201e-06	0.1	0.005181386	3.570407e-08	0.1	0.005181386	2.040647e-07	0.1	0.005181386	4.441238e-07	0.1
0.009622565	8.767166806632002e-06	0.1	0.009622565	6.435759e-08	0.1	0.009622565	3.678324e-07	0.1	0.009622565	8.005456e-07	0.1
0.01830852	7.7854617947724e-06	0.1	0.01830852	1.156098e-07	0.1	0.01830852	6.607618e-07	0.1	0.01830852	1.438073e-06	0.1
0.02981575	6.652082191356e-06	0.1	0.02981575	1.747807e-07	0.1	0.02981575	9.989497e-07	0.1	0.02981575	2.174101e-06	0.1
0.04320382	5.5394053393272e-06	0.1	0.04320382	2.328709e-07	0.1	0.04320382	1.330961e-06	0.1	0.04320382	2.896687e-06	0.1
0.0593811	4.4402490631499e-06	0.1	0.0593811	2.902553e-07	0.1	0.0593811	1.658939e-06	0.1	0.0593811	3.610492e-06	0.1
0.07974218	3.3613182096201003e-06	0.1	0.07974218	3.465838e-07	0.1	0.07974218	1.980882e-06	0.1	0.07974218	4.311165e-06	0.1
0.1001033	2.5445564873400003e-06	0.1	0.1001033	3.892252e-07	0.1	0.1001033	2.224596e-06	0.1	0.1001033	4.841582e-06	0.1
0.1204643	1.9262599045961997e-06	0.1	0.1204643	4.215052e-07	0.1	0.1204643	2.409091e-06	0.1	0.1204643	5.243114e-06	0.1
0.1408254	1.4582026060551e-06	0.1	0.1408254	4.459416e-07	0.1	0.1408254	2.548756e-06	0.1	0.1408254	5.547079e-06	0.1
0.1611865	1.1038766882952002e-06	0.1	0.1611865	4.644402e-07	0.1	0.1611865	2.654484e-06	0.1	0.1611865	5.777184e-06	0.1
0.1815476	8.3564847308133e-07	0.1	0.1815476	4.784439e-07	0.1	0.1815476	2.734521e-06	0.1	0.1815476	5.951376e-06	0.1
0.2019086	6.325963437031299e-07	0.1	0.2019086	4.890449e-07	0.1	0.2019086	2.79511e-06	0.1	0.2019086	6.083241e-06	0.1
0.2222697	4.788834010425e-07	0.1	0.2222697	4.9707e-07	0.1	0.2222697	2.840977e-06	0.1	0.2222697	6.183065e-06	0.1
0.2443497	3.5410063654866e-07	0.1	0.2443497	5.035846e-07	0.1	0.2443497	2.878211e-06	0.1	0.2443497	6.264102e-06	0.1
0.269008	2.5276354684672e-07	0.1	0.269008	5.088753e-07	0.1	0.269008	2.90845e-06	0.1	0.269008	6.329912e-06	0.1
0.2936663	1.8042721768749e-07	0.1	0.2936663	5.126518e-07	0.1	0.2936663	2.930034e-06	0.1	0.2936663	6.376888e-06	0.1
0.3183246	1.2879230138088e-07	0.1	0.3183246	5.153476e-07	0.1	0.3183246	2.945442e-06	0.1	0.3183246	6.410421e-06	0.1
