Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
1.003236e-09	2.2339055509953996e-06	0.1	1.003236e-09	3.576087e-10	0.1	1.003236e-09	5.582167e-18	0.1	1.003236e-09	4.082191e-16	0.1	1.003236e-09	1.069053e-16	0.1	1.003236e-09	4.303285e-12	0.1	1.003236e-09	3.489105e-11	0.1	1.003236e-09	6.290541e-11	0.1	1.003236e-09	4.698755e-11	0.1	1.003236e-09	3.747756e-11	0.1	1.003236e-09	2.803803e-11	0.1	1.003236e-09	2.970834e-10	0.1	1.003236e-09	3.738409e-08	0.1	1.003236e-09	1.116258e-06	0.1	1.003236e-09	1.445906e-06	0.1	1.003236e-09	3.321186e-07	0.1	1.003236e-09	3.976006e-07	0.1	1.003236e-09	1.575704e-06	0.1	1.003236e-09	8.586758e-07	0.1	1.003236e-09	1.806195e-06	0.1	1.003236e-09	1.95594e-07	0.1
1.146144e-09	1.8189983993044e-06	0.1	1.146144e-09	3.780976e-10	0.1	1.146144e-09	6.328708e-18	0.1	1.146144e-09	4.638413e-16	0.1	1.146144e-09	1.21613e-16	0.1	1.146144e-09	4.467578e-12	0.1	1.146144e-09	3.544189e-11	0.1	1.146144e-09	6.787134e-11	0.1	1.146144e-09	5.057983e-11	0.1	1.146144e-09	3.98213e-11	0.1	1.146144e-09	2.881198e-11	0.1	1.146144e-09	3.152105e-10	0.1	1.146144e-09	3.952928e-08	0.1	1.146144e-09	1.160961e-06	0.1	1.146144e-09	1.539614e-06	0.1	1.146144e-09	3.432827e-07	0.1	1.146144e-09	4.129198e-07	0.1	1.146144e-09	1.690751e-06	0.1	1.146144e-09	9.088568e-07	0.1	1.146144e-09	1.888475e-06	0.1	1.146144e-09	1.959255e-07	0.1
1.289051e-09	1.4826706859932e-06	0.1	1.289051e-09	3.948432e-10	0.1	1.289051e-09	6.984973e-18	0.1	1.289051e-09	5.12934e-16	0.1	1.289051e-09	1.346329e-16	0.1	1.289051e-09	4.576063e-12	0.1	1.289051e-09	3.556675e-11	0.1	1.289051e-09	7.223992e-11	0.1	1.289051e-09	5.372108e-11	0.1	1.289051e-09	4.179815e-11	0.1	1.289051e-09	2.925366e-11	0.1	1.289051e-09	3.30364e-10	0.1	1.289051e-09	4.128421e-08	0.1	1.289051e-09	1.192388e-06	0.1	1.289051e-09	1.619692e-06	0.1	1.289051e-09	3.518834e-07	0.1	1.289051e-09	4.250208e-07	0.1	1.289051e-09	1.791977e-06	0.1	1.289051e-09	9.506039e-07	0.1	1.289051e-09	1.949761e-06	0.1	1.289051e-09	1.940098e-07	0.1
1.455218e-09	1.1701864358032001e-06	0.1	1.455218e-09	4.10524e-10	0.1	1.455218e-09	7.639109e-18	0.1	1.455218e-09	5.620541e-16	0.1	1.455218e-09	1.477045e-16	0.1	1.455218e-09	4.646185e-12	0.1	1.455218e-09	3.532414e-11	0.1	1.455218e-09	7.667435e-11	0.1	1.455218e-09	5.68904e-11	0.1	1.455218e-09	4.372493e-11	0.1	1.455218e-09	2.945515e-11	0.1	1.455218e-09	3.449728e-10	0.1	1.455218e-09	4.29297e-08	0.1	1.455218e-09	1.215822e-06	0.1	1.455218e-09	1.698805e-06	0.1	1.455218e-09	3.595768e-07	0.1	1.455218e-09	4.361184e-07	0.1	1.455218e-09	1.895268e-06	0.1	1.455218e-09	9.906758e-07	0.1	1.455218e-09	2.00001e-06	0.1	1.455218e-09	1.898753e-07	0.1
1.627201e-09	9.167912568081399e-07	0.1	1.627201e-09	4.233401e-10	0.1	1.627201e-09	8.203234e-18	0.1	1.627201e-09	6.04566e-16	0.1	1.627201e-09	1.590628e-16	0.1	1.627201e-09	4.669162e-12	0.1	1.627201e-09	3.476978e-11	0.1	1.627201e-09	8.063994e-11	0.1	1.627201e-09	5.970738e-11	0.1	1.627201e-09	4.538358e-11	0.1	1.627201e-09	2.940869e-11	0.1	1.627201e-09	3.573806e-10	0.1	1.627201e-09	4.427696e-08	0.1	1.627201e-09	1.228651e-06	0.1	1.627201e-09	1.767811e-06	0.1	1.627201e-09	3.65682e-07	0.1	1.627201e-09	4.451456e-07	0.1	1.627201e-09	1.988684e-06	0.1	1.627201e-09	1.024575e-06	0.1	1.627201e-09	2.033379e-06	0.1	1.627201e-09	1.84254e-07	0.1
1.799183e-09	7.187929138542e-07	0.1	1.799183e-09	4.334312e-10	0.1	1.799183e-09	8.666262e-18	0.1	1.799183e-09	6.395618e-16	0.1	1.799183e-09	1.684539e-16	0.1	1.799183e-09	4.653689e-12	0.1	1.799183e-09	3.401674e-11	0.1	1.799183e-09	8.406652e-11	0.1	1.799183e-09	6.212796e-11	0.1	1.799183e-09	4.677329e-11	0.1	1.799183e-09	2.918351e-11	0.1	1.799183e-09	3.676226e-10	0.1	1.799183e-09	4.534016e-08	0.1	1.799183e-09	1.232738e-06	0.1	1.799183e-09	1.826228e-06	0.1	1.799183e-09	3.704527e-07	0.1	1.799183e-09	4.523575e-07	0.1	1.799183e-09	2.070795e-06	0.1	1.799183e-09	1.052462e-06	0.1	1.799183e-09	2.052163e-06	0.1	1.799183e-09	1.77904e-07	0.1
1.999826e-09	5.41546518853e-07	0.1	1.999826e-09	4.4254e-10	0.1	1.999826e-09	9.097897e-18	0.1	1.999826e-09	6.722613e-16	0.1	1.999826e-09	1.772746e-16	0.1	1.999826e-09	4.599819e-12	0.1	1.999826e-09	3.29944e-11	0.1	1.999826e-09	8.748951e-11	0.1	1.999826e-09	6.453359e-11	0.1	1.999826e-09	4.812999e-11	0.1	1.999826e-09	2.877531e-11	0.1	1.999826e-09	3.774533e-10	0.1	1.999826e-09	4.630279e-08	0.1	1.999826e-09	1.229438e-06	0.1	1.999826e-09	1.883618e-06	0.1	1.999826e-09	3.748327e-07	0.1	1.999826e-09	4.59115e-07	0.1	1.999826e-09	2.154853e-06	0.1	1.999826e-09	1.079144e-06	0.1	1.999826e-09	2.060198e-06	0.1	1.999826e-09	1.701694e-07	0.1
2.207634e-09	4.0414699289847995e-07	0.1	2.207634e-09	4.496716e-10	0.1	2.207634e-09	9.443604e-18	0.1	2.207634e-09	6.984926e-16	0.1	2.207634e-09	1.843959e-16	0.1	2.207634e-09	4.515387e-12	0.1	2.207634e-09	3.186343e-11	0.1	2.207634e-09	9.048829e-11	0.1	2.207634e-09	6.663162e-11	0.1	2.207634e-09	4.930407e-11	0.1	2.207634e-09	2.825735e-11	0.1	2.207634e-09	3.858032e-10	0.1	2.207634e-09	4.705961e-08	0.1	2.207634e-09	1.219573e-06	0.1	2.207634e-09	1.933275e-06	0.1	2.207634e-09	3.784271e-07	0.1	2.207634e-09	4.647658e-07	0.1	2.207634e-09	2.231003e-06	0.1	2.207634e-09	1.101734e-06	0.1	2.207634e-09	2.056959e-06	0.1	2.207634e-09	1.622636e-07	0.1
2.415441e-09	3.01745739864502e-07	0.1	2.415441e-09	4.550492e-10	0.1	2.415441e-09	9.707111e-18	0.1	2.415441e-09	7.18497e-16	0.1	2.415441e-09	1.898672e-16	0.1	2.415441e-09	4.411767e-12	0.1	2.415441e-09	3.072567e-11	0.1	2.415441e-09	9.30247e-11	0.1	2.415441e-09	6.840062e-11	0.1	2.415441e-09	5.029935e-11	0.1	2.415441e-09	2.769541e-11	0.1	2.415441e-09	3.927563e-10	0.1	2.415441e-09	4.763337e-08	0.1	2.415441e-09	1.205323e-06	0.1	2.415441e-09	1.974992e-06	0.1	2.415441e-09	3.813547e-07	0.1	2.415441e-09	4.694414e-07	0.1	2.415441e-09	2.298084e-06	0.1	2.415441e-09	1.12048e-06	0.1	2.415441e-09	2.045357e-06	0.1	2.415441e-09	1.547849e-07	0.1
2.648817e-09	2.1742227846746e-07	0.1	2.648817e-09	4.595452e-10	0.1	2.648817e-09	9.927071e-18	0.1	2.648817e-09	7.351834e-16	0.1	2.648817e-09	1.944729e-16	0.1	2.648817e-09	4.281852e-12	0.1	2.648817e-09	2.949281e-11	0.1	2.648817e-09	9.541725e-11	0.1	2.648817e-09	7.006693e-11	0.1	2.648817e-09	5.125606e-11	0.1	2.648817e-09	2.705614e-11	0.1	2.648817e-09	3.993343e-10	0.1	2.648817e-09	4.81165e-08	0.1	2.648817e-09	1.186064e-06	0.1	2.648817e-09	2.014293e-06	0.1	2.648817e-09	3.840901e-07	0.1	2.648817e-09	4.738702e-07	0.1	2.648817e-09	2.364579e-06	0.1	2.648817e-09	1.138138e-06	0.1	2.648817e-09	2.025499e-06	0.1	2.648817e-09	1.471169e-07	0.1
2.899239e-09	1.5301060822663e-07	0.1	2.899239e-09	4.63054e-10	0.1	2.899239e-09	1.00959e-17	0.1	2.899239e-09	7.479618e-16	0.1	2.899239e-09	1.980425e-16	0.1	2.899239e-09	4.135023e-12	0.1	2.899239e-09	2.826133e-11	0.1	2.899239e-09	9.75444e-11	0.1	2.899239e-09	7.154994e-11	0.1	2.899239e-09	5.214061e-11	0.1	2.899239e-09	2.639542e-11	0.1	2.899239e-09	4.053415e-10	0.1	2.899239e-09	4.849729e-08	0.1	2.899239e-09	1.163306e-06	0.1	2.899239e-09	2.049389e-06	0.1	2.899239e-09	3.865767e-07	0.1	2.899239e-09	4.779463e-07	0.1	2.899239e-09	2.42743e-06	0.1	2.899239e-09	1.154165e-06	0.1	2.899239e-09	1.998986e-06	0.1	2.899239e-09	1.398711e-07	0.1
3.14966e-09	1.07709936358188e-07	0.1	3.14966e-09	4.655959e-10	0.1	3.14966e-09	1.021408e-17	0.1	3.14966e-09	7.568715e-16	0.1	3.14966e-09	2.005695e-16	0.1	3.14966e-09	3.98712e-12	0.1	3.14966e-09	2.71456e-11	0.1	3.14966e-09	9.930087e-11	0.1	3.14966e-09	7.277993e-11	0.1	3.14966e-09	5.291545e-11	0.1	3.14966e-09	2.5783e-11	0.1	3.14966e-09	4.105738e-10	0.1	3.14966e-09	4.877676e-08	0.1	3.14966e-09	1.139695e-06	0.1	3.14966e-09	2.078655e-06	0.1	3.14966e-09	3.887463e-07	0.1	3.14966e-09	4.815408e-07	0.1	3.14966e-09	2.483088e-06	0.1	3.14966e-09	1.168007e-06	0.1	3.14966e-09	1.96929e-06	0.1	3.14966e-09	1.336636e-07	0.1
