Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1.876735e-05	0.98932947	0.1	1.876735e-05	1.157249e-07	0.1	1.876735e-05	7.227334e-06	0.1	1.876735e-05	0.001750695	0.1	1.876735e-05	2.20645e-05	0.1	1.876735e-05	0.004402514	0.1	1.876735e-05	2.730978e-05	0.1	1.876735e-05	3.293709e-06	0.1	1.876735e-05	7.234148e-10	0.1	1.876735e-05	1.054694e-06	0.1	1.876735e-05	9.883158e-13	0.1
2.050077e-05	0.9882257	0.1	2.050077e-05	1.156545e-07	0.1	2.050077e-05	7.907646e-06	0.1	2.050077e-05	0.001775236	0.1	2.050077e-05	2.204621e-05	0.1	2.050077e-05	0.004941849	0.1	2.050077e-05	2.728717e-05	0.1	2.050077e-05	3.290977e-06	0.1	2.050077e-05	8.069406e-10	0.1	2.050077e-05	1.053819e-06	0.1	2.050077e-05	9.874963e-13	0.1
2.243534e-05	0.9869890600000001	0.1	2.243534e-05	1.155754e-07	0.1	2.243534e-05	8.665722e-06	0.1	2.243534e-05	0.001795554	0.1	2.243534e-05	2.202568e-05	0.1	2.243534e-05	0.005549685	0.1	2.243534e-05	2.726177e-05	0.1	2.243534e-05	3.287912e-06	0.1	2.243534e-05	9.034124e-10	0.1	2.243534e-05	1.052837e-06	0.1	2.243534e-05	9.865765e-13	0.1
2.436991e-05	0.9857491500000001	0.1	2.436991e-05	1.154957e-07	0.1	2.436991e-05	9.422425e-06	0.1	2.436991e-05	0.001810216	0.1	2.436991e-05	2.200507e-05	0.1	2.436991e-05	0.006161963	0.1	2.436991e-05	2.723627e-05	0.1	2.436991e-05	3.284833e-06	0.1	2.436991e-05	1.003304e-09	0.1	2.436991e-05	1.051851e-06	0.1	2.436991e-05	9.856528e-13	0.1
2.630448e-05	0.9845074899999999	0.1	2.630448e-05	1.154157e-07	0.1	2.630448e-05	1.017766e-05	0.1	2.630448e-05	0.001820633	0.1	2.630448e-05	2.19844e-05	0.1	2.630448e-05	0.006777277	0.1	2.630448e-05	2.721069e-05	0.1	2.630448e-05	3.281746e-06	0.1	2.630448e-05	1.1066e-09	0.1	2.630448e-05	1.050863e-06	0.1	2.630448e-05	9.847266e-13	0.1
2.847585e-05	0.9831129200000001	0.1	2.847585e-05	1.153256e-07	0.1	2.847585e-05	1.102351e-05	0.1	2.847585e-05	0.001828572	0.1	2.847585e-05	2.196116e-05	0.1	2.847585e-05	0.007470225	0.1	2.847585e-05	2.718193e-05	0.1	2.847585e-05	3.278277e-06	0.1	2.847585e-05	1.226579e-09	0.1	2.847585e-05	1.049752e-06	0.1	2.847585e-05	9.836855e-13	0.1
3.080508e-05	0.98161709	0.1	3.080508e-05	1.152289e-07	0.1	3.080508e-05	1.192861e-05	0.1	3.080508e-05	0.001833877	0.1	3.080508e-05	2.193621e-05	0.1	3.080508e-05	0.008215088	0.1	3.080508e-05	2.715106e-05	0.1	3.080508e-05	3.274552e-06	0.1	3.080508e-05	1.360005e-09	0.1	3.080508e-05	1.048559e-06	0.1	3.080508e-05	9.825678e-13	0.1
3.313431e-05	0.98012228	0.1	3.313431e-05	1.15132e-07	0.1	3.313431e-05	1.283135e-05	0.1	3.313431e-05	0.001836809	0.1	3.313431e-05	2.191126e-05	0.1	3.313431e-05	0.008960594	0.1	3.313431e-05	2.712018e-05	0.1	3.313431e-05	3.270827e-06	0.1	3.313431e-05	1.498294e-09	0.1	3.313431e-05	1.047367e-06	0.1	3.313431e-05	9.814503e-13	0.1
3.565327e-05	0.9785079	0.1	3.565327e-05	1.150273e-07	0.1	3.565327e-05	1.380492e-05	0.1	3.565327e-05	0.001838109	0.1	3.565327e-05	2.18843e-05	0.1	3.565327e-05	0.009766761	0.1	3.565327e-05	2.708682e-05	0.1	3.565327e-05	3.266803e-06	0.1	3.565327e-05	1.653288e-09	0.1	3.565327e-05	1.046078e-06	0.1	3.565327e-05	9.802427e-13	0.1
3.845681e-05	0.97671411	0.1	3.845681e-05	1.149108e-07	0.1	3.845681e-05	1.488512e-05	0.1	3.845681e-05	0.00183799	0.1	3.845681e-05	2.185434e-05	0.1	3.845681e-05	0.01066322	0.1	3.845681e-05	2.704973e-05	0.1	3.845681e-05	3.262329e-06	0.1	3.845681e-05	1.832393e-09	0.1	3.845681e-05	1.044645e-06	0.1	3.845681e-05	9.789004e-13	0.1
4.126036e-05	0.9749243000000001	0.1	4.126036e-05	1.147944e-07	0.1	4.126036e-05	1.596178e-05	0.1	4.126036e-05	0.001836767	0.1	4.126036e-05	2.182443e-05	0.1	4.126036e-05	0.01155832	0.1	4.126036e-05	2.70127e-05	0.1	4.126036e-05	3.257864e-06	0.1	4.126036e-05	2.0184e-09	0.1	4.126036e-05	1.043216e-06	0.1	4.126036e-05	9.775605e-13	0.1
4.441705e-05	0.9729138700000001	0.1	4.441705e-05	1.146636e-07	0.1	4.441705e-05	1.71698e-05	0.1	4.441705e-05	0.001834537	0.1	4.441705e-05	2.179082e-05	0.1	4.441705e-05	0.01256408	0.1	4.441705e-05	2.697111e-05	0.1	4.441705e-05	3.252847e-06	0.1	4.441705e-05	2.236025e-09	0.1	4.441705e-05	1.041609e-06	0.1	4.441705e-05	9.760552e-13	0.1
4.780917e-05	0.9707599299999999	0.1	4.780917e-05	1.145234e-07	0.1	4.780917e-05	1.846289e-05	0.1	4.780917e-05	0.001831509	0.1	4.780917e-05	2.17548e-05	0.1	4.780917e-05	0.01364204	0.1	4.780917e-05	2.692653e-05	0.1	4.780917e-05	3.24747e-06	0.1	4.780917e-05	2.479457e-09	0.1	4.780917e-05	1.039887e-06	0.1	4.780917e-05	9.744418e-13	0.1
