Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
5.24233e-08	0.9899516100000001	0.1	5.24233e-08	9.896297e-05	0.1	5.24233e-08	0.00017665573800000001	0.1	5.24233e-08	5.851352500000001e-07	0.1	5.24233e-08	2.4923812e-05	0.1
5.941261e-08	0.9889766799999999	0.1	5.941261e-08	0.0001220917	0.1	5.941261e-08	0.000222360904	0.1	5.941261e-08	7.161511200000001e-07	0.1	5.941261e-08	3.1211314e-05	0.1
6.752385e-08	0.98792588	0.1	6.752385e-08	0.0001511973	0.1	6.752385e-08	0.00028060138700000003	0.1	6.752385e-08	8.8018847e-07	0.1	6.752385e-08	3.9166480000000004e-05	0.1
7.599694e-08	0.9869124699999999	0.1	7.599694e-08	0.0001839681	0.1	7.599694e-08	0.00034688009	0.1	7.599694e-08	1.06407321e-06	0.1	7.599694e-08	4.8163994000000005e-05	0.1
8.591745e-08	0.98582452	0.1	8.591745e-08	0.0002251032	0.1	8.591745e-08	0.00043084356	0.1	8.591745e-08	1.29401185e-06	0.1	8.591745e-08	5.9501549e-05	0.1
9.625536e-08	0.9847919500000001	0.1	9.625536e-08	0.0002708006	0.1	9.625536e-08	0.00052485511	0.1	9.625536e-08	1.5486102199999999e-06	0.1	9.625536e-08	7.2137857e-05	0.1
1.082629e-07	0.9837060700000001	0.1	1.082629e-07	0.0003270676	0.1	1.082629e-07	0.00064139016	0.1	1.082629e-07	1.86120531e-06	0.1	1.082629e-07	8.7740426e-05	0.1
1.202705e-07	0.9827269200000001	0.1	1.202705e-07	0.000386322	0.1	1.202705e-07	0.0007648021499999999	0.1	1.202705e-07	2.18960935e-06	0.1	1.202705e-07	0.00010420983700000001	0.1
1.342514e-07	0.9817026800000002	0.1	1.342514e-07	0.0004585476	0.1	1.342514e-07	0.0009159391899999999	0.1	1.342514e-07	2.5890908699999996e-06	0.1	1.342514e-07	0.000124323986	0.1
1.487257e-07	0.98075386	0.1	1.487257e-07	0.0005364377	0.1	1.487257e-07	0.00107958397	0.1	1.487257e-07	3.01915578e-06	0.1	1.487257e-07	0.000146052098	0.1
