Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
3.762787e-12	9.78666413238e-06	0.1	3.762787e-12	1.803906e-07	0.1	3.762787e-12	1.777232e-08	0.1	3.762787e-12	1.174139e-08	0.1
8.327315e-12	9.5340877047416e-06	0.1	8.327315e-12	3.940618e-07	0.1	8.327315e-12	3.882382e-08	0.1	8.327315e-12	2.564897e-08	0.1
1.723744e-11	9.059678496323e-06	0.1	1.723744e-11	7.953985e-07	0.1	1.723744e-11	7.83656e-08	0.1	1.723744e-11	5.177138e-08	0.1
3.306152e-11	8.274580598417e-06	0.1	3.306152e-11	1.45957e-06	0.1	3.306152e-11	1.438064e-07	0.1	3.306152e-11	9.50012e-08	0.1
5.510921e-11	7.2928331537464e-06	0.1	5.510921e-11	2.290109e-06	0.1	5.510921e-11	2.256458e-07	0.1	5.510921e-11	1.490592e-07	0.1
8.625414e-11	6.1011929368015e-06	0.1	8.625414e-11	3.298224e-06	0.1	8.625414e-11	3.249959e-07	0.1	8.625414e-11	2.146748e-07	0.1
1.173991e-10	5.104265383776e-06	0.1	1.173991e-10	4.141628e-06	0.1	1.173991e-10	4.081283e-07	0.1	1.173991e-10	2.695689e-07	0.1
1.648012e-10	3.8905209819196e-06	0.1	1.648012e-10	5.168486e-06	0.1	1.648012e-10	5.093706e-07	0.1	1.648012e-10	3.364021e-07	0.1
2.122033e-10	2.965393380314e-06	0.1	2.122033e-10	5.951195e-06	0.1	2.122033e-10	5.865736e-07	0.1	2.122033e-10	3.873433e-07	0.1
2.596054e-10	2.2602529109142e-06	0.1	2.596054e-10	6.547813e-06	0.1	2.596054e-10	6.454537e-07	0.1	2.596054e-10	4.261715e-07	0.1
3.070075e-10	1.7227888768312e-06	0.1	3.070075e-10	7.002591e-06	0.1	3.070075e-10	6.903678e-07	0.1	3.070075e-10	4.55767e-07	0.1
3.544095e-10	1.3131282927984e-06	0.1	3.544095e-10	7.349256e-06	0.1	3.544095e-10	7.246369e-07	0.1	3.544095e-10	4.783254e-07	0.1
4.018116e-10	1.0008807900096e-06	0.1	4.018116e-10	7.613516e-06	0.1	4.018116e-10	7.507921e-07	0.1	4.018116e-10	4.955199e-07	0.1
4.492137e-10	7.628834793192699e-07	0.1	4.492137e-10	7.814967e-06	0.1	4.492137e-10	7.707629e-07	0.1	4.492137e-10	5.08626e-07	0.1
4.966158e-10	5.814794292081999e-07	0.1	4.966158e-10	7.968544e-06	0.1	4.966158e-10	7.860197e-07	0.1	4.966158e-10	5.18616e-07	0.1
5.45915e-10	4.3842134578281e-07	0.1	5.45915e-10	8.089688e-06	0.1	5.45915e-10	7.980882e-07	0.1	5.45915e-10	5.264946e-07	0.1
6.028025e-10	3.1649902352062e-07	0.1	6.028025e-10	8.192972e-06	0.1	6.028025e-10	8.084197e-07	0.1	6.028025e-10	5.332096e-07	0.1
6.596899e-10	2.284833952596e-07	0.1	6.596899e-10	8.267574e-06	0.1	6.596899e-10	8.159266e-07	0.1	6.596899e-10	5.380576e-07	0.1
7.165774e-10	1.6494491960647998e-07	0.1	7.165774e-10	8.321469e-06	0.1	7.165774e-10	8.213945e-07	0.1	7.165774e-10	5.415579e-07	0.1
7.805891e-10	1.1431519679190001e-07	0.1	7.805891e-10	8.364463e-06	0.1	7.805891e-10	8.258088e-07	0.1	7.805891e-10	5.443476e-07	0.1
