Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.598144e-05	9.99989900001e-06	0.1	1.598144e-05	3.684164e-16	0.1	1.598144e-05	3.32743e-16	0.1	1.598144e-05	7.152098e-18	0.1	1.598144e-05	3.20110867e-16	0.1	1.598144e-05	7.346887e-18	0.1	1.598144e-05	8.033491e-19	0.1
6.045849e-05	9.99989800002e-06	0.1	6.045849e-05	1.395884e-15	0.1	6.045849e-05	1.263199e-15	0.1	6.045849e-05	2.734225e-17	0.1	6.045849e-05	1.2149281900000001e-15	0.1	6.045849e-05	2.807949e-17	0.1	6.045849e-05	3.073151e-18	0.1
0.0001314379	9.99989800002e-06	0.1	0.0001314379	3.013689e-15	0.1	0.0001314379	2.738182e-15	0.1	0.0001314379	6.042368e-17	0.1	0.0001314379	2.65387353e-15	0.1	0.0001314379	6.202759e-17	0.1	0.0001314379	6.798949e-18	0.1
0.000980006	9.99989800002e-06	0.1	0.000980006	1.97319e-14	0.1	0.000980006	1.882338e-14	0.1	0.000980006	5.285207e-16	0.1	0.000980006	2.07539088e-14	0.1	0.000980006	5.405715e-16	0.1	0.000980006	6.050135e-17	0.1
0.00498798	9.99989800002e-06	0.1	0.00498798	5.843573e-14	0.1	0.00498798	6.671916e-14	0.1	0.00498798	3.848199e-15	0.1	0.00498798	1.199385059e-13	0.1	0.00498798	3.910914e-15	0.1	0.00498798	4.789327e-16	0.1
0.01664754	9.99989800002e-06	0.1	0.01664754	7.088111e-14	0.1	0.01664754	9.915764e-14	0.1	0.01664754	1.626801e-14	0.1	0.01664754	4.42589281e-13	0.1	0.01664754	1.648154e-14	0.1	0.01664754	2.323282e-15	0.1
0.057456	9.99989600004e-06	0.1	0.057456	7.097211e-14	0.1	0.057456	1.03018e-13	0.1	0.057456	6.094444e-14	0.1	0.057456	1.58675143e-12	0.1	0.057456	6.168718e-14	0.1	0.057456	9.421645e-15	0.1
0.1857112	9.999892000080001e-06	0.1	0.1857112	7.095401e-14	0.1	0.1857112	1.027983e-13	0.1	0.1857112	2.013749e-13	0.1	0.1857112	5.1825898e-12	0.1	0.1857112	2.037695e-13	0.1	0.1857112	3.18032e-14	0.1
0.5588171	9.999881000190002e-06	0.1	0.5588171	7.100063e-14	0.1	0.5588171	1.027978e-13	0.1	0.5588171	6.10183e-13	0.1	0.5588171	1.56362117e-11	0.1	0.5588171	6.1702e-13	0.1	0.5588171	9.690952e-14	0.1
1.864688	9.999842000580001e-06	0.1	1.864688	7.156232e-14	0.1	1.864688	1.027994e-13	0.1	1.864688	2.053633e-12	0.1	1.864688	5.19167108e-11	0.1	1.864688	2.059921e-12	0.1	1.864688	3.247872e-13	0.1
4.610426	9.999762001380001e-06	0.1	4.610426	7.451651e-14	0.1	4.610426	1.02809e-13	0.1	4.610426	5.217272e-12	0.1	4.610426	1.2507782299999999e-10	0.1	4.610426	5.056052e-12	0.1	4.610426	8.039841e-13	0.1
10.54201	9.99961800282e-06	0.1	10.54201	8.576259e-14	0.1	10.54201	1.028476e-13	0.1	10.54201	1.32584e-11	0.1	10.54201	2.53979147e-10	0.1	10.54201	1.108124e-11	0.1	10.54201	1.839652e-12	0.1
16.02313	9.999527003730001e-06	0.1	16.02313	9.611721e-14	0.1	16.02313	1.028841e-13	0.1	16.02313	2.249828e-11	0.1	16.02313	3.29640052e-10	0.1	16.02313	1.566723e-11	0.1	16.02313	2.796936e-12	0.1
23.95222	9.999452004480001e-06	0.1	23.95222	1.054649e-13	0.1	23.95222	1.029186e-13	0.1	23.95222	3.814061e-11	0.1	23.95222	3.8359949e-10	0.1	23.95222	2.025656e-11	0.1	23.95222	4.18017e-12	0.1
